user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response,r_w_score,f_score,m_score
944,26,28,1,0.0,2015.01,0,0,0,1,6,1
1770,2,2,1,1.25,2015.01,0,0,0,10,3,1
1687,30,33,1,3.0,2015.01,0,0,0,1,5,1
24,23,25,1,3.0,2015.01,0,0,0,2,5,1
1796,5,5,1,5.0,2015.01,0,0,0,8,4,1
1758,15,15,1,6.0,2015.01,0,0,0,4,2,1
1746,18,19,1,6.0,2015.01,0,0,0,3,7,1
1697,28,30,1,7.0,2015.01,0,0,0,1,5,1
427,16,17,1,7.5,2015.01,0,0,0,4,1,1
1724,20,22,1,8.5,2015.01,0,0,0,3,6,1
1706,26,28,1,10.5,2015.01,0,0,0,1,6,1
1812,2,2,1,11.25,2015.01,0,0,0,10,3,1
1765,13,13,1,11.25,2015.01,0,0,0,5,2,1
1000,9,9,1,11.25,2015.01,0,0,0,6,1,1
310,14,14,1,11.5,2015.01,0,0,0,5,2,1
1755,16,17,1,11.5,2015.01,0,0,0,4,4,1
1709,11,11,1,12.0,2015.01,0,0,0,6,1,1
1713,24,26,1,12.0,2015.01,0,0,0,2,4,1
1328,19,20,1,12.0,2015.01,0,0,0,3,7,1
1781,9,9,1,12.0,2015.01,0,0,0,6,1,1
1745,6,6,1,12.5,2015.01,0,0,0,7,3,1
1747,17,18,1,12.5,2015.01,0,0,0,4,7,1
1712,24,26,1,12.5,2015.01,0,0,0,2,4,1
1816,1,1,1,13.0,2015.01,0,0,0,10,3,1
1727,21,23,1,13.0,2015.01,0,0,0,3,7,1
1776,10,10,1,13.05,2015.01,0,0,0,6,1,1
180,5,5,1,13.28,2015.01,0,0,0,8,4,2
1766,13,13,1,13.5,2015.01,0,0,0,5,2,2
1783,8,8,1,13.5,2015.01,0,0,0,7,2,2
1736,20,22,1,13.5,2015.01,0,0,0,3,6,2
973,9,9,1,14.0,2015.01,0,0,0,6,1,2
1710,24,26,1,14.0,2015.01,0,0,0,2,4,2
1777,10,10,1,14.17,2015.01,0,0,0,6,1,2
1711,24,26,1,14.5,2015.01,0,0,0,2,6,2
1424,3,3,1,14.5,2015.01,0,0,0,9,2,2
1405,6,6,1,14.5,2015.01,0,0,0,8,4,2
181,8,8,1,14.5,2015.01,0,0,0,6,1,2
1110,4,4,1,15.0,2015.01,0,0,0,8,4,2
1808,3,3,1,16.0,2015.01,0,0,0,9,3,2
1720,23,25,1,16.0,2015.01,0,0,0,2,5,2
1193,23,25,1,16.0,2015.01,0,0,0,2,5,2
6086,22,24,1,16.0,2015.01,0,0,0,2,5,2
1641,1,1,1,16.0,2015.01,0,0,0,10,3,2
1811,2,2,1,16.0,2015.01,0,0,0,10,3,2
1381,7,7,1,16.0,2015.01,0,0,0,7,3,2
744,24,26,1,16.0,2015.01,0,0,0,2,4,2
998,24,26,1,16.0,2015.01,0,0,0,2,4,2
541,27,29,1,16.0,2015.01,0,0,0,1,5,2
1375,11,11,1,16.0,2015.01,0,0,0,5,1,2
1794,5,5,1,16.0,2015.01,0,0,0,8,4,2
772,15,15,1,16.0,2015.01,0,0,0,4,2,3
1616,16,17,1,16.0,2015.01,0,0,0,4,7,3
1026,10,10,1,16.0,2015.01,0,0,0,6,1,3
45,12,12,1,16.0,2015.01,0,0,0,5,1,3
734,10,10,1,16.0,2015.01,0,0,0,6,1,3
1567,24,26,1,16.0,2015.01,0,0,0,2,5,3
1708,25,27,1,16.25,2015.01,0,0,0,2,4,3
771,25,27,1,17.0,2015.01,0,0,0,1,6,3
1599,12,12,2,17.0,2015.01,13,6,1,5,9,3
1753,16,17,1,17.25,2015.01,0,0,0,4,4,3
1769,12,12,1,18.5,2015.01,0,0,0,5,1,3
1740,11,11,1,19.0,2015.01,0,0,0,5,4,3
1731,20,22,1,19.5,2015.01,0,0,0,3,6,3
458,18,19,1,19.75,2015.01,0,0,0,3,6,3
1176,13,13,1,19.75,2015.01,0,0,0,5,2,3
240,17,18,1,19.75,2015.01,0,0,0,4,7,3
1771,11,11,1,20.0,2015.01,0,0,0,6,1,3
1009,20,22,1,20.0,2015.01,0,0,0,3,7,3
945,1,1,1,20.0,2015.01,0,0,0,10,1,3
1728,5,5,2,20.0,2015.01,15,7,1,8,9,3
1732,20,22,1,20.0,2015.01,0,0,0,3,6,3
784,1,1,1,21.0,2015.01,0,0,0,10,3,3
1744,18,19,1,21.0,2015.01,0,0,0,3,6,3
247,19,20,1,22.0,2015.01,0,0,0,3,7,3
1315,19,20,1,22.0,2015.01,0,0,0,3,7,4
1684,30,33,1,22.0,2015.01,0,0,0,1,1,4
1772,11,11,1,22.0,2015.01,0,0,0,6,1,4
826,16,17,1,22.5,2015.01,0,0,0,4,1,4
1750,17,18,1,22.5,2015.01,0,0,0,4,7,4
1184,22,24,1,22.5,2015.01,0,0,0,2,6,4
1474,2,2,1,23.5,2015.01,0,0,0,10,2,4
