user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response,r_w_score,f_score,m_score
944,54,64,1,0.0,2015.02,0,0,0,1,6,1
1770,30,33,1,1.25,2015.02,0,0,0,3,6,1
1687,58,69,1,3.0,2015.02,0,0,0,1,1,1
24,51,61,1,3.0,2015.02,0,0,0,1,5,1
1897,15,15,1,4.5,2015.02,0,0,0,6,3,1
1796,33,39,1,5.0,2015.02,0,0,0,3,6,1
1746,46,55,1,6.0,2015.02,0,0,0,2,6,1
1758,43,51,1,6.0,2015.02,0,0,0,2,5,1
1959,3,3,1,7.0,2015.02,0,0,0,10,3,1
1697,56,67,1,7.0,2015.02,0,0,0,1,5,1
427,44,52,1,7.5,2015.02,0,0,0,2,4,1
1724,48,57,1,8.5,2015.02,0,0,0,1,6,1
1881,18,19,1,10.0,2015.02,0,0,0,6,1,1
1932,10,10,1,10.0,2015.02,0,0,0,7,3,1
1890,8,8,1,10.0,2015.02,0,0,0,8,3,1
439,10,10,1,10.12,2015.02,0,0,0,7,3,1
1706,54,64,1,10.5,2015.02,0,0,0,1,5,1
1765,41,49,1,11.25,2015.02,0,0,0,2,4,1
1270,13,13,1,11.25,2015.02,0,0,0,7,3,1
1314,20,22,1,11.25,2015.02,0,0,0,5,1,1
310,42,50,1,11.5,2015.02,0,0,0,2,5,1
1827,26,28,1,12.0,2015.02,0,0,0,4,1,1
197,7,7,1,12.0,2015.02,0,0,0,8,2,1
1781,37,44,1,12.0,2015.02,0,0,0,2,4,1
1713,52,62,1,12.0,2015.02,0,0,0,1,4,1
1709,39,46,1,12.0,2015.02,0,0,0,2,4,1
1328,47,56,1,12.0,2015.02,0,0,0,2,5,1
129,6,6,1,12.15,2015.02,0,0,0,9,2,1
1850,23,25,1,12.25,2015.02,0,0,0,5,2,1
1747,45,54,1,12.5,2015.02,0,0,0,2,4,1
1970,1,1,1,12.5,2015.02,0,0,0,10,1,1
1868,20,22,1,13.0,2015.02,0,0,0,5,1,1
1816,29,31,1,13.0,2015.02,0,0,0,3,5,1
1863,21,23,1,13.0,2015.02,0,0,0,5,1,1
