user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response,r_w_score,f_score,m_score
72,49,58,8,0.0,2015.08,112,14,1,6,9,1
3222,2,2,1,0.0,2015.08,0,0,0,10,2,1
2673,7,7,9,0.0,2015.08,75,8,1,9,9,1
2186,7,7,20,0.0,2015.08,140,7,1,9,10,1
2005,179,286,1,0.25,2015.08,0,0,0,1,3,1
1990,181,325,1,0.25,2015.08,0,0,0,1,4,1
2440,111,177,1,0.9,2015.08,0,0,0,3,5,1
2632,88,123,1,0.99,2015.08,0,0,0,4,2,1
1770,214,385,1,1.25,2015.08,0,0,0,1,5,1
944,62,86,5,1.3,2015.08,176,35,0,5,8,1
2789,68,95,1,2.4,2015.08,0,0,0,5,1,1
1748,4,4,10,2.7,2015.08,92,9,1,10,9,1
3204,4,4,1,2.8,2015.08,0,0,0,10,2,1
2271,134,214,1,2.9,2015.08,0,0,0,2,3,1
2159,154,246,1,2.9,2015.08,0,0,0,2,4,1
3058,29,31,1,2.9,2015.08,0,0,0,8,3,1
2733,75,105,1,2.9,2015.08,0,0,0,5,1,1
2142,159,254,1,2.9,2015.08,0,0,0,2,4,1
2646,61,85,1,3.0,2015.08,0,0,0,5,1,1
2700,78,109,1,3.5,2015.08,0,0,0,4,1,1
2449,110,176,1,3.5,2015.08,0,0,0,3,5,1
2958,32,38,1,4.0,2015.08,0,0,0,8,3,1
1897,199,358,1,4.5,2015.08,0,0,0,1,5,1
1356,120,192,1,4.75,2015.08,0,0,0,3,5,1
2550,99,158,1,4.9,2015.08,0,0,0,3,1,1
2684,80,112,1,5.0,2015.08,0,0,0,4,2,1
2751,6,6,9,5.1,2015.08,68,7,1,9,9,1
2760,72,100,1,5.3,2015.08,0,0,0,5,1,1
2441,111,177,1,5.4,2015.08,0,0,0,3,5,1
2098,154,246,1,6.0,2015.08,0,0,0,2,4,1
2968,1,1,1,6.0,2015.08,0,0,0,10,2,1
3165,8,8,1,6.0,2015.08,0,0,0,9,2,1
2850,47,56,1,6.0,2015.08,0,0,0,6,3,1
2485,106,169,1,6.0,2015.08,0,0,0,3,5,1
2708,78,109,1,6.0,2015.08,0,0,0,4,2,1
2356,121,193,1,6.0,2015.08,0,0,0,3,4,1
1758,227,408,1,6.0,2015.08,0,0,0,1,5,1
2776,70,98,1,6.0,2015.08,0,0,0,5,1,1
2442,111,177,1,6.0,2015.08,0,0,0,3,5,1
2131,143,228,1,6.0,2015.08,0,0,0,2,4,1
1588,74,103,1,6.0,2015.08,0,0,0,5,1,1
2157,156,249,1,6.0,2015.08,0,0,0,2,4,1
2058,173,276,1,6.25,2015.08,0,0,0,1,4,1
1697,240,432,1,7.0,2015.08,0,0,0,1,1,1
2033,176,281,1,7.0,2015.08,0,0,0,1,3,1
1958,182,327,1,7.0,2015.08,0,0,0,1,4,1
2007,179,286,1,7.0,2015.08,0,0,0,1,3,1
1959,187,336,1,7.0,2015.08,0,0,0,1,4,1
2034,173,276,1,7.0,2015.08,0,0,0,1,4,1
101,68,95,1,8.58,2015.08,0,0,0,5,1,1
2612,89,124,1,8.9,2015.08,0,0,0,4,2,1
2865,57,68,1,9.5,2015.08,0,0,0,6,1,1
2128,156,249,1,9.55,2015.08,0,0,0,2,4,1
2999,23,25,1,9.75,2015.08,0,0,0,8,2,1
2040,176,281,1,10.0,2015.08,0,0,0,1,3,1
2306,99,158,1,10.0,2015.08,0,0,0,3,1,1
3159,12,12,1,10.0,2015.08,0,0,0,9,2,1
2740,75,105,1,10.0,2015.08,0,0,0,5,1,1
2244,138,220,1,10.0,2015.08,0,0,0,2,4,1
2420,113,180,1,10.0,2015.08,0,0,0,3,5,1
2946,47,56,1,10.0,2015.08,0,0,0,6,3,1
2234,43,51,1,10.25,2015.08,0,0,0,6,3,1
2822,64,89,1,10.25,2015.08,0,0,0,5,1,1
2530,102,163,1,10.4,2015.08,0,0,0,3,1,1
2952,47,56,1,10.4,2015.08,0,0,0,6,3,1
2722,64,89,1,10.4,2015.08,0,0,0,5,1,1
3131,17,18,1,10.4,2015.08,0,0,0,9,2,1
3185,6,6,1,10.5,2015.08,0,0,0,9,2,1
2147,158,252,1,10.5,2015.08,0,0,0,2,4,1
1980,182,327,1,10.5,2015.08,0,0,0,1,4,1
2774,71,99,1,10.65,2015.08,0,0,0,5,1,1
2849,60,72,1,10.75,2015.08,0,0,0,5,1,1
2321,126,201,1,10.9,2015.08,0,0,0,2,4,1
2181,150,240,1,10.98,2015.08,0,0,0,2,4,1
2262,134,214,1,11.0,2015.08,0,0,0,2,4,1
2869,57,68,1,11.25,2015.08,0,0,0,6,1,1
1765,225,405,1,11.25,2015.08,0,0,0,1,5,1
2703,76,106,1,11.25,2015.08,0,0,0,5,1,1
1173,99,158,1,11.25,2015.08,0,0,0,3,1,1
3087,26,28,1,11.25,2015.08,0,0,0,8,2,1
2335,74,103,1,11.25,2015.08,0,0,0,5,1,1
3018,33,39,1,11.25,2015.08,0,0,0,7,3,1
2994,40,48,1,11.4,2015.08,0,0,0,7,3,1
1012,89,124,1,11.5,2015.08,0,0,0,4,2,1
310,226,406,1,11.5,2015.08,0,0,0,1,5,1
2123,163,260,1,11.61,2015.08,0,0,0,2,4,1
3066,28,30,1,11.8,2015.08,0,0,0,8,3,1
2202,145,232,1,12.0,2015.08,0,0,0,2,4,1
2379,119,190,1,12.0,2015.08,0,0,0,3,5,1
1328,231,415,1,12.0,2015.08,0,0,0,1,5,1
2220,142,227,1,12.0,2015.08,0,0,0,2,4,1
2495,105,168,1,12.0,2015.08,0,0,0,3,1,1
1781,221,397,1,12.0,2015.08,0,0,0,1,4,1
2488,106,169,1,12.0,2015.08,0,0,0,3,5,1
2008,179,286,1,12.0,2015.08,0,0,0,1,3,1
2307,129,206,1,12.0,2015.08,0,0,0,2,3,1
2336,124,198,1,12.0,2015.08,0,0,0,2,4,1
2842,62,86,1,12.0,2015.08,0,0,0,5,1,1
2235,140,224,1,12.05,2015.08,0,0,0,2,4,1
957,73,102,1,12.4,2015.08,0,0,0,5,1,1
1242,105,168,1,12.4,2015.08,0,0,0,3,1,1
2608,91,145,1,12.4,2015.08,0,0,0,4,2,1
2887,55,66,1,12.4,2015.08,0,0,0,6,1,1
2519,103,164,1,12.49,2015.08,0,0,0,3,1,1
2365,110,176,1,12.5,2015.08,0,0,0,3,5,1
2906,53,63,1,12.5,2015.08,0,0,0,6,1,1
1923,175,280,1,12.5,2015.08,0,0,0,1,3,1
2911,7,7,1,12.5,2015.08,0,0,0,9,2,1
2260,136,217,1,12.5,2015.08,0,0,0,2,4,1
1747,229,412,1,12.5,2015.08,0,0,0,1,5,1
2167,127,203,1,12.65,2015.08,0,0,0,2,3,1
2117,161,257,1,12.75,2015.08,0,0,0,2,4,1
2902,53,63,1,12.9,2015.08,0,0,0,6,1,1
710,168,268,1,12.9,2015.08,0,0,0,1,4,1
2668,83,116,1,12.9,2015.08,0,0,0,4,1,1
3090,26,28,1,12.9,2015.08,0,0,0,8,2,1
2287,82,114,1,12.9,2015.08,0,0,0,4,2,1
2097,167,267,1,12.9,2015.08,0,0,0,1,4,1
