user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response,r_w_score,f_score,m_score
3508,1,1,2,0.0,2015.09,3,1,1,10,5,1
3474,6,6,2,0.0,2015.09,3,1,1,9,6,1
3481,5,5,2,0.0,2015.09,2,1,1,9,6,1
2186,2,2,25,0.0,2015.09,175,7,1,10,10,1
3486,3,3,2,0.0,2015.09,1,0,0,10,6,1
72,79,110,8,0.0,2015.09,112,14,1,5,9,1
3361,21,23,1,0.0,2015.09,0,0,0,7,2,1
3525,1,1,2,0.0,2015.09,2,1,1,10,5,1
3022,2,2,4,0.0,2015.09,18,4,1,10,8,1
2673,2,2,14,0.0,2015.09,110,7,1,10,10,1
303,6,6,3,0.0,2015.09,10,3,1,9,7,1
2005,209,376,1,0.25,2015.09,0,0,0,1,3,1
1990,211,379,1,0.25,2015.09,0,0,0,1,3,1
2440,141,225,1,0.9,2015.09,0,0,0,3,5,1
2632,118,188,1,0.99,2015.09,0,0,0,3,1,1
1770,244,439,1,1.25,2015.09,0,0,0,1,4,1
3345,23,25,1,1.25,2015.09,0,0,0,7,2,1
3344,23,25,1,1.25,2015.09,0,0,0,7,2,1
944,92,147,5,1.3,2015.09,176,35,0,4,8,1
2789,98,156,1,2.4,2015.09,0,0,0,4,2,1
1748,1,1,15,2.7,2015.09,125,8,1,10,10,1
2271,164,262,1,2.9,2015.09,0,0,0,2,3,1
3440,13,13,1,2.9,2015.09,0,0,0,8,1,1
2142,189,340,1,2.9,2015.09,0,0,0,1,4,1
2159,184,331,1,2.9,2015.09,0,0,0,2,4,1
3468,9,9,1,2.9,2015.09,0,0,0,9,1,1
2733,105,168,1,2.9,2015.09,0,0,0,4,2,1
2646,91,145,1,3.0,2015.09,0,0,0,4,1,1
3404,17,18,1,3.0,2015.09,0,0,0,8,3,1
2700,108,172,1,3.5,2015.09,0,0,0,4,2,1
2449,140,224,1,3.5,2015.09,0,0,0,3,5,1
2958,62,86,1,4.0,2015.09,0,0,0,5,2,1
1897,229,412,1,4.5,2015.09,0,0,0,1,3,1
1356,150,240,1,4.75,2015.09,0,0,0,2,3,1
2550,129,206,1,4.9,2015.09,0,0,0,3,5,1
2684,110,176,1,5.0,2015.09,0,0,0,4,1,1
3505,5,5,1,5.0,2015.09,0,0,0,9,1,1
2760,102,163,1,5.3,2015.09,0,0,0,4,1,1
2441,141,225,1,5.4,2015.09,0,0,0,3,5,1
3058,7,7,2,5.8,2015.09,52,26,1,9,6,1
2157,186,334,1,6.0,2015.09,0,0,0,2,4,1
2442,141,225,1,6.0,2015.09,0,0,0,3,5,1
2776,100,160,1,6.0,2015.09,0,0,0,4,2,1
2485,136,217,1,6.0,2015.09,0,0,0,3,4,1
1758,257,462,1,6.0,2015.09,0,0,0,1,4,1
1588,104,166,1,6.0,2015.09,0,0,0,4,1,1
2131,173,276,1,6.0,2015.09,0,0,0,2,4,1
3250,2,2,6,6.0,2015.09,27,4,1,10,9,1
2098,184,331,1,6.0,2015.09,0,0,0,2,4,1
2356,151,241,1,6.0,2015.09,0,0,0,2,3,1
2850,77,107,1,6.0,2015.09,0,0,0,5,1,1
2708,108,172,1,6.0,2015.09,0,0,0,4,2,1
3333,4,4,4,6.0,2015.09,18,4,1,10,8,1
3229,15,15,1,6.0,2015.09,0,0,0,8,3,1
2968,31,37,1,6.0,2015.09,0,0,0,7,2,1
2058,203,365,1,6.25,2015.09,0,0,0,1,4,1
1697,270,486,1,7.0,2015.09,0,0,0,1,1,1
2033,206,370,1,7.0,2015.09,0,0,0,1,4,1
2007,209,376,1,7.0,2015.09,0,0,0,1,3,1
2034,203,365,1,7.0,2015.09,0,0,0,1,4,1
1959,217,390,1,7.0,2015.09,0,0,0,1,3,1
3529,2,2,1,7.95,2015.09,0,0,0,10,3,1
101,98,156,1,8.58,2015.09,0,0,0,4,2,1
2612,119,190,1,8.9,2015.09,0,0,0,3,1,1
2865,87,121,1,9.5,2015.09,0,0,0,4,1,1
2128,186,334,1,9.55,2015.09,0,0,0,2,4,1
2999,53,63,1,9.75,2015.09,0,0,0,6,3,1
3527,2,2,1,10.0,2015.09,0,0,0,10,4,1
2306,129,206,1,10.0,2015.09,0,0,0,3,4,1
2244,168,268,1,10.0,2015.09,0,0,0,2,4,1
3159,42,50,1,10.0,2015.09,0,0,0,6,2,1
2420,143,228,1,10.0,2015.09,0,0,0,2,5,1
2946,77,107,1,10.0,2015.09,0,0,0,5,1,1
3492,6,6,1,10.0,2015.09,0,0,0,9,2,1
2040,206,370,1,10.0,2015.09,0,0,0,1,3,1
2740,105,168,1,10.0,2015.09,0,0,0,4,2,1
2822,94,150,1,10.25,2015.09,0,0,0,4,1,1
3483,7,7,1,10.25,2015.09,0,0,0,9,1,1
2530,132,211,1,10.4,2015.09,0,0,0,3,4,1
3322,24,26,1,10.4,2015.09,0,0,0,7,2,1
3131,47,56,1,10.4,2015.09,0,0,0,6,2,1
2952,77,107,1,10.4,2015.09,0,0,0,5,1,1
3466,9,9,1,10.4,2015.09,0,0,0,9,1,1
1980,212,381,1,10.5,2015.09,0,0,0,1,3,1
3324,17,18,1,10.5,2015.09,0,0,0,8,3,1
3398,5,5,1,10.5,2015.09,0,0,0,9,1,1
2147,188,338,1,10.5,2015.09,0,0,0,1,4,1
2774,101,161,1,10.65,2015.09,0,0,0,4,1,1
2849,90,125,1,10.75,2015.09,0,0,0,4,1,1
2321,156,249,1,10.9,2015.09,0,0,0,2,3,1
2181,180,288,1,10.98,2015.09,0,0,0,2,4,1
2262,164,262,1,11.0,2015.09,0,0,0,2,4,1
1765,255,459,1,11.25,2015.09,0,0,0,1,4,1
1173,129,206,1,11.25,2015.09,0,0,0,3,5,1
3453,10,10,1,11.25,2015.09,0,0,0,9,1,1
2703,106,169,1,11.25,2015.09,0,0,0,4,2,1
2335,104,166,1,11.25,2015.09,0,0,0,4,1,1
2869,87,121,1,11.25,2015.09,0,0,0,4,1,1
3087,56,67,1,11.25,2015.09,0,0,0,6,3,1
3018,63,88,1,11.25,2015.09,0,0,0,5,2,1
2994,70,98,1,11.4,2015.09,0,0,0,5,2,1
310,256,460,1,11.5,2015.09,0,0,0,1,4,1
1012,119,190,1,11.5,2015.09,0,0,0,3,1,1
3424,15,15,1,11.5,2015.09,0,0,0,8,3,1
657,21,23,1,11.61,2015.09,0,0,0,7,2,1
2123,193,347,1,11.61,2015.09,0,0,0,1,4,1
3066,58,69,1,11.8,2015.09,0,0,0,6,3,1
3518,3,3,1,12.0,2015.09,0,0,0,10,1,1
2008,209,376,1,12.0,2015.09,0,0,0,1,3,1
3519,3,3,1,12.0,2015.09,0,0,0,10,1,1
2093,3,3,1,12.0,2015.09,0,0,0,10,5,1
1328,261,469,1,12.0,2015.09,0,0,0,1,5,1
2220,172,275,1,12.0,2015.09,0,0,0,2,4,1
2307,159,254,1,12.0,2015.09,0,0,0,2,3,1
2495,135,216,1,12.0,2015.09,0,0,0,3,4,1
3318,24,26,1,12.0,2015.09,0,0,0,7,2,1
1781,251,451,1,12.0,2015.09,0,0,0,1,4,1
2842,92,147,1,12.0,2015.09,0,0,0,4,1,1
2488,136,217,1,12.0,2015.09,0,0,0,3,4,1
2336,154,246,1,12.0,2015.09,0,0,0,2,4,1
2202,175,280,1,12.0,2015.09,0,0,0,2,4,1
2379,149,238,1,12.0,2015.09,0,0,0,2,4,1
2235,170,272,1,12.05,2015.09,0,0,0,2,4,1
957,103,164,1,12.4,2015.09,0,0,0,4,1,1
2608,121,193,1,12.4,2015.09,0,0,0,3,1,1
2887,85,118,1,12.4,2015.09,0,0,0,5,1,1
2519,133,212,1,12.49,2015.09,0,0,0,3,4,1
2365,140,224,1,12.5,2015.09,0,0,0,3,5,1
2260,166,265,1,12.5,2015.09,0,0,0,2,4,1
2911,37,44,1,12.5,2015.09,0,0,0,6,2,1
1747,259,466,1,12.5,2015.09,0,0,0,1,4,1
2906,83,116,1,12.5,2015.09,0,0,0,5,1,1
1923,205,369,1,12.5,2015.09,0,0,0,1,4,1
3471,9,9,1,12.5,2015.09,0,0,0,9,1,1
2167,157,251,1,12.65,2015.09,0,0,0,2,3,1
3520,1,1,1,12.65,2015.09,0,0,0,10,4,1
2117,191,343,1,12.75,2015.09,0,0,0,1,4,1
3533,2,2,1,12.9,2015.09,0,0,0,10,3,1
2902,83,116,1,12.9,2015.09,0,0,0,5,1,1
2779,6,6,1,12.9,2015.09,0,0,0,9,2,1
3490,6,6,1,12.9,2015.09,0,0,0,9,3,1
3137,45,54,1,12.9,2015.09,0,0,0,6,2,1
1279,58,69,1,12.9,2015.09,0,0,0,6,3,1
3141,44,52,1,12.9,2015.09,0,0,0,6,2,1
3090,56,67,1,12.9,2015.09,0,0,0,6,3,1
3371,21,23,1,12.9,2015.09,0,0,0,7,2,1
3007,67,93,1,12.9,2015.09,0,0,0,5,3,1
3004,68,95,1,12.9,2015.09,0,0,0,5,3,1
3543,1,1,1,12.9,2015.09,0,0,0,10,5,1
3223,31,37,1,12.9,2015.09,0,0,0,7,2,1
1670,61,85,1,12.9,2015.09,0,0,0,6,3,1
3403,17,18,1,12.9,2015.09,0,0,0,8,2,1
2866,87,121,1,12.9,2015.09,0,0,0,4,1,1
2340,154,246,1,12.9,2015.09,0,0,0,2,4,1
1181,2,2,3,12.9,2015.09,86,28,1,10,7,1
3184,36,43,1,12.9,2015.09,0,0,0,6,2,1
710,198,356,1,12.9,2015.09,0,0,0,1,4,1
3540,1,1,1,12.9,2015.09,0,0,0,10,4,2
2287,112,179,1,12.9,2015.09,0,0,0,3,1,2
2097,197,354,1,12.9,2015.09,0,0,0,1,4,2
1816,243,437,1,13.0,2015.09,0,0,0,1,5,2
3375,20,22,1,13.0,2015.09,0,0,0,8,3,2
3522,3,3,1,13.0,2015.09,0,0,0,10,5,2
2548,129,206,1,13.0,2015.09,0,0,0,3,5,2
2980,72,100,1,13.0,2015.09,0,0,0,5,1,2
2804,97,155,1,13.0,2015.09,0,0,0,4,1,2
3385,19,20,1,13.0,2015.09,0,0,0,8,3,2
3452,10,10,1,13.0,2015.09,0,0,0,9,1,2
1727,263,473,1,13.0,2015.09,0,0,0,1,5,2
2357,150,240,1,13.0,2015.09,0,0,0,2,3,2
3147,44,52,1,13.0,2015.09,0,0,0,6,2,2
1148,136,217,1,13.0,2015.09,0,0,0,3,4,2
2185,178,284,1,13.0,2015.09,0,0,0,2,4,2
736,182,327,1,13.0,2015.09,0,0,0,2,4,2
2920,80,112,1,13.0,2015.09,0,0,0,5,1,2
1101,16,17,1,13.0,2015.09,0,0,0,8,2,2
1953,218,392,1,13.05,2015.09,0,0,0,1,3,2
1041,227,408,1,13.05,2015.09,0,0,0,1,3,2
3480,8,8,1,13.15,2015.09,0,0,0,9,1,2
2819,76,106,1,13.25,2015.09,0,0,0,5,1,2
2216,173,276,1,13.4,2015.09,0,0,0,2,4,2
3503,5,5,1,13.5,2015.09,0,0,0,9,1,2
2272,164,262,1,13.5,2015.09,0,0,0,2,3,2
3388,19,20,1,13.5,2015.09,0,0,0,8,3,2
1736,262,471,1,13.5,2015.09,0,0,0,1,5,2
2119,189,340,1,13.5,2015.09,0,0,0,1,3,2
3390,15,15,1,13.5,2015.09,0,0,0,8,3,2
2800,97,155,1,13.5,2015.09,0,0,0,4,1,2
2940,78,109,1,13.5,2015.09,0,0,0,5,1,2
2279,9,9,1,13.5,2015.09,0,0,0,9,1,2
2717,2,2,14,13.5,2015.09,103,7,1,10,10,2
3408,17,18,1,13.5,2015.09,0,0,0,8,2,2
2969,60,72,1,13.5,2015.09,0,0,0,6,3,2
1267,189,340,1,13.5,2015.09,0,0,0,1,4,2
3547,1,1,2,13.64,2015.09,0,0,0,10,5,2
2430,142,227,1,13.7,2015.09,0,0,0,2,5,2
991,73,102,1,13.9,2015.09,0,0,0,5,1,2
3124,48,57,1,14.0,2015.09,0,0,0,6,2,2
1975,213,383,1,14.0,2015.09,0,0,0,1,3,2
1710,266,478,1,14.0,2015.09,0,0,0,1,5,2
666,135,216,1,14.0,2015.09,0,0,0,3,5,2
1064,127,203,1,14.0,2015.09,0,0,0,3,5,2
2328,155,248,1,14.0,2015.09,0,0,0,2,4,2
2667,113,180,1,14.0,2015.09,0,0,0,3,1,2
3098,54,64,1,14.25,2015.09,0,0,0,6,3,2
2241,169,270,1,14.4,2015.09,0,0,0,2,4,2
866,210,378,1,14.5,2015.09,0,0,0,1,3,2
1832,240,432,1,14.5,2015.09,0,0,0,1,5,2
560,227,408,1,14.5,2015.09,0,0,0,1,4,2
2082,199,358,1,14.5,2015.09,0,0,0,1,4,2
3389,18,19,1,14.6,2015.09,0,0,0,8,3,2
2814,85,118,1,14.8,2015.09,0,0,0,4,1,2
2367,149,238,1,14.9,2015.09,0,0,0,2,3,2
2468,138,220,1,14.9,2015.09,0,0,0,3,5,2
3259,27,29,1,14.9,2015.09,0,0,0,7,2,2
3225,31,37,1,14.9,2015.09,0,0,0,7,2,2
3051,59,70,1,15.0,2015.09,0,0,0,6,3,2
3207,34,40,1,15.0,2015.09,0,0,0,7,2,2
816,236,424,1,15.0,2015.09,0,0,0,1,5,2
3308,23,25,1,15.0,2015.09,0,0,0,7,2,2
2155,108,172,1,15.0,2015.09,0,0,0,4,2,2
2080,199,358,1,15.0,2015.09,0,0,0,1,4,2
1939,221,397,1,15.0,2015.09,0,0,0,1,4,2
1971,207,372,1,15.0,2015.09,0,0,0,1,3,2
227,171,273,1,15.0,2015.09,0,0,0,2,4,2
2540,129,206,1,15.0,2015.09,0,0,0,3,5,2
2711,99,158,1,15.2,2015.09,0,0,0,4,2,2
2681,111,177,1,15.25,2015.09,0,0,0,3,1,2
2581,125,200,1,15.25,2015.09,0,0,0,3,1,2
3357,22,24,1,15.25,2015.09,0,0,0,7,2,2
2950,77,107,1,15.25,2015.09,0,0,0,5,1,2
2349,152,243,1,15.25,2015.09,0,0,0,2,3,2
2137,190,342,1,15.25,2015.09,0,0,0,1,4,2
3258,1,1,5,15.28,2015.09,27,5,1,10,8,2
2425,142,227,1,15.4,2015.09,0,0,0,2,5,2
1910,34,40,1,15.4,2015.09,0,0,0,7,2,2
1367,152,243,1,15.5,2015.09,0,0,0,2,3,2
3208,34,40,1,15.5,2015.09,0,0,0,7,2,2
2384,148,236,1,15.5,2015.09,0,0,0,2,5,2
1439,203,365,1,15.5,2015.09,0,0,0,1,4,2
2556,129,206,1,15.5,2015.09,0,0,0,3,4,2
2867,87,121,1,15.8,2015.09,0,0,0,4,1,2
2792,98,156,1,15.8,2015.09,0,0,0,4,2,2
2057,196,352,1,15.8,2015.09,0,0,0,1,4,2
1608,132,211,1,15.8,2015.09,0,0,0,3,4,2
2274,164,262,1,15.8,2015.09,0,0,0,2,4,2
1941,67,93,1,15.8,2015.09,0,0,0,5,3,2
2710,58,69,1,15.8,2015.09,0,0,0,6,3,2
3099,54,64,1,15.8,2015.09,0,0,0,6,3,2
2780,100,160,1,15.8,2015.09,0,0,0,4,2,2
3321,22,24,1,15.8,2015.09,0,0,0,7,2,2
3068,58,69,1,15.8,2015.09,0,0,0,6,3,2
1174,231,415,1,15.8,2015.09,0,0,0,1,5,2
2976,73,102,1,15.8,2015.09,0,0,0,5,1,2
3407,17,18,1,15.9,2015.09,0,0,0,8,2,2
2504,134,214,1,15.9,2015.09,0,0,0,3,4,2
3438,13,13,1,15.9,2015.09,0,0,0,8,1,2
2376,149,238,1,15.9,2015.09,0,0,0,2,4,2
3368,21,23,1,15.9,2015.09,0,0,0,7,2,2
2873,87,121,1,15.9,2015.09,0,0,0,4,1,2
3035,63,88,1,16.0,2015.09,0,0,0,5,2,2
3313,25,27,1,16.0,2015.09,0,0,0,7,2,2
3521,3,3,1,16.0,2015.09,0,0,0,10,3,2
2560,128,204,1,16.0,2015.09,0,0,0,3,4,2
2539,130,208,1,16.0,2015.09,0,0,0,3,4,2
1442,15,15,1,16.0,2015.09,0,0,0,8,3,2
1567,266,478,1,16.0,2015.09,0,0,0,1,5,2
3100,54,64,1,16.0,2015.09,0,0,0,6,3,2
3107,52,62,1,16.0,2015.09,0,0,0,6,3,2
1997,141,225,1,16.0,2015.09,0,0,0,2,5,2
6086,264,475,1,16.0,2015.09,0,0,0,1,5,2
2472,138,220,1,16.0,2015.09,0,0,0,3,5,2
1851,237,426,1,16.0,2015.09,0,0,0,1,5,2
2343,153,244,1,16.0,2015.09,0,0,0,2,3,2
1302,186,334,1,16.0,2015.09,0,0,0,2,4,2
2286,162,259,1,16.0,2015.09,0,0,0,2,3,2
3450,10,10,1,16.0,2015.09,0,0,0,9,1,2
877,87,121,1,16.0,2015.09,0,0,0,4,1,2
3189,36,43,1,16.0,2015.09,0,0,0,6,2,2
327,107,171,1,16.0,2015.09,0,0,0,4,2,2
2502,8,8,1,16.0,2015.09,0,0,0,9,1,2
2953,77,107,1,16.0,2015.09,0,0,0,5,1,2
3301,26,28,1,16.0,2015.09,0,0,0,7,2,2
1708,267,480,1,16.25,2015.09,0,0,0,1,5,2
3351,22,24,1,16.5,2015.09,0,0,0,7,2,2
197,213,383,2,16.5,2015.09,8,4,1,1,6,2
3326,24,26,1,16.5,2015.09,0,0,0,7,2,2
2831,93,148,1,16.55,2015.09,0,0,0,4,1,2
2201,175,280,1,16.6,2015.09,0,0,0,2,4,2
2547,129,206,1,16.65,2015.09,0,0,0,3,5,2
2081,174,278,1,16.7,2015.09,0,0,0,2,4,2
3169,38,45,1,16.7,2015.09,0,0,0,6,2,2
2706,108,172,1,16.9,2015.09,0,0,0,4,2,2
2724,105,168,1,16.9,2015.09,0,0,0,4,2,2
1884,230,414,1,17.0,2015.09,0,0,0,1,5,2
2486,133,212,1,17.0,2015.09,0,0,0,3,4,2
2168,183,329,1,17.0,2015.09,0,0,0,2,4,2
2679,111,177,1,17.0,2015.09,0,0,0,3,1,2
1753,258,464,1,17.25,2015.09,0,0,0,1,4,2
3174,31,37,1,17.25,2015.09,0,0,0,7,2,2
3342,23,25,1,17.25,2015.09,0,0,0,7,2,2
2874,87,121,1,17.25,2015.09,0,0,0,4,1,2
3536,1,1,1,17.25,2015.09,0,0,0,10,3,2
2982,71,99,1,17.25,2015.09,0,0,0,5,1,2
2199,175,280,1,17.4,2015.09,0,0,0,2,4,2
1958,16,17,2,17.5,2015.09,196,98,0,8,6,2
3247,29,31,1,17.6,2015.09,0,0,0,7,2,2
3417,16,17,1,17.65,2015.09,0,0,0,8,3,2
2362,150,240,1,17.9,2015.09,0,0,0,2,3,2
3149,43,51,1,17.9,2015.09,0,0,0,6,2,2
2534,131,209,1,17.9,2015.09,0,0,0,3,4,2
3363,21,23,1,17.9,2015.09,0,0,0,7,2,2
2859,88,123,1,17.9,2015.09,0,0,0,4,1,3
527,241,433,1,18.0,2015.09,0,0,0,1,5,3
3298,26,28,1,18.0,2015.09,0,0,0,7,2,3
2101,196,352,1,18.0,2015.09,0,0,0,1,4,3
530,196,352,1,18.0,2015.09,0,0,0,1,4,3
166,133,212,1,18.0,2015.09,0,0,0,3,4,3
2038,206,370,1,18.0,2015.09,0,0,0,1,3,3
2043,205,369,1,18.0,2015.09,0,0,0,1,4,3
2092,197,354,1,18.0,2015.09,0,0,0,1,4,3
913,185,333,1,18.4,2015.09,0,0,0,2,4,3
2671,112,179,1,18.49,2015.09,0,0,0,3,1,3
1870,234,421,1,18.5,2015.09,0,0,0,1,5,3
1769,254,457,1,18.5,2015.09,0,0,0,1,4,3
3061,58,69,1,18.8,2015.09,0,0,0,6,3,3
2232,171,273,1,18.9,2015.09,0,0,0,2,4,3
193,156,249,1,18.9,2015.09,0,0,0,2,4,3
2188,177,283,1,18.9,2015.09,0,0,0,2,4,3
2450,140,224,1,18.9,2015.09,0,0,0,3,5,3
3531,2,2,1,18.9,2015.09,0,0,0,10,4,3
2506,110,176,1,18.9,2015.09,0,0,0,4,2,3
803,14,14,1,18.9,2015.09,0,0,0,8,3,3
3094,55,66,1,18.9,2015.09,0,0,0,6,3,3
2115,193,347,1,18.9,2015.09,0,0,0,1,4,3
3101,54,64,1,18.9,2015.09,0,0,0,6,3,3
2268,160,256,1,18.9,2015.09,0,0,0,2,3,3
2799,97,155,1,18.9,2015.09,0,0,0,4,1,3
3325,24,26,1,18.9,2015.09,0,0,0,7,2,3
2451,140,224,1,18.9,2015.09,0,0,0,3,5,3
684,217,390,1,19.0,2015.09,0,0,0,1,3,3
1913,227,408,1,19.0,2015.09,0,0,0,1,3,3
3514,3,3,1,19.0,2015.09,0,0,0,10,4,3
2020,208,374,1,19.0,2015.09,0,0,0,1,3,3
2001,210,378,1,19.0,2015.09,0,0,0,1,3,3
2586,122,195,1,19.15,2015.09,0,0,0,3,1,3
