user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response,r_w_score,f_score,m_score
3481,1,1,7,0.0,2015.10,37,5,1,10,9,1
3022,5,5,8,0.0,2015.10,46,5,1,10,9,1
2673,5,5,18,0.0,2015.10,138,7,1,10,10,1
2186,5,5,29,0.0,2015.10,203,7,1,10,10,1
3486,13,13,5,0.0,2015.10,22,4,1,9,8,1
72,110,176,8,0.0,2015.10,112,14,1,4,9,1
3525,4,4,6,0.0,2015.10,30,5,1,10,9,1
1990,242,435,1,0.25,2015.10,0,0,0,1,4,1
2005,240,432,1,0.25,2015.10,0,0,0,1,5,1
2440,172,275,1,0.9,2015.10,0,0,0,2,4,1
2632,149,238,1,0.99,2015.10,0,0,0,3,5,1
3345,54,64,1,1.25,2015.10,0,0,0,6,3,1
3717,10,10,1,1.25,2015.10,0,0,0,9,2,1
1770,275,495,1,1.25,2015.10,0,0,0,1,4,1
3344,54,64,1,1.25,2015.10,0,0,0,6,3,1
944,123,196,5,1.3,2015.10,176,35,0,4,8,1
142,13,13,1,2.0,2015.10,0,0,0,9,2,1
2789,129,206,1,2.4,2015.10,0,0,0,3,1,1
1748,4,4,19,2.7,2015.10,153,8,1,10,10,1
3508,4,4,6,2.7,2015.10,31,5,1,10,9,1
3440,44,52,1,2.9,2015.10,0,0,0,6,3,1
2142,220,396,1,2.9,2015.10,0,0,0,1,4,1
2159,215,387,1,2.9,2015.10,0,0,0,1,3,1
3468,40,48,1,2.9,2015.10,0,0,0,7,3,1
2271,195,351,1,2.9,2015.10,0,0,0,2,3,1
2733,136,217,1,2.9,2015.10,0,0,0,3,1,1
3198,19,20,1,2.9,2015.10,0,0,0,8,2,1
3404,48,57,1,3.0,2015.10,0,0,0,6,3,1
2646,122,195,1,3.0,2015.10,0,0,0,4,1,1
2449,171,273,1,3.5,2015.10,0,0,0,2,4,1
2700,139,222,1,3.5,2015.10,0,0,0,3,1,1
2958,93,148,1,4.0,2015.10,0,0,0,5,1,1
1897,260,468,1,4.5,2015.10,0,0,0,1,4,1
1356,181,325,1,4.75,2015.10,0,0,0,2,4,1
2550,160,256,1,4.9,2015.10,0,0,0,3,5,1
2684,141,225,1,5.0,2015.10,0,0,0,3,3,1
2760,133,212,1,5.3,2015.10,0,0,0,3,1,1
2441,172,275,1,5.4,2015.10,0,0,0,2,4,1
3474,2,2,7,5.7,2015.10,38,5,1,10,9,1
3058,38,45,2,5.8,2015.10,52,26,1,7,5,1
1758,288,518,1,6.0,2015.10,0,0,0,1,4,1
2356,182,327,1,6.0,2015.10,0,0,0,2,4,1
2485,167,267,1,6.0,2015.10,0,0,0,2,5,1
2442,172,275,1,6.0,2015.10,0,0,0,2,4,1
2776,131,209,1,6.0,2015.10,0,0,0,3,1,1
2131,204,367,1,6.0,2015.10,0,0,0,2,3,1
2098,215,387,1,6.0,2015.10,0,0,0,1,3,1
1588,135,216,1,6.0,2015.10,0,0,0,3,1,1
2708,139,222,1,6.0,2015.10,0,0,0,3,1,1
2968,62,86,1,6.0,2015.10,0,0,0,6,1,1
2157,217,390,1,6.0,2015.10,0,0,0,1,4,1
2058,234,421,1,6.25,2015.10,0,0,0,1,4,1
1697,301,541,1,7.0,2015.10,0,0,0,1,1,1
2034,234,421,1,7.0,2015.10,0,0,0,1,4,1
1959,248,446,1,7.0,2015.10,0,0,0,1,4,1
2007,240,432,1,7.0,2015.10,0,0,0,1,5,1
2033,237,426,1,7.0,2015.10,0,0,0,1,5,1
3529,12,12,4,7.95,2015.10,21,5,1,9,7,1
101,129,206,1,8.58,2015.10,0,0,0,3,1,1
2612,150,240,1,8.9,2015.10,0,0,0,3,5,1
2865,118,188,1,9.5,2015.10,0,0,0,4,2,1
2128,217,390,1,9.55,2015.10,0,0,0,1,3,1
2999,84,117,1,9.75,2015.10,0,0,0,5,1,1
2244,199,358,1,10.0,2015.10,0,0,0,2,3,1
2040,237,426,1,10.0,2015.10,0,0,0,1,4,1
2420,174,278,1,10.0,2015.10,0,0,0,2,4,1
3159,73,102,1,10.0,2015.10,0,0,0,5,1,1
2740,136,217,1,10.0,2015.10,0,0,0,3,1,1
3492,37,44,1,10.0,2015.10,0,0,0,7,3,1
2946,108,172,1,10.0,2015.10,0,0,0,4,1,1
2306,160,256,1,10.0,2015.10,0,0,0,3,5,1
2822,125,200,1,10.25,2015.10,0,0,0,4,1,1
3483,38,45,1,10.25,2015.10,0,0,0,7,3,1
2530,163,260,1,10.4,2015.10,0,0,0,2,5,1
3131,78,109,1,10.4,2015.10,0,0,0,5,1,1
3466,40,48,1,10.4,2015.10,0,0,0,7,3,1
2952,108,172,1,10.4,2015.10,0,0,0,4,2,1
3322,55,66,1,10.4,2015.10,0,0,0,6,3,1
3398,36,43,1,10.5,2015.10,0,0,0,7,3,1
2147,219,394,1,10.5,2015.10,0,0,0,1,4,1
3324,48,57,1,10.5,2015.10,0,0,0,6,3,1
3575,1,1,1,10.5,2015.10,0,0,0,10,2,1
1980,243,437,1,10.5,2015.10,0,0,0,1,4,1
303,2,2,8,10.56,2015.10,45,5,1,10,9,1
2774,132,211,1,10.65,2015.10,0,0,0,3,1,1
2849,121,193,1,10.75,2015.10,0,0,0,4,2,1
2321,187,336,1,10.9,2015.10,0,0,0,2,4,1
2181,211,379,1,10.98,2015.10,0,0,0,1,3,1
2262,195,351,1,11.0,2015.10,0,0,0,2,3,1
3556,31,37,1,11.0,2015.10,0,0,0,7,2,1
3711,12,12,1,11.15,2015.10,0,0,0,9,2,1
3087,87,121,1,11.25,2015.10,0,0,0,5,1,1
1173,160,256,1,11.25,2015.10,0,0,0,3,5,1
2335,135,216,1,11.25,2015.10,0,0,0,3,1,1
2703,137,219,1,11.25,2015.10,0,0,0,3,1,1
2869,118,188,1,11.25,2015.10,0,0,0,4,2,1
3453,41,49,1,11.25,2015.10,0,0,0,7,3,1
3697,14,14,1,11.25,2015.10,0,0,0,8,2,1
1765,286,514,1,11.25,2015.10,0,0,0,1,4,1
3773,2,2,1,11.25,2015.10,0,0,0,10,1,1
3018,94,150,1,11.25,2015.10,0,0,0,5,1,1
3250,5,5,10,11.4,2015.10,55,5,1,10,9,1
2994,101,161,1,11.4,2015.10,0,0,0,4,1,1
3424,46,55,1,11.5,2015.10,0,0,0,6,3,1
1012,150,240,1,11.5,2015.10,0,0,0,3,5,1
310,287,516,1,11.5,2015.10,0,0,0,1,4,1
3629,21,23,1,11.5,2015.10,0,0,0,8,2,1
2123,224,403,1,11.61,2015.10,0,0,0,1,4,1
657,52,62,1,11.61,2015.10,0,0,0,6,2,1
2447,6,6,1,11.61,2015.10,0,0,0,9,2,1
3066,89,124,1,11.8,2015.10,0,0,0,5,1,1
3609,25,27,1,12.0,2015.10,0,0,0,7,2,1
3318,55,66,1,12.0,2015.10,0,0,0,6,3,1
2842,123,196,1,12.0,2015.10,0,0,0,4,1,1
2488,167,267,1,12.0,2015.10,0,0,0,2,5,1
1328,292,525,1,12.0,2015.10,0,0,0,1,4,1
3738,8,8,1,12.0,2015.10,0,0,0,9,2,1
2336,185,333,1,12.0,2015.10,0,0,0,2,4,1
2615,17,18,1,12.0,2015.10,0,0,0,8,2,1
2307,190,342,1,12.0,2015.10,0,0,0,2,3,1
3670,16,17,1,12.0,2015.10,0,0,0,8,2,1
3655,16,17,1,12.0,2015.10,0,0,0,8,2,1
2379,180,288,1,12.0,2015.10,0,0,0,2,4,1
2202,206,370,1,12.0,2015.10,0,0,0,1,5,1
3519,34,40,1,12.0,2015.10,0,0,0,7,3,1
1781,282,507,1,12.0,2015.10,0,0,0,1,4,1
3518,34,40,1,12.0,2015.10,0,0,0,7,3,1
2220,203,365,1,12.0,2015.10,0,0,0,2,3,1
2850,12,12,2,12.0,2015.10,96,48,0,9,5,1
2008,240,432,1,12.0,2015.10,0,0,0,1,5,1
3552,31,37,1,12.0,2015.10,0,0,0,7,2,1
2495,166,265,1,12.0,2015.10,0,0,0,2,5,1
2235,201,361,1,12.05,2015.10,0,0,0,2,3,1
957,134,214,1,12.4,2015.10,0,0,0,3,1,1
2608,152,243,1,12.4,2015.10,0,0,0,3,5,1
2519,164,262,1,12.49,2015.10,0,0,0,2,5,1
3656,6,6,1,12.5,2015.10,0,0,0,10,2,1
3686,15,15,1,12.5,2015.10,0,0,0,8,2,1
2365,171,273,1,12.5,2015.10,0,0,0,2,4,1
2911,68,95,1,12.5,2015.10,0,0,0,5,1,1
2260,197,354,1,12.5,2015.10,0,0,0,2,3,1
2906,114,182,1,12.5,2015.10,0,0,0,4,2,1
1747,290,522,1,12.5,2015.10,0,0,0,1,4,1
3471,40,48,1,12.5,2015.10,0,0,0,7,3,1
1923,236,424,1,12.5,2015.10,0,0,0,1,4,1
3641,4,4,3,12.5,2015.10,17,5,1,10,7,1
2167,188,338,1,12.65,2015.10,0,0,0,2,3,1
2117,222,399,1,12.75,2015.10,0,0,0,1,4,1
3659,19,20,1,12.9,2015.10,0,0,0,8,2,1
3007,98,156,1,12.9,2015.10,0,0,0,4,1,1
3184,67,93,1,12.9,2015.10,0,0,0,5,1,1
710,229,412,1,12.9,2015.10,0,0,0,1,4,1
3622,24,26,1,12.9,2015.10,0,0,0,8,2,1
1279,89,124,1,12.9,2015.10,0,0,0,5,1,1
3675,13,13,1,12.9,2015.10,0,0,0,9,2,1
1181,19,20,5,12.9,2015.10,100,20,1,8,8,1
2287,143,228,1,12.9,2015.10,0,0,0,3,5,1
3090,87,121,1,12.9,2015.10,0,0,0,5,1,1
2097,228,410,1,12.9,2015.10,0,0,0,1,4,1
2902,114,182,1,12.9,2015.10,0,0,0,4,2,1
2866,118,188,1,12.9,2015.10,0,0,0,4,2,1
3403,48,57,1,12.9,2015.10,0,0,0,6,3,1
3004,99,158,1,12.9,2015.10,0,0,0,4,1,1
3540,32,38,1,12.9,2015.10,0,0,0,7,2,1
2340,185,333,1,12.9,2015.10,0,0,0,2,4,1
3223,62,86,1,12.9,2015.10,0,0,0,6,1,1
1670,92,147,1,12.9,2015.10,0,0,0,5,1,1
2779,37,44,1,12.9,2015.10,0,0,0,7,3,1
3141,75,105,1,12.9,2015.10,0,0,0,5,1,1
3137,76,106,1,12.9,2015.10,0,0,0,5,1,1
3608,25,27,1,12.98,2015.10,0,0,0,7,2,1
3452,41,49,1,13.0,2015.10,0,0,0,7,3,1
1816,274,493,1,13.0,2015.10,0,0,0,1,4,1
2185,209,376,1,13.0,2015.10,0,0,0,1,3,1
558,27,29,1,13.0,2015.10,0,0,0,7,2,1
3522,34,40,1,13.0,2015.10,0,0,0,7,3,1
2804,128,204,1,13.0,2015.10,0,0,0,4,1,1
2920,111,177,1,13.0,2015.10,0,0,0,4,2,2
1727,294,529,1,13.0,2015.10,0,0,0,1,4,2
1148,167,267,1,13.0,2015.10,0,0,0,2,5,2
3147,75,105,1,13.0,2015.10,0,0,0,5,1,2
2548,160,256,1,13.0,2015.10,0,0,0,3,5,2
3385,50,60,1,13.0,2015.10,0,0,0,6,3,2
3375,51,61,1,13.0,2015.10,0,0,0,6,2,2
2357,181,325,1,13.0,2015.10,0,0,0,2,4,2
736,213,383,1,13.0,2015.10,0,0,0,1,3,2
2980,103,164,1,13.0,2015.10,0,0,0,4,2,2
1953,249,448,1,13.05,2015.10,0,0,0,1,4,2
1041,258,464,1,13.05,2015.10,0,0,0,1,4,2
3480,39,46,1,13.15,2015.10,0,0,0,7,3,2
2819,107,171,1,13.25,2015.10,0,0,0,4,2,2
2216,204,367,1,13.4,2015.10,0,0,0,2,3,2
3614,24,26,1,13.41,2015.10,0,0,0,8,2,2
2279,40,48,1,13.5,2015.10,0,0,0,7,3,2
3691,15,15,1,13.5,2015.10,0,0,0,8,2,2
3506,30,33,1,13.5,2015.10,0,0,0,7,2,2
3645,21,23,1,13.5,2015.10,0,0,0,8,2,2
3390,46,55,1,13.5,2015.10,0,0,0,6,3,2
3582,28,30,1,13.5,2015.10,0,0,0,7,2,2
2119,220,396,1,13.5,2015.10,0,0,0,1,4,2
1736,293,527,1,13.5,2015.10,0,0,0,1,4,2
3408,48,57,1,13.5,2015.10,0,0,0,6,3,2
1267,220,396,1,13.5,2015.10,0,0,0,1,4,2
3388,50,60,1,13.5,2015.10,0,0,0,6,3,2
3631,23,25,1,13.5,2015.10,0,0,0,8,2,2
2272,195,351,1,13.5,2015.10,0,0,0,2,3,2
3503,36,43,1,13.5,2015.10,0,0,0,7,3,2
2969,91,145,1,13.5,2015.10,0,0,0,5,1,2
2940,109,174,1,13.5,2015.10,0,0,0,4,1,2
2800,128,204,1,13.5,2015.10,0,0,0,3,1,2
3779,2,2,1,13.5,2015.10,0,0,0,10,1,2
3547,32,38,2,13.64,2015.10,0,0,0,7,5,2
991,104,166,1,13.9,2015.10,0,0,0,4,2,2
3669,18,19,1,14.0,2015.10,0,0,0,8,2,2
3762,4,4,1,14.0,2015.10,0,0,0,10,2,2
3742,7,7,1,14.0,2015.10,0,0,0,9,2,2
1975,244,439,1,14.0,2015.10,0,0,0,1,4,2
1710,297,534,1,14.0,2015.10,0,0,0,1,4,2
666,166,265,1,14.0,2015.10,0,0,0,2,5,2
2667,144,230,1,14.0,2015.10,0,0,0,3,5,2
1064,158,252,1,14.0,2015.10,0,0,0,3,5,2
2328,186,334,1,14.0,2015.10,0,0,0,2,4,2
3124,79,110,1,14.0,2015.10,0,0,0,5,1,2
3599,26,28,1,14.0,2015.10,0,0,0,7,2,2
3098,85,118,1,14.25,2015.10,0,0,0,5,1,2
3689,15,15,1,14.3,2015.10,0,0,0,8,2,2
2241,200,360,1,14.4,2015.10,0,0,0,2,3,2
2082,230,414,1,14.5,2015.10,0,0,0,1,4,2
1832,271,487,1,14.5,2015.10,0,0,0,1,4,2
866,241,433,1,14.5,2015.10,0,0,0,1,4,2
560,258,464,1,14.5,2015.10,0,0,0,1,4,2
