user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,191,343,3,90.0,2015.07,10,3,1
24,46,55,5,90.95,2015.07,158,31,0
30,80,112,4,84.75,2015.07,87,21,1
34,5,5,7,487.85,2015.07,155,22,1
38,206,370,1,38.5,2015.07,0,0,0
45,124,198,4,72.0,2015.07,69,17,1
46,74,103,2,73.8,2015.07,113,56,0
48,83,116,2,103.2,2015.07,119,59,0
52,17,18,19,670.95,2015.07,182,9,1
57,8,8,5,260.8,2015.07,199,39,0
58,2,2,6,145.5,2015.07,97,16,1
61,11,11,12,338.55,2015.07,181,15,1
63,50,60,4,178.8,2015.07,133,33,0
72,18,19,8,0.0,2015.07,112,14,1
75,80,112,1,48.4,2015.07,0,0,0
76,83,116,5,249.5,2015.07,122,24,1
79,72,100,3,54.55,2015.07,34,11,1
87,143,228,2,92.5,2015.07,41,20,1
88,151,241,1,111.0,2015.07,0,0,0
91,60,72,4,140.9,2015.07,146,36,0
100,39,46,1,24.0,2015.07,0,0,0
101,37,44,1,8.58,2015.07,0,0,0
104,10,10,18,1065.4,2015.07,199,11,1
106,2,2,23,813.64,2015.07,196,8,1
129,6,6,8,157.9,2015.07,153,19,1
141,25,27,4,95.0,2015.07,134,33,0
143,5,5,35,403.3,2015.07,204,5,1
146,27,29,1,59.9,2015.07,0,0,0
164,95,152,2,64.0,2015.07,80,40,0
166,72,100,1,18.0,2015.07,0,0,0
170,9,9,21,1391.05,2015.07,197,9,1
177,15,15,13,341.74,2015.07,166,12,1
178,4,4,25,96.0,2015.07,189,7,1
179,22,24,2,192.68,2015.07,179,89,0
180,11,11,6,104.57999999999998,2015.07,175,29,1
181,56,67,2,63.2,2015.07,133,66,0
182,25,27,8,242.05,2015.07,183,22,1
183,8,8,17,350.22,2015.07,191,11,1
193,95,152,1,18.9,2015.07,0,0,0
197,152,243,2,16.5,2015.07,8,4,1
210,58,69,5,449.1,2015.07,141,28,1
219,47,56,3,58.25,2015.07,66,22,1
222,119,190,1,27.0,2015.07,0,0,0
223,30,33,11,186.0,2015.07,166,15,1
225,60,72,2,50.0,2015.07,92,46,0
227,110,176,1,15.0,2015.07,0,0,0
240,12,12,7,194.25,2015.07,186,26,1
247,200,360,1,22.0,2015.07,0,0,0
257,51,61,1,61.0,2015.07,0,0,0
264,178,284,2,40.5,2015.07,1,0,0
276,22,24,1,25.8,2015.07,0,0,0
282,12,12,10,456.4,2015.07,195,19,1
294,3,3,3,59.1,2015.07,8,2,1
300,39,46,2,25.8,2015.07,26,13,1
302,4,4,5,234.7,2015.07,202,40,0
310,195,351,1,11.5,2015.07,0,0,0
316,17,18,7,187.15,2015.07,171,24,1
321,39,46,19,362.0,2015.07,162,8,1
327,46,55,1,16.0,2015.07,0,0,0
329,8,8,29,471.0,2015.07,187,6,1
330,3,3,6,135.46,2015.07,142,23,1
342,1,1,7,126.3,2015.07,186,26,1
343,66,92,1,25.8,2015.07,0,0,0
346,48,57,3,34.83,2015.07,48,16,1
347,118,188,2,124.2,2015.07,83,41,0
349,56,67,2,32.5,2015.07,73,36,0
352,23,25,4,210.3,2015.07,123,30,0
367,10,10,8,287.4,2015.07,136,17,1
368,4,4,10,200.0,2015.07,162,16,1
377,103,164,1,63.53,2015.07,0,0,0
380,9,9,9,553.05,2015.07,196,21,1
398,128,204,8,181.79,2015.07,76,9,1
403,20,22,5,72.0,2015.07,184,36,0
404,108,172,1,25.8,2015.07,0,0,0
415,8,8,4,177.4,2015.07,179,44,0
426,3,3,13,407.9,2015.07,178,13,1
427,32,38,4,46.99,2015.07,165,41,0
439,30,33,6,96.52,2015.07,133,22,1
441,96,153,1,104.9,2015.07,0,0,0
451,34,40,5,190.7,2015.07,176,35,0
458,125,200,3,98.75,2015.07,74,24,1
468,9,9,18,485.25,2015.07,186,10,1
472,10,10,6,192.0,2015.07,147,24,1
475,15,15,7,268.1,2015.07,179,25,1
481,56,67,3,91.4,2015.07,56,18,1
489,75,105,3,85.8,2015.07,81,27,1
492,33,39,5,261.99,2015.07,166,33,0
495,98,156,2,107.3,2015.07,111,55,0
501,29,31,4,259.2,2015.07,151,37,0
512,173,276,1,25.5,2015.07,0,0,0
521,135,216,1,28.9,2015.07,0,0,0
527,180,288,1,18.0,2015.07,0,0,0
530,135,216,1,18.0,2015.07,0,0,0
532,15,15,11,621.3,2015.07,182,16,1
541,1,1,9,153.65,2015.07,207,23,1
542,5,5,29,461.74,2015.07,201,6,1
543,16,17,2,65.4,2015.07,182,91,0
549,28,30,3,64.0,2015.07,77,25,1
555,126,201,1,19.5,2015.07,0,0,0
557,6,6,9,317.2,2015.07,172,19,1
560,166,265,1,14.5,2015.07,0,0,0
563,10,10,4,128.8,2015.07,89,22,1
565,2,2,10,479.05,2015.07,186,18,1
566,22,24,10,773.9300000000001,2015.07,164,16,1
567,3,3,18,571.98,2015.07,204,11,1
569,4,4,7,214.9,2015.07,166,23,1
573,12,12,17,321.25,2015.07,157,9,1
574,4,4,4,234.0,2015.07,168,42,0
577,19,20,10,394.3,2015.07,164,16,1
579,28,30,1,19.4,2015.07,0,0,0
592,5,5,5,19.200000000000003,2015.07,129,25,1
594,22,24,11,358.1,2015.07,182,16,1
598,1,1,52,1307.64,2015.07,203,3,1
615,32,38,2,25.8,2015.07,37,18,1
619,73,102,14,156.9,2015.07,124,8,1
622,177,283,1,31.0,2015.07,0,0,0
633,18,19,16,222.03,2015.07,190,11,1
636,38,45,1,25.8,2015.07,0,0,0
648,98,156,2,35.400000000000006,2015.07,34,17,1
649,120,192,2,32.0,2015.07,39,19,1
653,11,11,9,215.8,2015.07,126,14,1
656,9,9,12,210.4,2015.07,188,15,1
660,44,52,3,48.0,2015.07,132,44,0
662,8,8,11,229.15,2015.07,165,15,1
665,9,9,12,306.74,2015.07,185,15,1
666,74,103,1,14.0,2015.07,0,0,0
668,11,11,2,42.75,2015.07,21,10,1
684,156,249,1,19.0,2015.07,0,0,0
691,22,24,5,66.0,2015.07,90,18,1
708,3,3,39,1187.54,2015.07,203,5,1
710,137,219,1,12.9,2015.07,0,0,0
713,16,17,8,308.3,2015.07,157,19,1
718,12,12,10,374.3,2015.07,184,18,1
734,5,5,5,76.9,2015.07,186,37,0
736,121,193,1,13.0,2015.07,0,0,0
744,113,180,3,81.25,2015.07,92,30,0
746,9,9,3,90.4,2015.07,72,24,1
754,10,10,23,663.35,2015.07,197,8,1
768,90,125,2,144.8,2015.07,110,55,0
770,84,117,8,183.45,2015.07,93,11,1
771,51,61,3,223.4,2015.07,155,51,0
772,16,17,2,61.2,2015.07,180,90,0
777,10,10,11,191.0,2015.07,168,15,1
784,33,39,5,161.9,2015.07,149,29,1
785,108,172,2,34.0,2015.07,38,19,1
786,20,22,5,157.62,2015.07,181,36,0
790,109,174,1,40.7,2015.07,0,0,0
792,11,11,26,241.25,2015.07,187,7,1
800,61,85,5,149.65,2015.07,133,26,1
806,101,161,5,195.15,2015.07,98,19,1
807,2,2,18,351.3,2015.07,206,11,1
808,54,64,6,190.1,2015.07,148,24,1
812,79,110,2,51.6,2015.07,42,21,1
816,175,280,1,15.0,2015.07,0,0,0
826,1,1,14,330.35,2015.07,196,14,1
828,106,169,2,69.9,2015.07,42,21,1
830,18,19,5,82.5,2015.07,92,18,1
831,26,28,2,103.5,2015.07,56,28,1
835,7,7,2,27.05,2015.07,17,8,1
841,17,18,5,64.4,2015.07,79,15,1
844,113,180,2,46.35,2015.07,25,12,1
849,177,283,5,104.25,2015.07,31,6,1
856,134,214,5,198.8,2015.07,57,11,1
858,33,39,2,44.15,2015.07,146,73,0
866,149,238,1,14.5,2015.07,0,0,0
868,81,113,2,49.4,2015.07,99,49,0
871,58,69,2,32.0,2015.07,9,4,1
875,63,88,3,79.75,2015.07,144,48,0
876,1,1,3,70.5,2015.07,153,51,0
877,26,28,1,16.0,2015.07,0,0,0
882,35,42,1,29.5,2015.07,0,0,0
886,102,163,2,28.8,2015.07,75,37,0
913,124,198,1,18.4,2015.07,0,0,0
919,61,85,2,74.10000000000001,2015.07,68,34,0
921,45,54,1,25.8,2015.07,0,0,0
926,16,17,21,873.3,2015.07,190,9,1
928,18,19,16,612.45,2015.07,193,12,1
940,2,2,14,372.75,2015.07,144,10,1
944,31,37,5,1.3,2015.07,176,35,0
945,34,40,5,87.44999999999999,2015.07,148,29,1
948,176,281,1,14.4,2015.07,0,0,0
950,173,276,1,27.0,2015.07,0,0,0
953,185,333,1,29.0,2015.07,0,0,0
957,42,50,1,12.4,2015.07,0,0,0
963,66,92,2,97.35,2015.07,36,18,1
969,98,156,1,164.5,2015.07,0,0,0
971,32,38,7,560.4,2015.07,164,23,1
973,66,92,3,38.0,2015.07,124,41,0
977,12,12,3,139.32,2015.07,165,55,0
978,12,12,5,321.2,2015.07,191,38,0
981,185,333,1,40.0,2015.07,0,0,0
983,7,7,29,484.05,2015.07,195,6,1
991,12,12,1,13.9,2015.07,0,0,0
994,46,55,1,40.0,2015.07,0,0,0
996,10,10,2,146.1,2015.07,178,89,0
998,166,265,3,45.0,2015.07,39,13,1
1000,8,8,10,130.5,2015.07,182,18,1
1002,28,30,3,102.7,2015.07,105,35,0
1003,2,2,1,84.5,2015.07,0,0,0
1007,78,109,4,83.25,2015.07,119,29,1
1009,201,361,1,20.0,2015.07,0,0,0
1012,58,69,1,11.5,2015.07,0,0,0
1014,47,56,3,102.15,2015.07,119,39,0
1026,115,184,2,32.0,2015.07,76,38,0
1028,85,118,1,25.8,2015.07,0,0,0
1032,3,3,19,257.92,2015.07,190,10,1
1038,5,5,1,16.0,2015.07,0,0,0
1039,20,22,7,125.1,2015.07,158,22,1
1040,26,28,3,92.4,2015.07,99,33,0
1041,166,265,1,13.05,2015.07,0,0,0
1048,44,52,1,38.0,2015.07,0,0,0
1050,67,93,2,22.5,2015.07,69,34,0
1061,47,56,4,70.5,2015.07,51,12,1
1064,66,92,1,14.0,2015.07,0,0,0
1066,24,26,9,277.05,2015.07,150,16,1
1069,5,5,3,47.0,2015.07,26,8,1
1071,2,2,25,452.0,2015.07,206,8,1
1078,78,109,3,55.5,2015.07,21,7,1
1083,35,42,1,33.4,2015.07,0,0,0
1085,11,11,5,350.4,2015.07,197,39,0
1086,59,70,9,272.0,2015.07,138,15,1
1088,39,46,2,64.5,2015.07,83,41,0
1096,5,5,2,129.05,2015.07,74,37,0
1100,85,118,2,94.0,2015.07,121,60,0
1103,170,272,1,29.0,2015.07,0,0,0
1109,9,9,11,462.0,2015.07,156,14,1
1110,155,248,2,31.0,2015.07,30,15,1
1116,88,123,1,58.1,2015.07,0,0,0
1118,6,6,23,658.1,2015.07,193,8,1
1119,26,28,3,159.3,2015.07,140,46,0
1126,31,37,4,87.3,2015.07,146,36,0
1127,49,58,3,40.3,2015.07,126,42,0
1128,126,201,1,77.4,2015.07,0,0,0
1132,10,10,11,492.0,2015.07,177,16,1
1134,59,70,6,182.5,2015.07,143,23,1
1135,31,37,11,218.4,2015.07,180,16,1
1137,18,19,6,349.0,2015.07,106,17,1
1139,4,4,8,315.2,2015.07,198,24,1
1140,44,52,2,57.6,2015.07,43,21,1
1142,16,17,11,205.65,2015.07,149,13,1
1145,206,370,1,79.0,2015.07,0,0,0
1146,26,28,11,502.4500000000001,2015.07,182,16,1
1148,75,105,1,13.0,2015.07,0,0,0
1153,81,113,5,423.55,2015.07,88,17,1
1155,12,12,8,146.70000000000002,2015.07,161,20,1
1158,6,6,28,532.0,2015.07,194,6,1
1159,13,13,5,232.7,2015.07,147,29,1
1160,3,3,1,34.83,2015.07,0,0,0
1162,25,27,2,27.4,2015.07,140,70,0
1163,37,44,5,131.65,2015.07,78,15,1
1164,4,4,15,291.57,2015.07,196,13,1
1165,116,185,2,83.1,2015.07,5,2,1
1168,43,51,19,394.2,2015.07,153,8,1
1171,145,232,1,38.5,2015.07,0,0,0
1173,68,95,1,11.25,2015.07,0,0,0
1174,170,272,1,15.8,2015.07,0,0,0
1176,9,9,20,359.8,2015.07,185,9,1
1181,27,29,1,12.9,2015.07,0,0,0
1184,9,9,15,489.1,2015.07,194,12,1
1189,150,240,7,210.7,2015.07,49,7,1
1193,54,64,2,35.75,2015.07,150,75,0
1197,11,11,9,326.85,2015.07,193,21,1
1201,21,23,2,105.0,2015.07,91,45,0
1202,18,19,4,423.3,2015.07,177,44,0
1205,150,240,1,47.75,2015.07,0,0,0
1208,7,7,2,188.0,2015.07,118,59,0
1209,10,10,27,174.5,2015.07,197,7,1
1210,7,7,17,323.4,2015.07,193,11,1
1211,3,3,1,19.5,2015.07,0,0,0
1212,9,9,15,721.1,2015.07,196,13,1
1213,31,37,2,29.35,2015.07,34,17,1
1221,23,25,7,454.38,2015.07,150,21,1
1224,57,68,1,49.9,2015.07,0,0,0
1227,165,264,4,123.5,2015.07,36,9,1
1229,173,276,1,80.0,2015.07,0,0,0
1232,32,38,9,189.15,2015.07,126,14,1
1237,22,24,5,98.26,2015.07,181,36,0
1238,6,6,2,44.75,2015.07,16,8,1
1242,74,103,1,12.4,2015.07,0,0,0
1248,2,2,9,122.18,2015.07,173,19,1
1251,138,220,11,196.5,2015.07,68,6,1
1254,31,37,3,105.4,2015.07,119,39,0
1255,68,95,1,39.3,2015.07,0,0,0
1258,2,2,19,500.5,2015.07,197,10,1
1259,53,63,1,37.0,2015.07,0,0,0
1263,128,204,2,25.8,2015.07,3,1,1
1265,20,22,3,278.3,2015.07,38,12,1
1267,128,204,1,13.5,2015.07,0,0,0
1270,5,5,10,176.35,2015.07,161,16,1
1283,2,2,6,78.3,2015.07,139,23,1
1284,94,150,5,516.05,2015.07,78,15,1
1287,112,179,2,40.65,2015.07,17,8,1
1288,99,158,2,105.7,2015.07,93,46,0
1290,23,25,5,175.0,2015.07,182,36,0
1292,68,95,7,187.7,2015.07,62,8,1
1294,3,3,9,160.2,2015.07,184,20,1
1295,4,4,14,616.6,2015.07,207,14,1
1302,125,200,1,16.0,2015.07,0,0,0
1307,86,120,3,69.8,2015.07,81,27,1
1314,8,8,6,104.0,2015.07,165,27,1
1315,12,12,5,267.3,2015.07,188,37,0
1316,81,113,1,44.3,2015.07,0,0,0
1317,15,15,7,351.5,2015.07,183,26,1
1320,2,2,9,257.1,2015.07,191,21,1
1328,200,360,1,12.0,2015.07,0,0,0
1344,23,25,3,187.3,2015.07,126,42,0
1347,171,273,1,28.0,2015.07,0,0,0
1351,195,351,1,63.0,2015.07,0,0,0
1355,36,43,1,25.8,2015.07,0,0,0
1356,89,124,1,4.75,2015.07,0,0,0
1361,1,1,17,377.63,2015.07,177,10,1
1367,91,145,1,15.5,2015.07,0,0,0
1372,102,163,1,57.6,2015.07,0,0,0
1375,10,10,11,239.7,2015.07,182,16,1
1380,39,46,1,29.55,2015.07,0,0,0
1381,23,25,6,150.99,2015.07,165,27,1
1386,24,26,11,215.4,2015.07,148,13,1
1389,6,6,6,268.59000000000003,2015.07,196,32,0
1399,50,60,4,87.35,2015.07,78,19,1
1405,144,230,2,29.0,2015.07,43,21,1
1413,45,54,6,199.25,2015.07,155,25,1
1415,73,102,2,33.9,2015.07,65,32,0
1416,120,192,2,45.0,2015.07,33,16,1
1420,110,176,1,60.2,2015.07,0,0,0
1424,40,48,2,27.4,2015.07,144,72,0
1439,142,227,1,15.5,2015.07,0,0,0
1445,184,331,1,26.5,2015.07,0,0,0
1460,1,1,20,623.1,2015.07,205,10,1
1474,183,329,1,23.5,2015.07,0,0,0
1484,131,209,4,146.29,2015.07,54,13,1
1486,26,28,17,614.74,2015.07,117,6,1
1505,32,38,4,104.6,2015.07,49,12,1
1513,2,2,40,1391.05,2015.07,205,5,1
1517,1,1,32,811.35,2015.07,207,6,1
1520,36,43,1,105.9,2015.07,0,0,0
1521,10,10,3,114.0,2015.07,191,63,0
1524,54,64,2,90.3,2015.07,119,59,0
1527,2,2,23,731.45,2015.07,203,8,1
1534,146,233,1,70.4,2015.07,0,0,0
1538,108,172,3,161.8,2015.07,41,13,1
1540,209,376,1,42.5,2015.07,0,0,0
1564,60,72,1,250.0,2015.07,0,0,0
1567,205,369,1,16.0,2015.07,0,0,0
1568,15,15,8,267.0,2015.07,109,13,1
1569,121,193,5,131.4,2015.07,50,10,1
1585,97,155,1,27.45,2015.07,0,0,0
1586,13,13,20,1114.63,2015.07,192,9,1
1588,43,51,1,6.0,2015.07,0,0,0
1593,22,24,4,99.2,2015.07,53,13,1
1595,102,163,2,158.5,2015.07,92,46,0
1596,52,62,3,124.0,2015.07,107,35,0
1598,47,56,2,74.55,2015.07,84,42,0
1599,4,4,15,225.0,2015.07,202,13,1
1603,2,2,30,532.25,2015.07,206,6,1
1607,3,3,8,499.49,2015.07,87,10,1
1608,71,99,1,15.8,2015.07,0,0,0
1609,130,208,3,74.0,2015.07,34,11,1
1610,9,9,19,409.9,2015.07,186,9,1
1612,41,49,8,165.0,2015.07,141,17,1
1613,97,155,1,34.0,2015.07,0,0,0
1616,25,27,6,106.7,2015.07,172,28,1
1621,8,8,11,316.25,2015.07,203,18,1
1622,135,216,2,73.4,2015.07,62,31,0
1627,34,40,5,143.5,2015.07,173,34,0
1629,4,4,28,208.85,2015.07,196,7,1
1633,26,28,16,480.65,2015.07,179,11,1
1637,104,166,1,80.7,2015.07,0,0,0
1641,9,9,10,224.0,2015.07,173,17,1
1644,13,13,6,144.1,2015.07,142,23,1
1645,1,1,5,117.9,2015.07,167,33,0
1647,36,43,12,299.65,2015.07,83,6,1
1649,80,112,2,40.65,2015.07,22,11,1
1650,26,28,6,314.5,2015.07,180,30,1
1658,134,214,1,130.1,2015.07,0,0,0
1659,52,62,4,314.7,2015.07,144,36,0
1664,15,15,12,688.0,2015.07,169,14,1
1672,187,336,2,54.0,2015.07,18,9,1
1675,58,69,6,138.3,2015.07,94,15,1
1678,91,145,3,20.3,2015.07,51,17,1
1682,21,23,18,976.5,2015.07,183,10,1
1684,113,180,2,34.9,2015.07,98,49,0
1687,103,164,2,130.9,2015.07,108,54,0
1690,64,89,8,470.45,2015.07,141,17,1
1691,105,168,2,60.9,2015.07,105,52,0
1694,208,374,1,28.0,2015.07,0,0,0
1697,209,376,1,7.0,2015.07,0,0,0
1698,206,370,2,45.75,2015.07,3,1,1
1699,88,123,3,110.9,2015.07,121,40,0
1702,5,5,12,554.5,2015.07,202,16,1
1704,26,28,2,166.1,2015.07,181,90,0
1706,55,66,6,156.65,2015.07,152,25,1
1707,7,7,7,320.56,2015.07,199,28,1
1708,206,370,1,16.25,2015.07,0,0,0
1709,20,22,6,111.4,2015.07,172,28,1
1710,205,369,1,14.0,2015.07,0,0,0
1711,7,7,3,61.5,2015.07,198,66,0
1712,66,92,4,112.5,2015.07,139,34,0
1713,59,70,2,24.9,2015.07,146,73,0
1714,160,256,4,155.0,2015.07,45,11,1
1717,138,220,3,208.25,2015.07,66,22,1
1720,169,270,2,32.0,2015.07,35,17,1
1722,12,12,25,387.5,2015.07,191,7,1
1723,151,241,3,59.0,2015.07,12,4,1
1724,43,51,6,88.65,2015.07,158,26,1
1726,99,158,9,261.75,2015.07,103,11,1
1727,202,363,1,13.0,2015.07,0,0,0
1728,10,10,15,221.8,2015.07,191,12,1
1729,25,27,5,251.35,2015.07,162,32,0
1731,201,361,1,19.5,2015.07,0,0,0
1732,201,361,1,20.0,2015.07,0,0,0
1735,9,9,18,197.8,2015.07,191,10,1
1736,201,361,1,13.5,2015.07,0,0,0
1740,32,38,2,44.8,2015.07,160,80,0
1743,11,11,15,277.8,2015.07,189,12,1
1744,199,358,1,21.0,2015.07,0,0,0
1745,15,15,11,172.5,2015.07,172,15,1
1746,199,358,1,6.0,2015.07,0,0,0
1747,198,356,1,12.5,2015.07,0,0,0
1748,15,15,9,0.0,2015.07,50,5,1
1750,198,356,1,22.5,2015.07,0,0,0
1751,198,356,1,52.0,2015.07,0,0,0
1753,197,354,1,17.25,2015.07,0,0,0
1754,66,92,3,182.25,2015.07,131,43,0
1755,29,31,4,56.3,2015.07,168,42,0
1758,196,352,1,6.0,2015.07,0,0,0
1760,196,352,1,35.0,2015.07,0,0,0
1761,30,33,7,135.25,2015.07,166,23,1
1762,17,18,4,147.49,2015.07,178,44,0
1765,194,349,1,11.25,2015.07,0,0,0
1766,194,349,1,13.5,2015.07,0,0,0
1768,7,7,11,213.05,2015.07,105,9,1
