user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,130,208,3,90.0,2015.05,10,3,1
24,13,13,4,58.65,2015.05,130,32,0
30,19,20,4,84.75,2015.05,87,21,1
34,8,8,4,351.5,2015.05,91,22,1
38,145,232,1,38.5,2015.05,0,0,0
45,63,88,4,72.0,2015.05,69,17,1
46,13,13,2,73.8,2015.05,113,56,0
48,22,24,2,103.2,2015.05,119,59,0
52,3,3,14,473.75,2015.05,135,9,1
57,86,120,2,165.5,2015.05,60,30,1
58,28,30,2,62.75,2015.05,10,5,1
61,11,11,6,205.5,2015.05,120,20,1
63,71,99,3,95.8,2015.05,51,17,1
72,53,63,4,0.0,2015.05,16,4,1
75,19,20,1,48.4,2015.05,0,0,0
76,22,24,5,249.5,2015.05,122,24,1
79,11,11,3,54.55,2015.05,34,11,1
87,82,114,2,92.5,2015.05,41,20,1
88,90,125,1,111.0,2015.05,0,0,0
91,70,98,3,114.9,2015.05,75,25,1
104,10,10,10,609.75,2015.05,138,13,1
106,7,7,15,605.02,2015.05,130,8,1
129,46,55,3,39.96,2015.05,52,17,1
141,59,70,2,30.5,2015.05,39,19,1
143,7,7,24,358.85,2015.05,141,5,1
164,34,40,2,64.0,2015.05,80,40,0
166,11,11,1,18.0,2015.05,0,0,0
170,5,5,10,1034.15,2015.05,140,14,1
177,1,1,8,201.45,2015.05,119,14,1
178,6,6,16,96.0,2015.05,126,7,1
179,140,224,1,72.2,2015.05,0,0,0
180,14,14,3,67.22999999999999,2015.05,111,37,0
181,128,204,1,14.5,2015.05,0,0,0
182,4,4,5,136.75,2015.05,143,28,1
183,11,11,13,259.86,2015.05,127,9,1
193,34,40,1,18.9,2015.05,0,0,0
197,91,145,2,16.5,2015.05,8,4,1
210,29,31,4,346.8,2015.05,109,27,1
219,52,62,1,19.35,2015.05,0,0,0
222,58,69,1,27.0,2015.05,0,0,0
223,13,13,8,138.0,2015.05,122,15,1
225,91,145,1,30.5,2015.05,0,0,0
227,49,58,1,15.0,2015.05,0,0,0
240,12,12,5,102.47,2015.05,125,25,1
247,139,222,1,22.0,2015.05,0,0,0
264,117,187,2,40.5,2015.05,1,0,0
282,26,28,6,326.5,2015.05,120,20,1
300,4,4,1,12.9,2015.05,0,0,0
302,97,155,3,158.5,2015.05,48,16,1
310,134,214,1,11.5,2015.05,0,0,0
316,22,24,6,156.65,2015.05,105,17,1
321,3,3,18,326.25,2015.05,137,7,1
329,4,4,21,353.5,2015.05,130,6,1
330,24,26,4,83.46000000000001,2015.05,60,15,1
342,20,22,4,80.3,2015.05,106,26,1
343,5,5,1,25.8,2015.05,0,0,0
346,31,37,2,23.22,2015.05,4,2,1
347,57,68,2,124.2,2015.05,83,41,0
349,68,95,1,13.0,2015.05,0,0,0
352,12,12,2,112.8,2015.05,73,36,0
367,8,8,4,196.2,2015.05,77,19,1
