user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,38,45,3,90.0,2015.02,10,3,1
24,51,61,1,3.0,2015.02,0,0,0
30,14,14,1,36.5,2015.02,0,0,0
34,7,7,1,93.0,2015.02,0,0,0
38,53,63,1,38.5,2015.02,0,0,0
45,20,22,2,32.0,2015.02,20,10,1
46,34,40,1,32.0,2015.02,0,0,0
48,49,58,1,24.0,2015.02,0,0,0
52,10,10,4,117.25,2015.02,36,9,1
57,54,64,1,62.5,2015.02,0,0,0
61,28,30,2,110.85,2015.02,11,5,1
63,30,33,1,29.0,2015.02,0,0,0
76,14,14,2,110.25,2015.02,38,19,1
87,31,37,1,57.0,2015.02,0,0,0
91,19,20,2,82.5,2015.02,34,17,1
104,56,67,1,58.0,2015.02,0,0,0
106,11,11,4,211.73,2015.02,34,8,1
129,6,6,1,12.15,2015.02,0,0,0
141,6,6,1,14.5,2015.02,0,0,0
143,2,2,8,218.5,2015.02,54,6,1
164,22,24,1,48.0,2015.02,0,0,0
170,41,49,3,611.55,2015.02,12,4,1
177,28,30,1,20.21,2015.02,0,0,0
178,2,2,5,80.0,2015.02,38,7,1
179,48,57,1,72.2,2015.02,0,0,0
180,33,39,1,13.28,2015.02,0,0,0
181,36,43,1,14.5,2015.02,0,0,0
182,2,2,2,81.75,2015.02,53,26,1
183,9,9,5,90.36,2015.02,37,7,1
197,7,7,1,12.0,2015.02,0,0,0
210,12,12,2,182.5,2015.02,34,17,1
223,13,13,2,46.0,2015.02,30,15,1
240,45,54,1,19.75,2015.02,0,0,0
247,47,56,1,22.0,2015.02,0,0,0
264,25,27,2,40.5,2015.02,1,0,0
282,26,28,2,114.9,2015.02,28,14,1
302,5,5,3,158.5,2015.02,48,16,1
310,42,50,1,11.5,2015.02,0,0,0
316,24,26,2,37.25,2015.02,11,5,1
321,2,2,8,145.25,2015.02,46,5,1
329,8,8,6,94.0,2015.02,34,5,1
342,34,40,1,23.5,2015.02,0,0,0
347,48,57,1,31.5,2015.02,0,0,0
368,13,13,1,16.0,2015.02,0,0,0
380,16,17,3,173.0,2015.02,36,12,1
398,2,2,6,124.64,2015.02,49,8,1
403,38,45,3,43.2,2015.02,13,4,1
415,5,5,2,88.5,2015.02,29,14,1
426,28,30,1,32.0,2015.02,0,0,0
427,44,52,1,7.5,2015.02,0,0,0
439,10,10,1,10.12,2015.02,0,0,0
451,28,30,2,72.5,2015.02,29,14,1
458,11,11,2,51.75,2015.02,35,17,1
468,6,6,3,77.0,2015.02,36,12,1
472,4,4,1,32.0,2015.02,0,0,0
475,23,25,2,74.5,2015.02,18,9,1
489,3,3,1,28.5,2015.02,0,0,0
492,26,28,2,93.25,2015.02,20,10,1
495,56,67,1,59.0,2015.02,0,0,0
501,2,2,2,160.5,2015.02,25,12,1
512,20,22,1,25.5,2015.02,0,0,0
527,27,29,1,18.0,2015.02,0,0,0
532,19,20,3,165.0,2015.02,25,8,1
541,55,66,1,16.0,2015.02,0,0,0
542,7,7,8,115.2,2015.02,46,5,1
543,45,54,1,48.0,2015.02,0,0,0
557,9,9,2,61.0,2015.02,16,8,1
560,13,13,1,14.5,2015.02,0,0,0
565,35,42,1,82.25,2015.02,0,0,0
566,12,12,2,134.5,2015.02,21,10,1
567,13,13,3,89.5,2015.02,41,13,1
569,17,18,1,15.0,2015.02,0,0,0
573,9,9,2,39.5,2015.02,7,3,1
574,19,20,1,88.75,2015.02,0,0,0
577,3,3,5,209.5,2015.02,27,5,1
594,3,3,4,137.5,2015.02,48,12,1
598,2,2,14,339.05,2015.02,49,3,1
619,2,2,6,96.0,2015.02,42,7,1
622,24,26,1,31.0,2015.02,0,0,0
633,18,19,4,57.6,2015.02,37,9,1
649,6,6,1,16.0,2015.02,0,0,0
656,31,37,2,39.5,2015.02,13,6,1
660,23,25,1,16.0,2015.02,0,0,0
662,20,22,1,16.0,2015.02,0,0,0
665,11,11,2,83.7,2015.02,30,15,1
684,3,3,1,19.0,2015.02,0,0,0
708,4,4,15,387.61,2015.02,49,3,1
713,20,22,1,28.0,2015.02,0,0,0
718,8,8,3,111.5,2015.02,35,11,1
734,24,26,3,48.0,2015.02,14,4,1
744,7,7,2,40.0,2015.02,45,22,1
754,8,8,6,142.15,2015.02,46,7,1
768,47,56,1,30.5,2015.02,0,0,0
770,9,9,2,41.75,2015.02,15,7,1
771,53,63,1,17.0,2015.02,0,0,0
772,43,51,1,16.0,2015.02,0,0,0
777,4,4,2,32.0,2015.02,21,10,1
784,29,31,1,21.0,2015.02,0,0,0
786,48,57,1,31.0,2015.02,0,0,0
792,10,10,4,105.0,2015.02,35,8,1
800,30,33,2,33.75,2015.02,11,5,1
806,22,24,3,115.5,2015.02,24,8,1
807,2,2,7,113.0,2015.02,53,7,1
808,49,58,1,75.5,2015.02,0,0,0
816,22,24,1,15.0,2015.02,0,0,0
826,25,27,2,61.25,2015.02,19,9,1
849,24,26,5,104.25,2015.02,31,6,1
856,4,4,3,102.0,2015.02,34,11,1
858,26,28,1,19.25,2015.02,0,0,0
868,27,29,1,36.5,2015.02,0,0,0
875,54,64,1,50.0,2015.02,0,0,0
876,1,1,1,23.5,2015.02,0,0,0
886,24,26,1,14.4,2015.02,0,0,0
926,7,7,5,198.0,2015.02,46,9,1
928,12,12,4,189.0,2015.02,46,11,1
944,54,64,1,0.0,2015.02,0,0,0
945,29,31,1,20.0,2015.02,0,0,0
948,23,25,1,14.4,2015.02,0,0,0
950,20,22,1,27.0,2015.02,0,0,0
953,32,38,1,29.0,2015.02,0,0,0
971,34,40,2,46.5,2015.02,9,4,1
973,37,44,1,14.0,2015.02,0,0,0
977,24,26,1,116.1,2015.02,0,0,0
978,50,60,1,56.0,2015.02,0,0,0
981,32,38,1,40.0,2015.02,0,0,0
983,7,7,7,112.0,2015.02,42,6,1
996,35,42,1,48.5,2015.02,0,0,0
998,13,13,3,45.0,2015.02,39,13,1
1000,10,10,2,22.5,2015.02,27,13,1
1007,30,33,2,40.0,2015.02,14,7,1
1009,48,57,1,20.0,2015.02,0,0,0
1014,13,13,1,44.5,2015.02,0,0,0
1026,38,45,1,16.0,2015.02,0,0,0
