user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,222,399,3,90.0,2015.08,10,3,1
17,26,28,1,79.5,2015.08,0,0,0
24,77,107,5,90.95,2015.08,158,31,0
30,111,177,4,84.75,2015.08,87,21,1
34,27,29,8,507.35,2015.08,164,20,1
38,237,426,1,38.5,2015.08,0,0,0
45,155,248,4,72.0,2015.08,69,17,1
46,105,168,2,73.8,2015.08,113,56,0
48,114,182,2,103.2,2015.08,119,59,0
52,5,5,22,812.9499999999999,2015.08,225,10,1
57,39,46,5,260.8,2015.08,199,39,0
58,7,7,9,270.05,2015.08,123,13,1
61,12,12,15,416.75,2015.08,211,14,1
63,81,113,4,178.8,2015.08,133,33,0
72,49,58,8,0.0,2015.08,112,14,1
75,14,14,2,122.65,2015.08,97,48,0
76,31,37,6,280.8,2015.08,205,34,0
79,103,164,3,54.55,2015.08,34,11,1
87,174,278,2,92.5,2015.08,41,20,1
88,182,327,1,111.0,2015.08,0,0,0
91,91,145,4,140.9,2015.08,146,36,0
100,70,98,1,24.0,2015.08,0,0,0
101,68,95,1,8.58,2015.08,0,0,0
104,3,3,19,1172.9,2015.08,237,12,1
106,1,1,24,855.94,2015.08,228,9,1
117,12,12,1,109.88,2015.08,0,0,0
129,37,44,8,157.9,2015.08,153,19,1
141,56,67,4,95.0,2015.08,134,33,0
143,1,1,40,419.8,2015.08,239,5,1
146,58,69,1,59.9,2015.08,0,0,0
164,126,201,2,64.0,2015.08,80,40,0
166,103,164,1,18.0,2015.08,0,0,0
170,4,4,27,1872.58,2015.08,233,8,1
177,3,3,15,488.67,2015.08,209,13,1
178,7,7,26,96.0,2015.08,217,8,1
179,53,63,2,192.68,2015.08,179,89,0
180,9,9,7,171.64,2015.08,208,29,1
181,87,121,2,63.2,2015.08,133,66,0
182,56,67,8,242.05,2015.08,183,22,1
183,20,22,18,374.62,2015.08,210,11,1
193,126,201,1,18.9,2015.08,0,0,0
197,183,329,2,16.5,2015.08,8,4,1
210,25,27,6,531.0,2015.08,205,34,0
219,78,109,3,58.25,2015.08,66,22,1
222,150,240,1,27.0,2015.08,0,0,0
223,28,30,12,205.75,2015.08,199,16,1
225,91,145,2,50.0,2015.08,92,46,0
227,141,225,1,15.0,2015.08,0,0,0
231,2,2,3,153.65,2015.08,14,4,1
240,1,1,8,210.25,2015.08,228,28,1
247,231,415,1,22.0,2015.08,0,0,0
257,82,114,1,61.0,2015.08,0,0,0
264,209,376,2,40.5,2015.08,1,0,0
276,53,63,1,25.8,2015.08,0,0,0
282,43,51,10,456.4,2015.08,195,19,1
294,34,40,3,59.1,2015.08,8,2,1
300,3,3,3,53.6,2015.08,93,31,0
302,35,42,5,234.7,2015.08,202,40,0
310,226,406,1,11.5,2015.08,0,0,0
316,48,57,7,187.15,2015.08,171,24,1
321,70,98,19,362.0,2015.08,162,8,1
327,77,107,1,16.0,2015.08,0,0,0
329,2,2,30,487.0,2015.08,224,7,1
330,34,40,6,135.46,2015.08,142,23,1
342,32,38,7,126.3,2015.08,186,26,1
343,97,155,1,25.8,2015.08,0,0,0
346,79,110,3,34.83,2015.08,48,16,1
347,149,238,2,124.2,2015.08,83,41,0
349,3,3,4,69.0,2015.08,157,39,0
352,54,64,4,210.3,2015.08,123,30,0
367,41,49,8,287.4,2015.08,136,17,1
368,35,42,10,200.0,2015.08,162,16,1
377,134,214,1,63.53,2015.08,0,0,0
380,1,1,11,681.0,2015.08,235,21,1
398,159,254,8,181.79,2015.08,76,9,1
403,51,61,5,72.0,2015.08,184,36,0
404,139,222,1,25.8,2015.08,0,0,0
415,39,46,4,177.4,2015.08,179,44,0
426,30,33,14,443.65,2015.08,182,13,1
427,5,5,7,86.14,2015.08,223,31,0
439,61,85,6,96.52,2015.08,133,22,1
440,24,26,1,25.8,2015.08,0,0,0
441,127,203,1,104.9,2015.08,0,0,0
451,3,3,6,210.1,2015.08,238,39,0
458,156,249,3,98.75,2015.08,74,24,1
468,40,48,18,485.25,2015.08,186,10,1
472,11,11,7,224.0,2015.08,177,25,1
475,7,7,8,298.7,2015.08,218,27,1
481,87,121,3,91.4,2015.08,56,18,1
489,106,169,3,85.8,2015.08,81,27,1
492,64,89,5,261.99,2015.08,166,33,0
495,129,206,2,107.3,2015.08,111,55,0
501,60,72,4,259.2,2015.08,151,37,0
512,204,367,1,25.5,2015.08,0,0,0
516,7,7,1,25.8,2015.08,0,0,0
521,166,265,1,28.9,2015.08,0,0,0
527,211,379,1,18.0,2015.08,0,0,0
530,166,265,1,18.0,2015.08,0,0,0
532,46,55,11,621.3,2015.08,182,16,1
541,25,27,11,172.55,2015.08,214,19,1
542,36,43,29,461.74,2015.08,201,6,1
543,47,56,2,65.4,2015.08,182,91,0
549,59,70,3,64.0,2015.08,77,25,1
555,157,251,1,19.5,2015.08,0,0,0
557,37,44,9,317.2,2015.08,172,19,1
560,197,354,1,14.5,2015.08,0,0,0
563,41,49,4,128.8,2015.08,89,22,1
565,3,3,12,601.55,2015.08,216,18,1
566,53,63,10,773.9300000000001,2015.08,164,16,1
567,6,6,21,627.48,2015.08,232,11,1
569,35,42,7,214.9,2015.08,166,23,1
573,30,33,18,337.25,2015.08,170,9,1
574,35,42,4,234.0,2015.08,168,42,0
577,4,4,12,516.6,2015.08,210,17,1
579,59,70,1,19.4,2015.08,0,0,0
592,36,43,5,19.200000000000003,2015.08,129,25,1
594,7,7,12,371.1,2015.08,228,19,1
598,4,4,53,1317.76,2015.08,231,4,1
615,63,88,2,25.8,2015.08,37,18,1
619,104,166,14,156.9,2015.08,124,8,1
622,208,374,1,31.0,2015.08,0,0,0
633,22,24,17,233.64,2015.08,217,12,1
636,69,96,1,25.8,2015.08,0,0,0
648,129,206,2,35.400000000000006,2015.08,34,17,1
649,151,241,2,32.0,2015.08,39,19,1
653,8,8,10,231.8,2015.08,160,16,1
656,14,14,13,223.3,2015.08,214,16,1
660,27,29,4,80.0,2015.08,180,45,0
662,39,46,11,229.15,2015.08,165,15,1
665,40,48,12,306.74,2015.08,185,15,1
666,105,168,1,14.0,2015.08,0,0,0
668,42,50,2,42.75,2015.08,21,10,1
684,187,336,1,19.0,2015.08,0,0,0
691,53,63,5,66.0,2015.08,90,18,1
694,29,31,1,32.0,2015.08,0,0,0
708,1,1,41,1269.0,2015.08,236,5,1
710,168,268,1,12.9,2015.08,0,0,0
713,11,11,11,418.3,2015.08,193,17,1
718,4,4,11,390.3,2015.08,223,20,1
734,22,24,6,96.4,2015.08,200,33,0
736,152,243,1,13.0,2015.08,0,0,0
744,144,230,3,81.25,2015.08,92,30,0
746,40,48,3,90.4,2015.08,72,24,1
754,13,13,24,696.0,2015.08,225,9,1
768,121,193,2,144.8,2015.08,110,55,0
770,115,184,8,183.45,2015.08,93,11,1
771,5,5,4,252.4,2015.08,232,58,0
772,15,15,3,93.2,2015.08,212,70,0
777,41,49,11,191.0,2015.08,168,15,1
784,64,89,5,161.9,2015.08,149,29,1
785,139,222,2,34.0,2015.08,38,19,1
786,22,24,6,199.4,2015.08,210,35,0
790,140,224,1,40.7,2015.08,0,0,0
792,42,50,26,241.25,2015.08,187,7,1
800,92,147,5,149.65,2015.08,133,26,1
806,132,211,5,195.15,2015.08,98,19,1
807,4,4,19,383.3,2015.08,235,12,1
808,15,15,9,264.55,2015.08,218,24,1
812,110,176,2,51.6,2015.08,42,21,1
816,206,370,1,15.0,2015.08,0,0,0
826,9,9,15,392.3,2015.08,219,14,1
828,137,219,2,69.9,2015.08,42,21,1
830,29,31,6,95.4,2015.08,112,18,1
831,57,68,2,103.5,2015.08,56,28,1
835,38,45,2,27.05,2015.08,17,8,1
841,48,57,5,64.4,2015.08,79,15,1
844,144,230,2,46.35,2015.08,25,12,1
849,208,374,5,104.25,2015.08,31,6,1
856,165,264,5,198.8,2015.08,57,11,1
857,8,8,1,32.0,2015.08,0,0,0
858,64,89,2,44.15,2015.08,146,73,0
866,180,288,1,14.5,2015.08,0,0,0
868,112,179,2,49.4,2015.08,99,49,0
871,27,29,3,80.0,2015.08,71,23,1
875,94,150,3,79.75,2015.08,144,48,0
876,32,38,3,70.5,2015.08,153,51,0
877,57,68,1,16.0,2015.08,0,0,0
882,66,92,1,29.5,2015.08,0,0,0
886,133,212,2,28.8,2015.08,75,37,0
913,155,248,1,18.4,2015.08,0,0,0
918,20,22,1,25.8,2015.08,0,0,0
919,92,147,2,74.10000000000001,2015.08,68,34,0
921,76,106,1,25.8,2015.08,0,0,0
926,12,12,24,954.8,2015.08,225,9,1
928,1,1,18,679.15,2015.08,241,13,1
940,4,4,16,436.15,2015.08,173,10,1
944,62,86,5,1.3,2015.08,176,35,0
945,65,91,5,87.44999999999999,2015.08,148,29,1
948,5,5,2,28.8,2015.08,202,101,0
950,204,367,1,27.0,2015.08,0,0,0
953,216,388,1,29.0,2015.08,0,0,0
957,73,102,1,12.4,2015.08,0,0,0
963,97,155,2,97.35,2015.08,36,18,1
969,22,24,2,218.5,2015.08,107,53,0
971,63,88,7,560.4,2015.08,164,23,1
973,1,1,4,66.5,2015.08,220,55,0
977,43,51,3,139.32,2015.08,165,55,0
978,1,1,7,427.9,2015.08,233,33,0
981,216,388,1,40.0,2015.08,0,0,0
983,2,2,31,516.05,2015.08,231,7,1
991,43,51,1,13.9,2015.08,0,0,0
994,77,107,1,40.0,2015.08,0,0,0
996,41,49,2,146.1,2015.08,178,89,0
998,197,354,3,45.0,2015.08,39,13,1
1000,27,29,11,167.44,2015.08,194,17,1
1002,59,70,3,102.7,2015.08,105,35,0
1003,33,39,1,84.5,2015.08,0,0,0
