user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,375,750,3,90.0,2016.01,10,3,0
15,73,102,1,25.8,2016.01,0,0,0
17,152,243,2,172.75,2016.01,27,13,1
24,14,14,11,223.95,2016.01,374,34,0
30,264,475,4,84.75,2016.01,87,21,1
34,41,49,12,668.2,2016.01,303,25,1
37,142,227,1,19.5,2016.01,0,0,0
38,390,780,1,38.5,2016.01,0,0,0
43,104,166,1,69.0,2016.01,0,0,0
45,308,554,4,72.0,2016.01,69,17,1
46,75,105,6,188.6,2016.01,296,49,0
48,267,480,2,103.2,2016.01,119,59,0
52,9,9,34,1372.95,2016.01,374,11,1
57,8,8,10,427.95,2016.01,383,38,0
58,91,145,13,424.75,2016.01,192,14,1
61,1,1,23,624.7,2016.01,375,16,1
63,5,5,9,356.2,2016.01,362,40,0
72,202,363,8,0.0,2016.01,112,14,1
75,5,5,19,898.9,2016.01,259,13,1
76,184,331,6,280.8,2016.01,205,34,0
79,256,460,3,54.55,2016.01,34,11,1
87,327,588,2,92.5,2016.01,41,20,1
88,335,603,1,111.0,2016.01,0,0,0
91,24,26,9,265.85,2016.01,366,40,0
100,48,57,5,192.9,2016.01,175,35,0
101,221,397,1,8.58,2016.01,0,0,0
104,8,8,31,2404.7,2016.01,385,12,1
105,112,179,1,64.6,2016.01,0,0,0
106,11,11,37,1275.28,2016.01,371,10,1
117,165,264,1,109.88,2016.01,0,0,0
129,6,6,15,364.0,2016.01,337,22,1
141,71,99,6,137.45,2016.01,272,45,0
142,105,168,1,2.0,2016.01,0,0,0
143,2,2,60,757.15,2016.01,391,6,1
146,211,379,1,59.9,2016.01,0,0,0
155,6,6,2,26.65,2016.01,12,6,1
164,86,120,4,128.0,2016.01,273,68,0
165,82,114,1,40.0,2016.01,0,0,0
166,256,460,1,18.0,2016.01,0,0,0
170,18,19,72,3038.18,2016.01,372,5,1
177,8,8,21,688.97,2016.01,357,17,1
178,21,23,40,231.35,2016.01,356,8,1
179,6,6,5,409.32,2016.01,379,75,0
180,11,11,11,270.2,2016.01,359,32,0
181,240,432,2,63.2,2016.01,133,66,0
182,46,55,11,292.55,2016.01,346,31,0
183,3,3,28,603.29,2016.01,380,13,1
186,106,169,4,119.55,2016.01,25,6,1
193,279,502,1,18.9,2016.01,0,0,0
197,336,604,2,16.5,2016.01,8,4,1
210,28,30,9,852.9,2016.01,355,39,0
216,9,9,1,22.0,2016.01,0,0,0
219,133,212,4,96.95,2016.01,164,41,0
222,303,545,1,27.0,2016.01,0,0,0
223,15,15,16,313.35,2016.01,365,22,1
225,244,439,2,50.0,2016.01,92,46,0
227,294,529,1,15.0,2016.01,0,0,0
231,126,201,6,290.4,2016.01,43,7,1
235,49,58,1,36.0,2016.01,0,0,0
240,22,24,11,296.95,2016.01,360,32,0
247,384,768,1,22.0,2016.01,0,0,0
257,235,423,1,61.0,2016.01,0,0,0
264,362,651,2,40.5,2016.01,1,0,0
276,206,370,1,25.8,2016.01,0,0,0
282,61,85,12,556.9,2016.01,330,27,1
294,79,110,5,130.1,2016.01,116,23,1
300,5,5,6,100.8,2016.01,244,40,0
302,112,179,7,286.2,2016.01,278,39,0
303,94,150,8,10.56,2016.01,45,5,1
310,379,758,1,11.5,2016.01,0,0,0
316,4,4,12,420.8,2016.01,368,30,0
321,14,14,27,522.0,2016.01,371,13,1
327,230,414,1,16.0,2016.01,0,0,0
329,3,3,50,802.25,2016.01,376,7,1
330,39,46,14,321.97,2016.01,290,20,1
342,136,217,8,146.05,2016.01,235,29,1
343,250,450,1,25.8,2016.01,0,0,0
346,55,66,6,89.00999999999999,2016.01,225,37,0
347,41,49,3,149.6,2016.01,344,114,0
349,104,166,6,95.0,2016.01,209,34,0
352,115,184,6,288.4,2016.01,215,35,0
367,17,18,16,515.1,2016.01,313,19,1
368,4,4,16,344.0,2016.01,346,21,1
377,287,516,1,63.53,2016.01,0,0,0
380,59,70,13,843.2,2016.01,330,25,1
398,312,561,8,181.79,2016.01,76,9,1
403,204,367,5,72.0,2016.01,184,36,0
404,292,525,1,25.8,2016.01,0,0,0
415,192,345,4,177.4,2016.01,179,44,0
426,6,6,26,980.05,2016.01,359,13,1
427,151,241,8,100.62,2016.01,230,28,1
439,47,56,7,110.92,2016.01,300,42,0
440,122,195,2,51.6,2016.01,55,27,1
441,57,68,2,131.75,2016.01,223,111,0
451,18,19,10,315.1,2016.01,376,37,0
458,309,556,3,98.75,2016.01,74,24,1
468,193,347,18,485.25,2016.01,186,10,1
472,33,39,11,365.5,2016.01,308,28,1
475,7,7,16,627.45,2016.01,371,23,1
479,8,8,1,17.0,2016.01,0,0,0
481,63,88,5,150.65,2016.01,233,46,0
489,259,466,3,85.8,2016.01,81,27,1
492,42,50,11,567.89,2016.01,341,31,0
495,282,507,2,107.3,2016.01,111,55,0
501,105,168,5,331.9,2016.01,259,51,0
512,357,642,1,25.5,2016.01,0,0,0
516,160,256,1,25.8,2016.01,0,0,0
517,131,209,1,37.4,2016.01,0,0,0
521,319,574,1,28.9,2016.01,0,0,0
527,364,655,1,18.0,2016.01,0,0,0
530,112,179,2,56.85,2016.01,207,103,0
532,3,3,22,1222.35,2016.01,378,17,1
541,6,6,19,336.2,2016.01,386,20,1
542,189,340,29,461.74,2016.01,201,6,1
543,200,360,2,65.4,2016.01,182,91,0
549,53,63,8,169.8,2016.01,236,29,1
555,310,558,1,19.5,2016.01,0,0,0
557,14,14,15,577.95,2016.01,348,23,1
558,40,48,4,86.3,2016.01,79,19,1
560,350,630,1,14.5,2016.01,0,0,0
563,145,232,5,160.6,2016.01,138,27,1
565,2,2,34,1657.55,2016.01,370,10,1
566,61,85,11,787.73,2016.01,309,28,1
567,37,44,31,855.18,2016.01,354,11,1
568,70,98,1,12.9,2016.01,0,0,0
569,47,56,11,383.2,2016.01,307,27,1
573,183,329,18,337.25,2016.01,170,9,1
574,119,190,6,470.85,2016.01,237,39,0
577,7,7,15,680.5,2016.01,360,24,1
579,212,381,1,19.4,2016.01,0,0,0
592,54,64,8,56.9,2016.01,264,33,0
594,73,102,16,497.2,2016.01,315,19,1
598,3,3,94,2144.31,2016.01,385,4,1
615,216,388,2,25.8,2016.01,37,18,1
619,257,462,14,156.9,2016.01,124,8,1
622,361,649,1,31.0,2016.01,0,0,0
633,108,172,20,273.06,2016.01,284,14,1
636,222,399,1,25.8,2016.01,0,0,0
640,32,38,1,22.0,2016.01,0,0,0
648,105,168,3,53.1,2016.01,211,70,0
649,85,118,4,80.0,2016.01,258,64,0
653,7,7,19,407.7,2016.01,314,16,1
656,114,182,18,289.55,2016.01,267,14,1
657,144,230,1,11.61,2016.01,0,0,0
660,46,55,5,96.0,2016.01,314,62,0
662,15,15,16,357.15,2016.01,342,21,1
665,76,106,17,393.14,2016.01,302,17,1
666,258,464,1,14.0,2016.01,0,0,0
668,130,208,3,74.25,2016.01,86,28,1
674,9,9,1,16.0,2016.01,0,0,0
684,340,612,1,19.0,2016.01,0,0,0
691,206,370,5,66.0,2016.01,90,18,1
694,182,327,1,32.0,2016.01,0,0,0
708,5,5,77,2438.35,2016.01,385,5,1
710,321,577,1,12.9,2016.01,0,0,0
713,164,262,11,418.3,2016.01,193,17,1
718,9,9,18,572.8,2016.01,371,20,1
734,6,6,9,141.4,2016.01,369,41,0
736,305,549,1,13.0,2016.01,0,0,0
744,297,534,3,81.25,2016.01,92,30,0
746,193,347,3,90.4,2016.01,72,24,1
754,28,30,38,1110.2,2016.01,363,9,1
768,43,51,4,210.8,2016.01,341,85,0
770,268,482,8,183.45,2016.01,93,11,1
771,145,232,5,265.4,2016.01,245,49,0
772,27,29,9,242.4,2016.01,353,39,0
774,20,22,3,86.9,2016.01,65,21,1
775,143,228,1,24.9,2016.01,0,0,0
777,117,187,13,242.4,2016.01,245,18,1
784,12,12,9,248.3,2016.01,354,39,0
785,75,105,3,53.4,2016.01,255,85,0
786,43,51,9,265.6,2016.01,342,38,0
789,153,244,1,37.62,2016.01,0,0,0
790,28,30,2,97.4,2016.01,265,132,0
792,70,98,36,286.25,2016.01,312,8,1
798,70,98,1,20.8,2016.01,0,0,0
800,63,88,8,325.8,2016.01,315,39,0
803,137,219,1,18.9,2016.01,0,0,0
806,133,212,6,217.65,2016.01,250,41,0
807,3,3,35,755.8,2016.01,389,11,1
808,22,24,11,308.95,2016.01,364,33,0
811,99,158,3,66.85,2016.01,44,14,1
812,136,217,3,64.5,2016.01,169,56,0
816,359,646,1,15.0,2016.01,0,0,0
820,138,220,1,43.8,2016.01,0,0,0
822,147,235,1,64.1,2016.01,0,0,0
826,22,24,22,525.35,2016.01,359,16,1
828,24,26,5,136.2,2016.01,308,61,0
830,21,23,10,166.5,2016.01,273,27,1
831,109,174,3,174.6,2016.01,157,52,0
835,4,4,8,174.45,2016.01,204,25,1
841,49,58,7,119.6,2016.01,231,33,0
844,131,209,4,69.57,2016.01,191,47,0
849,361,649,5,104.25,2016.01,31,6,1
856,318,572,5,198.8,2016.01,57,11,1
857,161,257,1,32.0,2016.01,0,0,0
858,217,390,2,44.15,2016.01,146,73,0
866,333,599,1,14.5,2016.01,0,0,0
868,43,51,4,81.9,2016.01,321,80,0
871,180,288,3,80.0,2016.01,71,23,1
875,133,212,4,126.25,2016.01,258,64,0
876,185,333,3,70.5,2016.01,153,51,0
877,41,49,3,56.65,2016.01,169,56,0
