user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
1351,317,570,1,63.0,2015.11,0,0,0
1355,92,147,2,51.6,2015.11,66,33,0
1356,211,379,1,4.75,2015.11,0,0,0
1361,37,44,21,438.53,2015.11,263,12,1
1367,10,10,3,69.5,2015.11,203,67,0
1372,224,403,1,57.6,2015.11,0,0,0
1375,1,1,27,650.9,2015.11,313,11,1
1380,161,257,1,29.55,2015.11,0,0,0
1381,97,155,7,175.24,2015.11,213,30,0
1386,2,2,19,317.9,2015.11,292,15,1
1389,35,42,8,339.19,2015.11,289,36,0
1394,17,18,1,29.8,2015.11,0,0,0
1399,172,275,4,87.35,2015.11,78,19,1
1405,15,15,3,50.4,2015.11,294,98,0
1413,38,45,7,619.25,2015.11,284,40,0
1415,50,60,5,80.2,2015.11,210,42,0
1416,242,435,2,45.0,2015.11,33,16,1
1420,232,417,1,60.2,2015.11,0,0,0
1424,162,259,2,27.4,2015.11,144,72,0
1439,264,475,1,15.5,2015.11,0,0,0
1442,76,106,1,16.0,2015.11,0,0,0
1445,37,44,2,41.4,2015.11,269,134,0
1460,6,6,32,966.5,2015.11,322,10,1
1474,305,549,1,23.5,2015.11,0,0,0
1484,253,455,4,146.29,2015.11,54,13,1
1486,148,236,17,614.74,2015.11,117,6,1
1505,154,246,4,104.6,2015.11,49,12,1
1513,7,7,58,2007.5,2015.11,322,5,1
1517,2,2,46,1219.3,2015.11,328,7,1
1520,158,252,1,105.9,2015.11,0,0,0
1521,68,95,4,133.5,2015.11,255,63,0
1524,176,281,2,90.3,2015.11,119,59,0
1527,4,4,37,1440.95,2015.11,323,8,1
1534,268,482,1,70.4,2015.11,0,0,0
1537,88,123,1,144.0,2015.11,0,0,0
1538,230,414,3,161.8,2015.11,41,13,1
1540,13,13,10,259.7,2015.11,318,31,0
1551,102,163,6,415.2000000000001,2015.11,20,3,1
1563,20,22,1,10.25,2015.11,0,0,0
1564,182,327,1,250.0,2015.11,0,0,0
1567,327,588,1,16.0,2015.11,0,0,0
1568,14,14,13,409.9,2015.11,232,17,1
1569,243,437,5,131.4,2015.11,50,10,1
1572,20,22,1,36.3,2015.11,0,0,0
1583,63,88,1,25.25,2015.11,0,0,0
1585,219,394,1,27.45,2015.11,0,0,0
1586,6,6,25,1310.93,2015.11,321,12,1
1588,165,264,1,6.0,2015.11,0,0,0
1590,6,6,4,172.25,2015.11,45,11,1
1593,55,66,5,121.2,2015.11,142,28,1
1595,224,403,2,158.5,2015.11,92,46,0
1596,4,4,6,297.55,2015.11,277,46,0
1598,169,270,2,74.55,2015.11,84,42,0
1599,11,11,21,321.0,2015.11,317,15,1
1603,6,6,40,762.45,2015.11,324,8,1
1607,18,19,13,634.39,2015.11,194,14,1
1608,193,347,1,15.8,2015.11,0,0,0
1609,252,453,3,74.0,2015.11,34,11,1
1610,2,2,29,701.5,2015.11,315,10,1
1612,11,11,11,225.4,2015.11,293,26,1
1613,219,394,1,34.0,2015.11,0,0,0
1616,8,8,10,183.6,2015.11,311,31,0
1621,41,49,13,391.75,2015.11,292,22,1
1622,257,462,2,73.4,2015.11,62,31,0
1627,7,7,9,256.5,2015.11,322,35,0
1629,7,7,41,419.35,2015.11,315,7,1
1633,3,3,21,651.9,2015.11,324,15,1
1637,60,72,2,102.7,2015.11,166,83,0
1641,25,27,12,282.2,2015.11,279,23,1
1644,23,25,16,429.9,2015.11,254,15,1
1645,11,11,9,223.9,2015.11,279,31,0
1647,158,252,12,299.65,2015.11,83,6,1
1649,202,363,2,40.65,2015.11,22,11,1
1650,36,43,8,474.5,2015.11,292,36,0
1658,96,153,2,216.45,2015.11,160,80,0
1659,174,278,4,314.7,2015.11,144,36,0
1662,89,124,1,38.7,2015.11,0,0,0
1664,14,14,19,1089.1,2015.11,292,15,1
1670,122,195,1,12.9,2015.11,0,0,0
1672,1,1,7,214.0,2015.11,326,46,0
1675,2,2,10,267.2,2015.11,272,27,1
1678,213,383,3,20.3,2015.11,51,17,1
1682,27,29,24,1455.15,2015.11,299,12,1
1684,116,185,3,47.8,2015.11,217,72,0
1687,225,405,2,130.9,2015.11,108,54,0
1690,97,155,9,615.05,2015.11,230,25,1
1691,227,408,2,60.9,2015.11,105,52,0
1694,330,594,1,28.0,2015.11,0,0,0
1697,331,595,1,7.0,2015.11,0,0,0
1698,328,590,2,45.75,2015.11,3,1,1
1699,210,378,3,110.9,2015.11,121,40,0
1702,9,9,17,779.0,2015.11,320,18,1
1704,15,15,4,258.9,2015.11,314,78,0
1706,15,15,11,259.05,2015.11,314,28,1
1707,95,152,8,369.31,2015.11,233,29,1
1708,328,590,1,16.25,2015.11,0,0,0
1709,74,103,8,149.45,2015.11,240,30,1
1710,327,588,1,14.0,2015.11,0,0,0
1711,89,124,4,72.9,2015.11,238,59,0
1712,4,4,7,199.29,2015.11,323,46,0
1713,181,325,2,24.9,2015.11,146,73,0
1714,16,17,8,250.3,2015.11,311,38,0
1717,260,468,3,208.25,2015.11,66,22,1
1718,18,19,1,38.3,2015.11,0,0,0
1720,291,523,2,32.0,2015.11,35,17,1
1722,18,19,37,579.5,2015.11,307,8,1
1723,273,491,3,59.0,2015.11,12,4,1
1724,165,264,6,88.65,2015.11,158,26,1
1726,221,397,9,261.75,2015.11,103,11,1
1727,324,583,1,13.0,2015.11,0,0,0
1728,132,211,15,221.8,2015.11,191,12,1
1729,1,1,8,354.4,2015.11,308,38,0
1731,323,581,1,19.5,2015.11,0,0,0
1732,323,581,1,20.0,2015.11,0,0,0
1735,51,61,22,268.3,2015.11,271,12,1
1736,323,581,1,13.5,2015.11,0,0,0
1740,154,246,2,44.8,2015.11,160,80,0
1743,28,30,23,404.2,2015.11,294,12,1
1744,321,577,1,21.0,2015.11,0,0,0
1745,56,67,14,220.5,2015.11,253,18,1
1746,39,46,4,112.8,2015.11,282,70,0
1747,320,576,1,12.5,2015.11,0,0,0
1748,20,22,20,2.7,2015.11,167,8,1
1750,320,576,1,22.5,2015.11,0,0,0
1751,320,576,1,52.0,2015.11,0,0,0
1753,319,574,1,17.25,2015.11,0,0,0
1754,1,1,6,320.6,2015.11,318,53,0
1755,95,152,5,69.3,2015.11,224,44,0
1758,318,572,1,6.0,2015.11,0,0,0
1760,318,572,1,35.0,2015.11,0,0,0
1761,16,17,12,230.0,2015.11,302,25,1
1762,139,222,4,147.49,2015.11,178,44,0
1765,316,568,1,11.25,2015.11,0,0,0
1766,117,187,2,32.3,2015.11,199,99,0
1768,90,125,12,229.05,2015.11,144,12,1
1769,315,567,1,18.5,2015.11,0,0,0
1770,305,549,1,1.25,2015.11,0,0,0
1771,314,565,1,20.0,2015.11,0,0,0
1772,314,565,1,22.0,2015.11,0,0,0
1776,36,43,3,37.56,2015.11,277,92,0
1777,16,17,26,556.47,2015.11,297,11,1
1778,4,4,28,502.65,2015.11,309,11,1
1779,63,88,3,165.75,2015.11,249,83,0
1781,312,561,1,12.0,2015.11,0,0,0
1783,171,273,21,205.3,2015.11,140,6,1
1786,299,538,2,50.25,2015.11,11,5,1
1789,306,550,2,185.55,2015.11,4,2,1
1794,168,268,7,160.8,2015.11,140,20,1
1796,142,227,3,69.6,2015.11,166,55,0
1797,185,333,1,91.8,2015.11,0,0,0
1798,29,31,24,1362.45,2015.11,278,11,1
1799,58,69,5,342.0,2015.11,250,50,0
1802,35,42,12,1121.01,2015.11,248,20,1
1803,307,552,1,32.25,2015.11,0,0,0
1804,253,455,1,36.3,2015.11,0,0,0
1806,148,236,4,116.7,2015.11,158,39,0
1808,151,241,3,72.3,2015.11,155,51,0
1809,273,491,2,42.25,2015.11,30,15,1
1810,76,106,15,495.55,2015.11,217,14,1
1811,10,10,21,335.0,2015.11,295,14,1
1812,130,208,14,222.0,2015.11,175,12,1
1814,10,10,6,630.25,2015.11,294,49,0
1815,24,26,33,460.5,2015.11,280,8,1
1816,304,547,1,13.0,2015.11,0,0,0
1818,12,12,16,978.85,2015.11,320,20,1
1819,6,6,20,985.0,2015.11,272,13,1
1821,24,26,8,154.9,2015.11,279,34,0
1822,30,33,3,166.6,2015.11,267,89,0
1825,302,543,1,24.0,2015.11,0,0,0
1827,39,46,3,45.3,2015.11,262,87,0
1828,8,8,14,212.85,2015.11,292,20,1
1829,218,392,3,187.5,2015.11,83,27,1
1830,301,541,1,24.3,2015.11,0,0,0
1831,35,42,12,480.15,2015.11,263,21,1
1832,301,541,1,14.5,2015.11,0,0,0
1833,88,123,3,1120.5,2015.11,213,71,0
1839,6,6,2,34.9,2015.11,27,13,1
1840,125,200,3,100.26,2015.11,174,58,0
1844,299,538,1,114.5,2015.11,0,0,0
1846,276,496,2,88.5,2015.11,23,11,1
1849,22,24,14,502.7,2015.11,276,19,1
1850,58,69,6,122.7,2015.11,240,40,0
1851,298,536,1,16.0,2015.11,0,0,0
1853,45,54,5,80.0,2015.11,252,50,0
1855,297,534,1,41.5,2015.11,0,0,0
1857,226,406,2,41.4,2015.11,35,17,1
1858,297,534,1,30.5,2015.11,0,0,0
1863,88,123,8,167.47,2015.11,208,26,1
1865,57,68,15,477.25,2015.11,239,15,1
1866,55,66,4,90.25,2015.11,236,59,0
1868,75,105,2,42.8,2015.11,220,110,0
1870,295,531,1,18.5,2015.11,0,0,0
1871,295,531,1,50.0,2015.11,0,0,0
1872,167,267,2,61.3,2015.11,128,64,0
1873,295,531,1,27.0,2015.11,0,0,0
1874,196,352,3,101.5,2015.11,98,32,0
1875,294,529,1,48.0,2015.11,0,0,0
1877,208,374,5,81.25,2015.11,86,17,1
1878,45,54,4,91.3,2015.11,249,62,0
1879,22,24,7,333.0,2015.11,272,38,0
1881,273,491,2,24.0,2015.11,20,10,1
1882,11,11,11,395.08,2015.11,281,25,1
1883,7,7,24,748.86,2015.11,284,11,1
1884,291,523,1,17.0,2015.11,0,0,0
1886,291,523,1,111.5,2015.11,0,0,0
1888,291,523,1,29.0,2015.11,0,0,0
1889,22,24,12,240.5,2015.11,248,20,1
1890,90,125,3,53.25,2015.11,193,64,0
1892,233,419,3,127.5,2015.11,57,19,1
1893,3,3,33,649.2,2015.11,287,8,1
1894,20,22,7,158.05,2015.11,270,38,0
1895,290,522,1,28.0,2015.11,0,0,0
1897,290,522,1,4.5,2015.11,0,0,0
1898,22,24,3,64.4,2015.11,268,89,0
1903,2,2,1,23.4,2015.11,0,0,0
1904,93,148,3,65.4,2015.11,196,65,0
1906,268,482,3,49.4,2015.11,21,7,1
1907,274,493,2,103.5,2015.11,14,7,1
1908,99,158,2,72.5,2015.11,189,94,0
1910,95,152,1,15.4,2015.11,0,0,0
1911,17,18,7,201.9,2015.11,271,38,0
1912,12,12,4,109.6,2015.11,276,69,0
1913,288,518,1,19.0,2015.11,0,0,0
1914,65,91,4,164.89999999999998,2015.11,123,30,0
1915,287,516,1,39.0,2015.11,0,0,0
