user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
1093,23,25,1,34.9,2016.03,0,0,0
1096,53,63,3,159.05,2016.03,270,90,0
1099,175,280,1,30.3,2016.03,0,0,0
1100,84,117,3,119.0,2016.03,366,122,0
1101,15,15,3,41.98,2016.03,184,61,0
1103,215,387,2,69.7,2016.03,199,99,0
1109,47,56,13,567.88,2016.03,362,27,1
1110,168,268,5,117.5,2016.03,261,52,0
1116,199,358,2,77.6,2016.03,133,66,0
1118,13,13,61,1603.79,2016.03,430,7,1
1119,270,486,3,159.3,2016.03,140,46,0
1125,191,343,5,80.0,2016.03,43,8,1
1126,22,24,9,298.4,2016.03,399,44,0
1127,138,220,6,98.1,2016.03,281,46,0
1128,209,376,2,204.0,2016.03,161,80,0
1132,4,4,31,1475.8,2016.03,427,13,1
1134,22,24,13,396.75,2016.03,424,32,0
1135,38,45,15,299.83,2016.03,417,27,1
1137,11,11,10,465.4,2016.03,357,35,0
1139,40,48,11,444.48,2016.03,406,36,0
1140,186,334,3,70.5,2016.03,145,48,0
1142,21,23,16,349.79999999999995,2016.03,388,24,1
1145,53,63,5,220.99,2016.03,397,79,0
1146,41,49,14,614.4,2016.03,411,29,1
1148,319,574,1,13.0,2016.03,0,0,0
1153,103,164,6,499.05,2016.03,310,51,0
1155,36,43,14,282.6,2016.03,381,27,1
1158,214,385,30,564.0,2016.03,230,7,1
1159,2,2,9,386.7000000000001,2016.03,402,44,0
1160,219,394,2,54.18,2016.03,28,14,1
1162,269,484,2,27.4,2016.03,140,70,0
1163,17,18,7,204.82,2016.03,342,48,0
1164,92,147,21,428.67,2016.03,352,16,1
1165,106,169,7,357.4,2016.03,259,37,0
1168,27,29,30,659.25,2016.03,413,13,1
1171,23,25,7,232.5,2016.03,366,52,0
1173,71,99,3,83.75,2016.03,241,80,0
1174,414,828,1,15.8,2016.03,0,0,0
1176,163,260,29,503.8,2016.03,275,9,1
1181,13,13,7,94.8,2016.03,258,36,0
1182,4,4,2,111.0,2016.03,40,20,1
1184,11,11,34,1003.79,2016.03,436,12,1
1189,23,25,12,365.7,2016.03,420,35,0
1193,220,396,4,74.65,2016.03,228,57,0
1197,255,459,9,326.85,2016.03,193,21,1
1201,202,363,3,130.8,2016.03,154,51,0
1202,262,471,4,423.3,2016.03,177,44,0
1204,214,385,1,32.0,2016.03,0,0,0
1205,394,788,1,47.75,2016.03,0,0,0
1208,70,98,3,262.2,2016.03,299,99,0
1209,143,228,39,177.4,2016.03,308,7,1
1210,111,177,25,452.65,2016.03,333,13,1
1211,196,352,2,153.6,2016.03,51,25,1
1212,60,72,21,1164.97,2016.03,389,18,1
1213,275,495,2,29.35,2016.03,34,17,1
1215,8,8,7,180.5,2016.03,145,20,1
1217,38,45,1,20.97,2016.03,0,0,0
1221,267,480,7,454.38,2016.03,150,21,1
1224,301,541,1,49.9,2016.03,0,0,0
1227,409,818,4,123.5,2016.03,36,9,0
1229,417,834,1,80.0,2016.03,0,0,0
1231,113,180,1,11.25,2016.03,0,0,0
1232,12,12,20,472.15,2016.03,390,19,1
1233,118,188,2,54.8,2016.03,30,15,1
1237,167,267,6,112.66,2016.03,280,46,0
1238,2,2,10,229.93,2016.03,264,26,1
1242,190,342,3,54.4,2016.03,128,42,0
1248,163,260,16,173.87,2016.03,256,16,1
1251,382,764,11,196.5,2016.03,68,6,0
1253,40,48,1,22.7,2016.03,0,0,0
1254,84,117,5,167.5,2016.03,310,62,0
1255,78,109,3,93.3,2016.03,234,78,0
1258,81,113,29,926.8,2016.03,362,12,1
1259,297,534,1,37.0,2016.03,0,0,0
1263,372,744,2,25.8,2016.03,3,1,0
1265,32,38,8,511.25,2016.03,270,33,0
1267,372,744,1,13.5,2016.03,0,0,0
1270,14,14,21,404.31,2016.03,396,18,1
1279,10,10,3,73.5,2016.03,231,77,0
1283,64,89,22,299.05,2016.03,321,14,1
1284,187,336,7,640.45,2016.03,229,32,0
1287,95,152,5,165.9,2016.03,278,55,0
1288,35,42,7,224.8,2016.03,401,57,0
1290,267,480,5,175.0,2016.03,182,36,0
1292,4,4,15,433.79,2016.03,370,24,1
1294,23,25,13,326.94,2016.03,408,31,0
1295,18,19,26,1262.04,2016.03,437,16,1
1302,369,738,1,16.0,2016.03,0,0,0
1307,31,37,8,209.8,2016.03,380,47,0
1314,252,453,6,104.0,2016.03,165,27,1
1315,142,227,6,315.3,2016.03,302,50,0
1316,56,67,4,191.38,2016.03,269,67,0
1317,259,466,7,351.5,2016.03,183,26,1
1320,73,102,11,297.0,2016.03,364,33,0
1326,158,252,1,16.0,2016.03,0,0,0
1328,444,888,1,12.0,2016.03,0,0,0
1344,48,57,7,508.74,2016.03,345,49,0
1347,415,830,1,28.0,2016.03,0,0,0
1349,113,180,2,45.0,2016.03,10,5,1
1351,439,878,1,63.0,2016.03,0,0,0
1355,70,98,3,83.4,2016.03,210,70,0
1356,333,599,1,4.75,2016.03,0,0,0
1361,78,109,22,473.43,2016.03,344,15,1
1367,37,44,4,108.27,2016.03,298,74,0
1372,346,622,1,57.6,2016.03,0,0,0
1374,39,46,2,59.8,2016.03,67,33,0
1375,3,3,37,1028.15,2016.03,433,11,1
1380,283,509,1,29.55,2016.03,0,0,0
1381,219,394,7,175.24,2016.03,213,30,0
1386,18,19,27,584.56,2016.03,398,14,1
1389,59,70,11,476.97,2016.03,387,35,0
1394,139,222,1,29.8,2016.03,0,0,0
1399,294,529,4,87.35,2016.03,78,19,1
1405,137,219,3,50.4,2016.03,294,98,0
1413,38,45,9,661.99,2016.03,406,45,0
1415,172,275,5,80.2,2016.03,210,42,0
1416,364,655,2,45.0,2016.03,33,16,1
1420,354,637,1,60.2,2016.03,0,0,0
1424,284,511,2,27.4,2016.03,144,72,0
1439,386,772,1,15.5,2016.03,0,0,0
1442,88,123,3,68.1,2016.03,110,36,0
1445,84,117,3,43.4,2016.03,344,114,0
1460,128,204,32,966.5,2016.03,322,10,1
1474,427,854,1,23.5,2016.03,0,0,0
1484,375,750,4,146.29,2016.03,54,13,0
1486,270,486,17,614.74,2016.03,117,6,1
1502,81,113,1,103.5,2016.03,0,0,0
1505,276,496,4,104.6,2016.03,49,12,1
1508,53,63,3,135.35000000000002,2016.03,13,4,1
1513,24,26,73,2449.71,2016.03,427,5,1
1517,1,1,64,1689.84,2016.03,451,7,1
1520,59,70,2,214.65,2016.03,221,110,0
1521,42,50,6,186.99,2016.03,403,67,0
1524,298,536,2,90.3,2016.03,119,59,0
1527,3,3,52,2126.5,2016.03,446,8,1
1534,390,780,1,70.4,2016.03,0,0,0
1537,210,378,1,144.0,2016.03,0,0,0
1538,352,633,3,161.8,2016.03,41,13,1
1540,76,106,11,339.0,2016.03,377,34,0
1551,224,403,6,415.2000000000001,2016.03,20,3,1
1563,23,25,2,41.99,2016.03,119,59,0
1564,304,547,1,250.0,2016.03,0,0,0
1566,95,152,1,49.5,2016.03,0,0,0
1567,449,898,1,16.0,2016.03,0,0,0
1568,63,88,17,525.3,2016.03,305,17,1
1569,365,657,5,131.4,2016.03,50,10,1
1572,142,227,1,36.3,2016.03,0,0,0
1583,84,117,2,90.5,2016.03,101,50,0
1584,104,166,2,64.5,2016.03,3,1,1
1585,341,613,1,27.45,2016.03,0,0,0
1586,24,26,31,1541.52,2016.03,425,13,1
1588,287,516,1,6.0,2016.03,0,0,0
1590,3,3,8,315.84000000000003,2016.03,170,21,1
1593,2,2,11,282.99,2016.03,317,28,1
1595,346,622,2,158.5,2016.03,92,46,0
1596,126,201,6,297.55,2016.03,277,46,0
1598,291,523,2,74.55,2016.03,84,42,0
1599,105,168,22,337.0,2016.03,345,15,1
1603,10,10,49,1028.25,2016.03,442,9,1
1607,7,7,18,842.69,2016.03,327,18,1
1608,315,567,1,15.8,2016.03,0,0,0
1609,374,748,3,74.0,2016.03,34,11,0
1610,1,1,38,994.1,2016.03,438,11,1
1612,33,39,14,305.65,2016.03,393,28,1
1613,341,613,1,34.0,2016.03,0,0,0
1616,49,58,11,212.6,2016.03,392,35,0
1621,11,11,19,563.49,2016.03,444,23,1
1622,379,758,2,73.4,2016.03,62,31,0
1627,64,89,10,301.7,2016.03,387,38,0
1629,67,93,47,526.6,2016.03,377,8,1
1633,11,11,27,782.69,2016.03,438,16,1
1637,11,11,3,173.59,2016.03,337,112,0
1641,7,7,15,384.3,2016.03,419,27,1
1644,37,44,19,533.82,2016.03,362,19,1
1645,133,212,9,223.9,2016.03,279,31,0
1647,13,13,15,406.05,2016.03,350,23,1
1649,324,583,2,40.65,2016.03,22,11,1
1650,2,2,12,786.25,2016.03,448,37,0
1658,218,392,2,216.45,2016.03,160,80,0
1659,296,532,4,314.7,2016.03,144,36,0
1662,211,379,1,38.7,2016.03,0,0,0
1664,7,7,26,1633.14,2016.03,421,16,1
1670,244,439,1,12.9,2016.03,0,0,0
1672,102,163,11,358.0,2016.03,347,31,0
1674,103,164,1,16.0,2016.03,0,0,0
1675,66,92,11,302.2,2016.03,330,30,1
1678,14,14,4,41.85,2016.03,372,93,0
1682,39,46,29,1594.55,2016.03,409,14,1
1684,238,428,3,47.8,2016.03,217,72,0
1687,347,624,2,130.9,2016.03,108,54,0
1690,79,110,10,704.6,2016.03,370,37,0
1691,349,628,2,60.9,2016.03,105,52,0
1694,452,904,1,28.0,2016.03,0,0,0
1697,453,906,1,7.0,2016.03,0,0,0
1698,450,900,2,45.75,2016.03,3,1,0
1699,332,597,3,110.9,2016.03,121,40,0
1702,9,9,21,954.6,2016.03,442,21,1
1704,12,12,5,321.05,2016.03,439,87,0
1706,137,219,11,259.05,2016.03,314,28,1
1707,12,12,13,792.6800000000001,2016.03,438,33,0
1708,450,900,1,16.25,2016.03,0,0,0
1709,27,29,10,208.53,2016.03,409,40,0
1710,449,898,1,14.0,2016.03,0,0,0
1711,211,379,4,72.9,2016.03,238,59,0
1712,11,11,10,262.04,2016.03,438,43,0
1713,303,545,2,24.9,2016.03,146,73,0
1714,12,12,14,475.67,2016.03,437,31,0
1717,382,764,3,208.25,2016.03,66,22,0
1718,140,224,1,38.3,2016.03,0,0,0
1720,413,826,2,32.0,2016.03,35,17,0
1722,140,224,37,579.5,2016.03,307,8,1
1723,75,105,4,90.4,2016.03,332,83,0
1724,18,19,8,121.45,2016.03,427,53,0
1726,343,617,9,261.75,2016.03,103,11,1
1727,87,121,2,26.0,2016.03,359,179,0
1728,254,457,15,221.8,2016.03,191,12,1
1729,22,24,12,533.36,2016.03,409,34,0
1731,445,890,1,19.5,2016.03,0,0,0
1732,445,890,1,20.0,2016.03,0,0,0
1735,173,276,22,268.3,2016.03,271,12,1
1736,445,890,1,13.5,2016.03,0,0,0
1740,72,100,3,57.7,2016.03,364,121,0
1743,24,26,26,491.9,2016.03,420,16,1
1744,443,886,1,21.0,2016.03,0,0,0
1745,62,86,15,236.5,2016.03,369,24,1
1746,73,102,6,162.75,2016.03,370,61,0
1747,442,884,1,12.5,2016.03,0,0,0
1748,142,227,20,2.7,2016.03,167,8,1
1750,442,884,1,22.5,2016.03,0,0,0
1751,442,884,1,52.0,2016.03,0,0,0
1753,441,882,1,17.25,2016.03,0,0,0
1754,123,196,6,320.6,2016.03,318,53,0
1755,217,390,5,69.3,2016.03,224,44,0
1758,440,880,1,6.0,2016.03,0,0,0
1760,440,880,1,35.0,2016.03,0,0,0
1761,33,39,14,292.0,2016.03,407,29,1
1762,261,469,4,147.49,2016.03,178,44,0
1765,438,876,1,11.25,2016.03,0,0,0
1766,239,430,2,32.3,2016.03,199,99,0
1768,212,381,12,229.05,2016.03,144,12,1
1769,437,874,1,18.5,2016.03,0,0,0
1770,427,854,1,1.25,2016.03,0,0,0
1771,436,872,1,20.0,2016.03,0,0,0
1772,436,872,1,22.0,2016.03,0,0,0
1776,158,252,3,37.56,2016.03,277,92,0
1777,1,1,41,1141.22,2016.03,434,10,1
1778,11,11,37,729.65,2016.03,424,11,1
1779,185,333,3,165.75,2016.03,249,83,0
1781,434,868,1,12.0,2016.03,0,0,0
1783,293,527,21,205.3,2016.03,140,6,1
1786,421,842,2,50.25,2016.03,11,5,0
1789,428,856,2,185.55,2016.03,4,2,0
1794,290,522,7,160.8,2016.03,140,20,1
1796,264,475,3,69.6,2016.03,166,55,0
1797,307,552,1,91.8,2016.03,0,0,0
1798,151,241,24,1362.45,2016.03,278,11,1
1799,53,63,8,488.0,2016.03,377,47,0
1802,8,8,15,1459.82,2016.03,397,26,1
1803,17,18,2,62.5,2016.03,412,206,0
1804,375,750,1,36.3,2016.03,0,0,0
1806,270,486,4,116.7,2016.03,158,39,0
1808,273,491,3,72.3,2016.03,155,51,0
1809,395,790,2,42.25,2016.03,30,15,0
1810,198,356,15,495.55,2016.03,217,14,1
1811,82,114,22,351.0,2016.03,345,15,1
1812,252,453,14,222.0,2016.03,175,12,1
1814,7,7,8,771.84,2016.03,419,52,0
1815,146,233,33,460.5,2016.03,280,8,1
1816,426,852,1,13.0,2016.03,0,0,0
1818,59,70,20,1242.3,2016.03,395,19,1
1819,2,2,31,1477.85,2016.03,398,12,1
1821,56,67,13,251.8,2016.03,369,28,1
1822,5,5,6,437.36,2016.03,414,69,0
1825,424,848,1,24.0,2016.03,0,0,0
1827,161,257,3,45.3,2016.03,262,87,0
1828,66,92,15,230.25,2016.03,356,23,1
1829,340,612,3,187.5,2016.03,83,27,1
1830,423,846,1,24.3,2016.03,0,0,0
1831,8,8,16,669.11,2016.03,412,25,1
1832,423,846,1,14.5,2016.03,0,0,0
1833,210,378,3,1120.5,2016.03,213,71,0
1839,102,163,4,60.7,2016.03,53,13,1
1840,247,444,3,100.26,2016.03,174,58,0
1844,421,842,1,114.5,2016.03,0,0,0
1846,398,796,2,88.5,2016.03,23,11,0
1849,3,3,16,600.78,2016.03,417,26,1
1850,180,288,6,122.7,2016.03,240,40,0
1851,420,840,1,16.0,2016.03,0,0,0
1853,167,267,5,80.0,2016.03,252,50,0
1855,419,838,1,41.5,2016.03,0,0,0
1857,348,626,2,41.4,2016.03,35,17,1
1858,419,838,1,30.5,2016.03,0,0,0
1863,210,378,8,167.47,2016.03,208,26,1
1865,32,38,17,550.39,2016.03,386,22,1
1866,72,100,6,144.75,2016.03,341,56,0
1868,109,174,3,73.1,2016.03,308,102,0
1870,417,834,1,18.5,2016.03,0,0,0
1871,417,834,1,50.0,2016.03,0,0,0
1872,289,520,2,61.3,2016.03,128,64,0
1873,108,172,2,41.9,2016.03,309,154,0
1874,41,49,4,133.5,2016.03,375,93,0
1875,416,832,1,48.0,2016.03,0,0,0
1877,108,172,6,97.25,2016.03,308,51,0
1878,29,31,5,109.2,2016.03,387,77,0
1879,74,103,8,409.8,2016.03,342,42,0
1881,395,790,2,24.0,2016.03,20,10,0
1882,133,212,11,395.08,2016.03,281,25,1
1883,129,206,24,748.86,2016.03,284,11,1
1884,413,826,1,17.0,2016.03,0,0,0
1886,413,826,1,111.5,2016.03,0,0,0
1888,413,826,1,29.0,2016.03,0,0,0
1889,21,23,14,287.15,2016.03,371,26,1
1890,212,381,3,53.25,2016.03,193,64,0
1892,355,639,3,127.5,2016.03,57,19,1
