user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,69,96,3,90.0,2015.03,10,3,1
24,29,31,2,13.25,2015.03,53,26,1
30,14,14,3,63.9,2015.03,31,10,1
34,2,2,2,180.0,2015.03,36,18,1
38,84,117,1,38.5,2015.03,0,0,0
45,2,2,4,72.0,2015.03,69,17,1
46,65,91,1,32.0,2015.03,0,0,0
48,80,112,1,24.0,2015.03,0,0,0
52,3,3,8,291.25,2015.03,74,9,1
57,25,27,2,165.5,2015.03,60,30,1
61,1,1,4,138.1,2015.03,69,17,1
63,10,10,3,95.8,2015.03,51,17,1
72,7,7,2,0.0,2015.03,1,0,0
76,24,26,3,173.0,2015.03,59,19,1
87,21,23,2,92.5,2015.03,41,20,1
88,29,31,1,111.0,2015.03,0,0,0
91,9,9,3,114.9,2015.03,75,25,1
104,1,1,4,235.1,2015.03,86,21,1
106,3,3,8,365.63,2015.03,73,9,1
129,30,33,2,24.3,2015.03,7,3,1
141,37,44,1,14.5,2015.03,0,0,0
143,3,3,12,281.25,2015.03,84,7,1
164,53,63,1,48.0,2015.03,0,0,0
170,72,100,3,655.3,2015.03,12,4,1
177,12,12,2,47.89,2015.03,47,23,1
178,1,1,8,96.0,2015.03,70,8,1
179,79,110,1,72.2,2015.03,0,0,0
180,27,29,2,56.44,2015.03,37,18,1
181,67,93,1,14.5,2015.03,0,0,0
182,33,39,2,81.75,2015.03,53,26,1
183,12,12,7,139.16,2015.03,65,9,1
197,30,33,2,16.5,2015.03,8,4,1
210,28,30,3,265.0,2015.03,49,16,1
223,6,6,4,78.0,2015.03,68,17,1
225,30,33,1,30.5,2015.03,0,0,0
240,5,5,3,57.25,2015.03,71,23,1
247,78,109,1,22.0,2015.03,0,0,0
264,56,67,2,40.5,2015.03,1,0,0
282,12,12,4,219.0,2015.03,73,18,1
302,36,43,3,158.5,2015.03,48,16,1
310,73,102,1,11.5,2015.03,0,0,0
316,20,22,3,70.75,2015.03,46,15,1
321,7,7,11,199.75,2015.03,72,6,1
329,6,6,12,188.0,2015.03,67,5,1
330,13,13,2,50.0,2015.03,10,5,1
342,27,29,2,38.5,2015.03,38,19,1
347,79,110,1,31.5,2015.03,0,0,0
349,7,7,1,13.0,2015.03,0,0,0
352,24,26,1,80.5,2015.03,0,0,0
367,24,26,1,19.0,2015.03,0,0,0
368,29,31,2,32.0,2015.03,15,7,1
380,22,24,4,227.75,2015.03,61,15,1
398,6,6,8,181.79,2015.03,76,9,1
403,69,96,3,43.2,2015.03,13,4,1
415,36,43,2,88.5,2015.03,29,14,1
426,5,5,4,32.0,2015.03,54,13,1
427,75,105,1,7.5,2015.03,0,0,0
439,5,5,2,24.52,2015.03,36,18,1
451,17,18,3,133.5,2015.03,71,23,1
458,3,3,3,98.75,2015.03,74,24,1
468,3,3,4,113.4,2015.03,70,17,1
472,1,1,2,64.0,2015.03,34,17,1
475,16,17,3,127.75,2015.03,56,18,1
489,34,40,1,28.5,2015.03,0,0,0
492,4,4,4,153.19,2015.03,73,18,1
495,87,121,1,59.0,2015.03,0,0,0
501,33,39,2,160.5,2015.03,25,12,1
512,51,61,1,25.5,2015.03,0,0,0
521,13,13,1,28.9,2015.03,0,0,0
527,58,69,1,18.0,2015.03,0,0,0
530,13,13,1,18.0,2015.03,0,0,0
532,7,7,5,266.5,2015.03,68,13,1
541,16,17,2,32.0,2015.03,70,35,0
542,8,8,12,191.25,2015.03,76,6,1
543,76,106,1,48.0,2015.03,0,0,0
555,4,4,1,19.5,2015.03,0,0,0
557,40,48,2,61.0,2015.03,16,8,1
560,44,52,1,14.5,2015.03,0,0,0
565,66,92,1,82.25,2015.03,0,0,0
566,2,2,3,156.0,2015.03,62,20,1
567,13,13,5,143.8,2015.03,72,14,1
569,48,57,1,15.0,2015.03,0,0,0
573,8,8,5,95.0,2015.03,39,7,1
574,50,60,1,88.75,2015.03,0,0,0
577,34,40,5,209.5,2015.03,27,5,1
592,3,3,2,10.3,2015.03,9,4,1
594,10,10,5,150.5,2015.03,72,14,1
598,2,2,21,522.2,2015.03,80,3,1
619,1,1,11,144.0,2015.03,74,6,1
622,55,66,1,31.0,2015.03,0,0,0
