user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
3,465,930,3,90.0,2016.04,10,3,0
15,163,260,1,25.8,2016.04,0,0,0
17,242,435,2,172.75,2016.04,27,13,1
20,60,72,1,15.9,2016.04,0,0,0
24,15,15,13,291.01,2016.04,463,35,0
30,354,637,4,84.75,2016.04,87,21,1
34,55,66,14,786.45,2016.04,379,27,1
37,232,417,1,19.5,2016.04,0,0,0
38,480,960,1,38.5,2016.04,0,0,0
43,194,349,1,69.0,2016.04,0,0,0
45,398,796,4,72.0,2016.04,69,17,0
46,165,264,6,188.6,2016.04,296,49,0
48,357,642,2,103.2,2016.04,119,59,0
52,8,8,43,1842.84,2016.04,465,10,1
57,17,18,13,486.91,2016.04,464,35,0
58,181,325,13,424.75,2016.04,192,14,1
61,9,9,29,808.4300000000001,2016.04,457,15,1
63,13,13,12,515.64,2016.04,444,37,0
65,67,93,1,32.43,2016.04,0,0,0
72,31,37,11,276.78000000000003,2016.04,373,33,0
75,6,6,25,1152.65,2016.04,348,13,1
76,274,493,6,280.8,2016.04,205,34,0
79,346,622,3,54.55,2016.04,34,11,1
87,417,834,2,92.5,2016.04,41,20,0
88,425,850,1,111.0,2016.04,0,0,0
91,16,17,12,340.83,2016.04,464,38,0
100,18,19,7,258.38,2016.04,295,42,0
101,311,559,1,8.58,2016.04,0,0,0
104,7,7,38,2973.75,2016.04,476,12,1
105,202,363,1,64.6,2016.04,0,0,0
106,5,5,45,1563.18,2016.04,467,10,1
117,255,459,1,109.88,2016.04,0,0,0
129,29,31,16,443.6,2016.04,404,25,1
139,72,100,1,26.8,2016.04,0,0,0
141,4,4,8,169.25,2016.04,429,53,0
142,195,351,1,2.0,2016.04,0,0,0
143,3,3,70,1137.59,2016.04,480,6,1
146,301,541,1,59.9,2016.04,0,0,0
155,96,153,2,26.65,2016.04,12,6,1
164,21,23,6,192.0,2016.04,428,71,0
165,172,275,1,40.0,2016.04,0,0,0
166,346,622,1,18.0,2016.04,0,0,0
170,9,9,93,3052.6,2016.04,471,5,1
177,22,24,25,855.15,2016.04,433,17,1
178,17,18,44,372.55,2016.04,450,10,1
179,96,153,5,409.32,2016.04,379,75,0
180,45,54,13,327.97,2016.04,415,31,0
181,330,594,2,63.2,2016.04,133,66,0
182,136,217,11,292.55,2016.04,346,31,0
183,12,12,32,704.6899999999999,2016.04,461,14,1
186,196,352,4,119.55,2016.04,25,6,1
193,369,738,1,18.9,2016.04,0,0,0
197,426,852,2,16.5,2016.04,8,4,0
205,76,106,1,22.0,2016.04,0,0,0
210,25,27,12,1086.09,2016.04,448,37,0
216,99,158,1,22.0,2016.04,0,0,0
219,223,401,4,96.95,2016.04,164,41,0
222,393,786,1,27.0,2016.04,0,0,0
223,38,45,17,357.62,2016.04,432,25,1
225,334,601,2,50.0,2016.04,92,46,0
227,34,40,2,36.0,2016.04,350,175,0
231,216,388,6,290.4,2016.04,43,7,1
235,139,222,1,36.0,2016.04,0,0,0
240,45,54,12,327.68,2016.04,427,35,0
247,474,948,1,22.0,2016.04,0,0,0
257,325,585,1,61.0,2016.04,0,0,0
264,452,904,2,40.5,2016.04,1,0,0
268,68,95,1,26.8,2016.04,0,0,0
276,296,532,1,25.8,2016.04,0,0,0
282,22,24,15,639.17,2016.04,459,30,0
294,33,39,6,165.49,2016.04,252,42,0
300,63,88,7,169.17000000000002,2016.04,276,39,0
302,202,363,7,286.2,2016.04,278,39,0
303,184,331,8,10.56,2016.04,45,5,1
310,469,938,1,11.5,2016.04,0,0,0
316,70,98,14,502.7,2016.04,392,28,1
321,14,14,32,631.99,2016.04,461,14,1
327,320,576,1,16.0,2016.04,0,0,0
329,63,88,53,862.25,2016.04,406,7,1
330,10,10,17,390.91,2016.04,409,24,1
342,226,406,8,146.05,2016.04,235,29,1
343,340,612,1,25.8,2016.04,0,0,0
346,43,51,7,104.91,2016.04,327,46,0
347,131,209,3,149.6,2016.04,344,114,0
349,20,22,7,116.47,2016.04,383,54,0
352,205,369,6,288.4,2016.04,215,35,0
367,8,8,19,641.42,2016.04,412,21,1
368,4,4,19,423.0,2016.04,436,22,1
377,377,754,1,63.53,2016.04,0,0,0
380,149,238,13,843.2,2016.04,330,25,1
398,402,804,8,181.79,2016.04,76,9,0
