user_id,recency,recency_weighted,frequency,monetary,year_month,active_period,avg_period,response
828,294,529,6,173.1,2016.11,342,57,0
830,49,58,20,487.47,2016.11,549,27,1
831,211,379,4,212.64,2016.11,359,89,0
832,2,2,17,556.25,2016.11,189,11,1
834,228,410,2,242.25,2016.11,7,3,1
835,59,70,17,488.46,2016.11,453,26,1
841,135,216,10,236.02,2016.11,449,44,0
844,297,534,5,99.18,2016.11,329,65,0
849,65,91,6,129.64,2016.11,631,105,0
856,622,1368,5,198.8,2016.11,57,11,0
857,211,379,3,101.99,2016.11,254,84,0
858,521,1042,2,44.15,2016.11,146,73,0
866,87,121,3,62.620000000000005,2016.11,550,183,0
868,233,419,7,162.25,2016.11,435,62,0
870,14,14,2,92.15,2016.11,52,26,1
871,484,968,3,80.0,2016.11,71,23,0
875,142,227,5,170.44,2016.11,553,110,0
876,227,408,4,91.5,2016.11,415,103,0
877,23,25,5,141.23,2016.11,491,98,0
882,252,453,2,80.07,2016.11,271,135,0
886,590,1298,2,28.8,2016.11,75,37,0
905,250,450,1,21.29,2016.11,0,0,0
913,186,334,2,124.55,2016.11,426,213,0
918,156,249,4,123.74,2016.11,321,80,0
919,2,2,10,287.68,2016.11,615,61,0
921,533,1066,1,25.8,2016.11,0,0,0
923,89,124,2,62.09,2016.11,133,66,0
926,2,2,48,1889.65,2016.11,692,14,1
928,219,394,28,970.7,2016.11,480,17,1
940,5,5,52,1687.88,2016.11,629,12,1
942,44,52,2,50.37,2016.11,217,108,0
944,171,273,6,147.10000000000002,2016.11,524,87,0
945,26,28,22,725.34,2016.11,644,29,1
948,462,924,2,28.8,2016.11,202,101,0
950,661,1454,1,27.0,2016.11,0,0,0
953,120,192,4,90.27,2016.11,553,138,0
957,530,1060,1,12.4,2016.11,0,0,0
963,554,1218,2,97.35,2016.11,36,18,0
969,479,958,2,218.5,2016.11,107,53,0
971,68,95,16,1205.23,2016.11,616,38,0
973,354,637,12,177.2,2016.11,324,27,1
974,79,110,7,304.03,2016.11,196,28,1
977,500,1000,3,139.32,2016.11,165,55,0
978,227,408,18,1230.53,2016.11,464,25,1
979,162,259,1,23.72,2016.11,0,0,0
981,216,388,4,160.8,2016.11,457,114,0
983,11,11,72,1558.66,2016.11,679,9,1
987,51,61,5,270.02,2016.11,229,45,0
991,500,1000,1,13.9,2016.11,0,0,0
994,170,272,2,95.0,2016.11,364,182,0
996,437,874,3,291.29999999999995,2016.11,239,79,0
998,654,1438,3,45.0,2016.11,39,13,0
1000,84,117,24,443.1,2016.11,594,24,1
1002,37,44,24,820.85,2016.11,584,24,1
1003,490,980,1,84.5,2016.11,0,0,0
1007,566,1245,4,83.25,2016.11,119,29,0
1009,6,6,2,35.9,2016.11,683,341,0
1012,69,96,3,44.25,2016.11,477,159,0
1014,17,18,14,280.87,2016.11,637,45,0
1026,434,868,3,57.8,2016.11,245,81,0
1028,573,1260,1,25.8,2016.11,0,0,0
1031,28,30,1,23.9,2016.11,0,0,0
1032,96,153,36,550.45,2016.11,585,16,1
1038,352,633,5,84.0,2016.11,141,28,1
1039,326,586,10,263.25,2016.11,340,34,0
1040,20,22,8,329.86,2016.11,593,74,0
1041,654,1438,1,13.05,2016.11,0,0,0
1048,532,1064,1,38.0,2016.11,0,0,0
1050,555,1221,2,22.5,2016.11,69,34,0
1053,333,599,1,28.9,2016.11,0,0,0
1056,465,930,1,45.0,2016.11,0,0,0
1057,30,33,5,192.15,2016.11,412,82,0
1061,535,1070,4,70.5,2016.11,51,12,0
1064,143,228,7,179.34,2016.11,411,58,0
1066,512,1024,9,277.05,2016.11,150,16,0
1068,484,968,1,27.8,2016.11,0,0,0
1069,1,1,25,449.8,2016.11,518,20,1
1071,6,6,57,1197.03,2016.11,690,12,1
1072,118,188,1,28.88,2016.11,0,0,0
1074,105,168,7,102.5,2016.11,379,54,0
1078,149,238,9,183.0,2016.11,438,48,0
1082,76,106,2,45.97,2016.11,166,83,0
1083,261,469,4,113.3,2016.11,262,65,0
1085,140,224,13,648.44,2016.11,556,42,0
1086,547,1203,9,272.0,2016.11,138,15,0
1088,527,1054,2,64.5,2016.11,83,41,0
1093,267,480,1,34.9,2016.11,0,0,0
1096,72,100,6,236.99,2016.11,495,82,0
1099,186,334,2,54.8,2016.11,233,116,0
1100,175,280,5,183.0,2016.11,519,103,0
1101,52,62,4,57.96,2016.11,391,97,0
1103,459,918,2,69.7,2016.11,199,99,0
1107,120,192,1,37.49,2016.11,0,0,0
1109,158,252,14,651.05,2016.11,495,35,0
1110,56,67,8,222.29,2016.11,617,77,0
1115,22,24,6,332.44,2016.11,174,29,1
1116,140,224,4,292.28,2016.11,436,109,0
1118,4,4,99,2904.63,2016.11,683,6,1
1119,142,227,6,251.25,2016.11,512,85,0
1125,103,164,8,190.0,2016.11,375,46,0
1126,227,408,10,346.18,2016.11,438,43,0
1127,6,6,14,350.87,2016.11,657,46,0
1128,68,95,5,342.49,2016.11,546,109,0
1132,5,5,55,2935.75,2016.11,670,12,1
1134,27,29,19,662.04,2016.11,663,34,0
1135,282,507,15,299.83,2016.11,417,27,1
1137,45,54,14,585.4,2016.11,567,40,0
1139,284,511,11,444.48,2016.11,406,36,0
1140,150,240,5,124.18,2016.11,425,85,0
1142,38,45,21,439.3,2016.11,615,29,1
1145,10,10,12,415.59,2016.11,684,57,0
1146,29,31,18,844.34,2016.11,667,37,0
1148,144,230,2,30.9,2016.11,419,209,0
1151,75,105,2,86.4,2016.11,116,58,0
1153,347,624,6,499.05,2016.11,310,51,0
1155,78,109,18,440.6,2016.11,583,32,0
1158,458,916,30,564.0,2016.11,230,7,0
1159,134,214,13,466.09,2016.11,514,39,0
1160,463,926,2,54.18,2016.11,28,14,0
1162,513,1026,2,27.4,2016.11,140,70,0
1163,199,358,8,231.72,2016.11,404,50,0
1164,336,604,21,428.67,2016.11,352,16,1
1165,42,50,17,988.79,2016.11,567,33,0
1168,130,208,33,755.75,2016.11,554,16,1
1171,61,85,8,264.5,2016.11,572,71,0
1173,73,102,5,166.95,2016.11,483,96,0
1174,658,1447,1,15.8,2016.11,0,0,0
1176,407,814,29,503.8,2016.11,275,9,0
1181,32,38,10,191.1,2016.11,483,48,0
1182,34,40,6,351.05,2016.11,254,42,0
1184,7,7,46,1494.69,2016.11,684,14,1
1189,267,480,12,365.7,2016.11,420,35,0
1193,464,928,4,74.65,2016.11,228,57,0
1197,499,998,9,326.85,2016.11,193,21,0
1201,446,892,3,130.8,2016.11,154,51,0
1202,506,1012,4,423.3,2016.11,177,44,0
1204,458,916,1,32.0,2016.11,0,0,0
1205,638,1403,1,47.75,2016.11,0,0,0
1208,30,33,7,570.6,2016.11,583,83,0
1209,387,774,39,177.4,2016.11,308,7,0
1210,355,639,25,452.65,2016.11,333,13,1
1211,440,880,2,153.6,2016.11,51,25,0
1212,44,52,28,1465.69,2016.11,649,23,1
1213,519,1038,2,29.35,2016.11,34,17,0
1215,6,6,21,889.07,2016.11,391,18,1
1217,282,507,1,20.97,2016.11,0,0,0
1221,511,1022,7,454.38,2016.11,150,21,0
1224,545,1090,1,49.9,2016.11,0,0,0
1227,653,1436,4,123.5,2016.11,36,9,0
1229,661,1454,1,80.0,2016.11,0,0,0
1231,357,642,1,11.25,2016.11,0,0,0
1232,20,22,27,681.67,2016.11,626,23,1
1233,362,651,2,54.8,2016.11,30,15,1
1235,41,49,1,31.47,2016.11,0,0,0
1237,411,822,6,112.66,2016.11,280,46,0
1238,4,4,26,731.59,2016.11,506,19,1
1242,434,868,3,54.4,2016.11,128,42,0
1248,407,814,16,173.87,2016.11,256,16,0
1251,626,1377,11,196.5,2016.11,68,6,0
1253,284,511,1,22.7,2016.11,0,0,0
1254,243,437,6,205.85,2016.11,395,65,0
1255,322,579,3,93.3,2016.11,234,78,0
1258,86,120,30,942.7,2016.11,601,20,1
1259,541,1082,1,37.0,2016.11,0,0,0
1263,616,1355,2,25.8,2016.11,3,1,0
1265,1,1,17,997.75,2016.11,545,32,0
1267,616,1355,1,13.5,2016.11,0,0,0
1270,69,96,29,714.98,2016.11,585,20,1
1273,122,195,1,20.47,2016.11,0,0,0
1279,254,457,3,73.5,2016.11,231,77,0
1283,308,554,22,299.05,2016.11,321,14,1
1284,158,252,9,777.04,2016.11,502,55,0
1287,18,19,9,323.2,2016.11,599,66,0
1288,279,502,7,224.8,2016.11,401,57,0
1290,4,4,10,299.88,2016.11,689,68,0
1292,70,98,21,628.35,2016.11,548,26,1
1294,267,480,13,326.94,2016.11,408,31,0
1295,262,471,26,1262.04,2016.11,437,16,1
1302,6,6,2,21.0,2016.11,607,303,0
1307,19,20,13,365.72,2016.11,636,48,0
1314,55,66,7,138.0,2016.11,606,86,0
1315,386,772,6,315.3,2016.11,302,50,0
1316,34,40,7,382.43,2016.11,535,76,0
1317,503,1006,7,351.5,2016.11,183,26,0
1320,240,432,12,314.0,2016.11,441,36,0
1326,402,804,1,16.0,2016.11,0,0,0
1328,6,6,2,38.49,2016.11,682,341,0
1344,131,209,9,703.6999999999999,2016.11,506,56,0
1347,659,1449,1,28.0,2016.11,0,0,0
1349,357,642,2,45.0,2016.11,10,5,1
1351,683,1502,1,63.0,2016.11,0,0,0
1355,142,227,5,132.2,2016.11,382,76,0
1356,577,1269,1,4.75,2016.11,0,0,0
1361,115,184,26,588.23,2016.11,551,21,1
1367,237,426,5,140.77,2016.11,342,68,0
1372,590,1298,1,57.6,2016.11,0,0,0
1374,58,69,4,150.48,2016.11,292,73,0
1375,84,117,47,1446.16,2016.11,596,12,1
1380,527,1054,1,29.55,2016.11,0,0,0
1381,463,926,7,175.24,2016.11,213,30,0
1386,187,336,29,668.45,2016.11,473,16,1
1389,303,545,11,476.97,2016.11,387,35,0
1394,150,240,2,160.04000000000002,2016.11,233,116,0
1399,538,1076,4,87.35,2016.11,78,19,0
1405,381,762,3,50.4,2016.11,294,98,0
1413,18,19,13,773.11,2016.11,670,51,0
1415,191,343,6,140.29,2016.11,435,72,0
1416,608,1337,2,45.0,2016.11,33,16,0
1420,598,1315,1,60.2,2016.11,0,0,0
1424,528,1056,2,27.4,2016.11,144,72,0
1439,630,1386,1,15.5,2016.11,0,0,0
1442,13,13,7,120.7,2016.11,429,61,0
1445,328,590,3,43.4,2016.11,344,114,0
1460,372,744,32,966.5,2016.11,322,10,0
1474,671,1476,1,23.5,2016.11,0,0,0
1484,619,1361,4,146.29,2016.11,54,13,0
1486,514,1028,17,614.74,2016.11,117,6,0
1502,325,585,1,103.5,2016.11,0,0,0
1505,132,211,7,173.73000000000002,2016.11,437,62,0
1508,297,534,3,135.35000000000002,2016.11,13,4,1
1513,14,14,80,2719.87,2016.11,681,8,1
1517,5,5,91,2418.08,2016.11,691,7,1
1520,3,3,5,464.26,2016.11,521,104,0
1521,286,514,6,186.99,2016.11,403,67,0
1524,542,1084,2,90.3,2016.11,119,59,0
1527,3,3,77,3124.6,2016.11,690,8,1
1534,634,1394,1,70.4,2016.11,0,0,0
1537,454,908,1,144.0,2016.11,0,0,0
1538,596,1311,3,161.8,2016.11,41,13,0
1540,205,369,13,381.5,2016.11,492,37,0
1546,184,331,1,22.65,2016.11,0,0,0
1551,95,152,10,867.57,2016.11,393,39,0
1563,267,480,2,41.99,2016.11,119,59,0
1564,548,1205,1,250.0,2016.11,0,0,0
1566,339,610,1,49.5,2016.11,0,0,0
1567,693,1524,1,16.0,2016.11,0,0,0
1568,44,52,25,1058.79,2016.11,568,22,1
1569,609,1339,5,131.4,2016.11,50,10,0
1572,50,60,2,71.1,2016.11,336,168,0
1583,161,257,5,197.1,2016.11,268,53,0
1584,348,626,2,64.5,2016.11,3,1,1
1585,72,100,5,129.82,2016.11,513,102,0
1586,85,118,34,1655.4,2016.11,608,17,1
1587,106,169,1,24.9,2016.11,0,0,0
1588,531,1062,1,6.0,2016.11,0,0,0
1590,200,360,9,355.78,2016.11,217,24,1
1593,1,1,15,415.19,2016.11,562,37,0
1595,590,1298,2,158.5,2016.11,92,46,0
1596,370,740,6,297.55,2016.11,277,46,0
1597,40,48,1,30.9,2016.11,0,0,0
1598,535,1070,2,74.55,2016.11,84,42,0
1599,349,628,22,337.0,2016.11,345,15,1
1603,6,6,58,1323.7,2016.11,690,11,1
1607,33,39,25,1137.41,2016.11,545,21,1
1608,559,1229,1,15.8,2016.11,0,0,0
1609,618,1359,3,74.0,2016.11,34,11,0
1610,26,28,45,1250.0,2016.11,657,14,1
1612,84,117,19,459.94,2016.11,586,30,0
1613,585,1287,1,34.0,2016.11,0,0,0
1616,80,112,14,284.75,2016.11,605,43,0
1621,6,6,25,814.53,2016.11,693,27,1
1622,623,1370,2,73.4,2016.11,62,31,0
1627,18,19,14,513.61,2016.11,677,48,0
1629,311,559,47,526.6,2016.11,377,8,1
1633,10,10,42,1251.53,2016.11,683,16,1
1637,21,23,5,297.42,2016.11,571,114,0
1641,142,227,19,505.0,2016.11,528,27,1
1644,141,225,24,683.35,2016.11,502,20,1
1645,377,754,9,223.9,2016.11,279,31,0
1647,207,372,16,431.2,2016.11,400,25,1
1649,568,1249,2,40.65,2016.11,22,11,0
1650,1,1,19,1214.35,2016.11,693,36,0
1658,462,924,2,216.45,2016.11,160,80,0
1659,540,1080,4,314.7,2016.11,144,36,0
1662,140,224,2,82.95,2016.11,315,157,0
1664,1,1,38,2382.21,2016.11,671,17,1
1670,238,428,2,29.39,2016.11,250,125,0
1672,346,622,11,358.0,2016.11,347,31,0
1674,347,624,1,16.0,2016.11,0,0,0
1675,310,558,11,302.2,2016.11,330,30,1
1678,208,374,6,134.5,2016.11,422,70,0
1682,57,68,32,1594.55,2016.11,635,19,1
1684,192,345,4,63.7,2016.11,507,126,0
1687,591,1300,2,130.9,2016.11,108,54,0
1690,11,11,16,1013.22,2016.11,682,42,0
1691,593,1304,2,60.9,2016.11,105,52,0
1694,696,1531,1,28.0,2016.11,0,0,0
1697,697,1533,1,7.0,2016.11,0,0,0
1698,694,1526,2,45.75,2016.11,3,1,0
1699,576,1267,3,110.9,2016.11,121,40,0
1702,8,8,34,1500.4,2016.11,687,20,1
1704,38,45,8,459.49,2016.11,657,82,0
1706,34,40,13,325.15,2016.11,661,50,0
1707,11,11,28,1601.35,2016.11,683,24,1
1708,694,1526,1,16.25,2016.11,0,0,0
1709,141,225,11,239.18,2016.11,539,49,0
1710,693,1524,1,14.0,2016.11,0,0,0
1711,15,15,5,107.7,2016.11,678,135,0
1712,255,459,10,262.04,2016.11,438,43,0
1713,547,1203,2,24.9,2016.11,146,73,0
1714,30,33,24,911.33,2016.11,663,27,1
1717,626,1377,3,208.25,2016.11,66,22,0
1718,384,768,1,38.3,2016.11,0,0,0
1720,657,1445,2,32.0,2016.11,35,17,0
1722,384,768,37,579.5,2016.11,307,8,0
1723,319,574,4,90.4,2016.11,332,83,0
1724,262,471,8,121.45,2016.11,427,53,0
1726,587,1291,9,261.75,2016.11,103,11,0
1727,21,23,11,359.52,2016.11,669,60,0
1728,498,996,15,221.8,2016.11,191,12,0
1729,5,5,24,1171.97,2016.11,670,27,1
1731,689,1515,1,19.5,2016.11,0,0,0
1732,689,1515,1,20.0,2016.11,0,0,0
1735,417,834,22,268.3,2016.11,271,12,0
1736,689,1515,1,13.5,2016.11,0,0,0
1740,143,228,4,79.67,2016.11,537,134,0
1743,6,6,29,556.9,2016.11,682,23,1
1744,687,1511,1,21.0,2016.11,0,0,0
1745,306,550,15,236.5,2016.11,369,24,1
1746,80,112,11,319.01,2016.11,607,55,0
1747,686,1509,1,12.5,2016.11,0,0,0
1748,386,772,20,2.7,2016.11,167,8,0
1750,686,1509,1,22.5,2016.11,0,0,0
1751,686,1509,1,52.0,2016.11,0,0,0
1753,685,1507,1,17.25,2016.11,0,0,0
1754,367,734,6,320.6,2016.11,318,53,0
1755,461,922,5,69.3,2016.11,224,44,0
1758,684,1504,1,6.0,2016.11,0,0,0
1760,684,1504,1,35.0,2016.11,0,0,0
1761,53,63,21,479.9,2016.11,631,30,0
1762,41,49,5,162.49,2016.11,642,128,0
1765,682,1500,1,11.25,2016.11,0,0,0
1766,483,966,2,32.3,2016.11,199,99,0
1768,456,912,12,229.05,2016.11,144,12,0
1769,681,1498,1,18.5,2016.11,0,0,0
1770,671,1476,1,1.25,2016.11,0,0,0
1771,92,147,2,51.29,2016.11,588,294,0
1772,680,1496,1,22.0,2016.11,0,0,0
1776,402,804,3,37.56,2016.11,277,92,0
1777,2,2,71,2593.07,2016.11,677,9,1
1778,65,91,45,896.25,2016.11,614,13,1
1779,429,858,3,165.75,2016.11,249,83,0
1781,678,1491,1,12.0,2016.11,0,0,0
1783,537,1074,21,205.3,2016.11,140,6,0
1786,665,1463,2,50.25,2016.11,11,5,0
1789,672,1478,2,185.55,2016.11,4,2,0
1794,86,120,8,180.69,2016.11,588,73,0
1796,508,1016,3,69.6,2016.11,166,55,0
1797,551,1212,1,91.8,2016.11,0,0,0
1798,395,790,24,1362.45,2016.11,278,11,0
1799,15,15,11,787.47,2016.11,659,59,0
1802,162,259,18,1645.43,2016.11,487,27,1
1803,106,169,3,106.0,2016.11,567,189,0
1804,619,1361,1,36.3,2016.11,0,0,0
1806,514,1028,4,116.7,2016.11,158,39,0
1808,517,1034,3,72.3,2016.11,155,51,0
1809,639,1405,2,42.25,2016.11,30,15,0
1810,9,9,20,644.94,2016.11,650,32,0
1811,326,586,22,351.0,2016.11,345,15,1
1812,496,992,14,222.0,2016.11,175,12,0
1814,215,387,9,820.59,2016.11,455,50,0
1815,390,780,33,460.5,2016.11,280,8,0
1816,670,1474,1,13.0,2016.11,0,0,0
