user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,130,3,90.0,2015.05,10,3,1
24,13,4,58.65,2015.05,130,32,0
30,19,4,84.75,2015.05,87,21,1
34,8,4,351.5,2015.05,91,22,1
38,145,1,38.5,2015.05,0,0,0
45,63,4,72.0,2015.05,69,17,1
46,13,2,73.8,2015.05,113,56,0
48,22,2,103.2,2015.05,119,59,0
52,3,14,473.75,2015.05,135,9,1
57,86,2,165.5,2015.05,60,30,1
58,28,2,62.75,2015.05,10,5,1
61,11,6,205.5,2015.05,120,20,1
63,71,3,95.8,2015.05,51,17,1
72,53,4,0.0,2015.05,16,4,1
75,19,1,48.4,2015.05,0,0,0
76,22,5,249.5,2015.05,122,24,1
79,11,3,54.55,2015.05,34,11,1
87,82,2,92.5,2015.05,41,20,1
88,90,1,111.0,2015.05,0,0,0
91,70,3,114.9,2015.05,75,25,1
104,10,10,609.75,2015.05,138,13,1
106,7,15,605.02,2015.05,130,8,1
129,46,3,39.96,2015.05,52,17,1
141,59,2,30.5,2015.05,39,19,1
143,7,24,358.85,2015.05,141,5,1
164,34,2,64.0,2015.05,80,40,0
166,11,1,18.0,2015.05,0,0,0
170,5,10,1034.15,2015.05,140,14,1
177,1,8,201.45000000000002,2015.05,119,14,1
178,6,16,96.0,2015.05,126,7,1
179,140,1,72.2,2015.05,0,0,0
180,14,3,67.22999999999999,2015.05,111,37,0
181,128,1,14.5,2015.05,0,0,0
182,4,5,136.75,2015.05,143,28,1
183,11,13,259.86,2015.05,127,9,1
193,34,1,18.9,2015.05,0,0,0
197,91,2,16.5,2015.05,8,4,1
210,29,4,346.8,2015.05,109,27,1
219,52,1,19.35,2015.05,0,0,0
222,58,1,27.0,2015.05,0,0,0
223,13,8,138.0,2015.05,122,15,1
225,91,1,30.5,2015.05,0,0,0
227,49,1,15.0,2015.05,0,0,0
240,12,5,102.47,2015.05,125,25,1
247,139,1,22.0,2015.05,0,0,0
264,117,2,40.5,2015.05,1,0,0
282,26,6,326.5,2015.05,120,20,1
300,4,1,12.9,2015.05,0,0,0
302,97,3,158.5,2015.05,48,16,1
310,134,1,11.5,2015.05,0,0,0
316,22,6,156.65,2015.05,105,17,1
321,3,18,326.25,2015.05,137,7,1
329,4,21,353.5,2015.05,130,6,1
330,24,4,83.46000000000001,2015.05,60,15,1
342,20,4,80.3,2015.05,106,26,1
343,5,1,25.8,2015.05,0,0,0
346,31,2,23.22,2015.05,4,2,1
347,57,2,124.2,2015.05,83,41,0
349,68,1,13.0,2015.05,0,0,0
352,12,2,112.8,2015.05,73,36,0
367,8,4,196.2,2015.05,77,19,1
368,12,5,80.0,2015.05,93,18,1
377,42,1,63.53,2015.05,0,0,0
380,14,7,401.95,2015.05,130,18,1
398,67,8,181.79,2015.05,76,9,1
403,130,3,43.2,2015.05,13,4,1
404,47,1,25.8,2015.05,0,0,0
415,49,3,164.4,2015.05,77,25,1
426,3,9,118.5,2015.05,117,13,1
427,21,3,29.740000000000002,2015.05,115,38,0
439,27,4,67.72,2015.05,75,18,1
441,35,1,104.9,2015.05,0,0,0
451,78,3,133.5,2015.05,71,23,1
458,64,3,98.75,2015.05,74,24,1
468,3,10,270.7,2015.05,131,13,1
472,2,4,128.0,2015.05,94,23,1
475,11,5,206.65,2015.05,122,24,1
481,47,2,71.9,2015.05,4,2,1
489,14,3,85.8,2015.05,81,27,1
492,65,4,153.19,2015.05,73,18,1
495,37,2,107.3,2015.05,111,55,0
501,22,3,221.4,2015.05,97,32,0
512,112,1,25.5,2015.05,0,0,0
521,74,1,28.9,2015.05,0,0,0
527,119,1,18.0,2015.05,0,0,0
530,74,1,18.0,2015.05,0,0,0
532,5,8,427.55,2015.05,131,16,1
541,2,6,89.94999999999999,2015.05,145,24,1
542,3,20,320.85,2015.05,142,7,1
543,137,1,48.0,2015.05,0,0,0
549,22,2,48.0,2015.05,22,11,1
555,65,1,19.5,2015.05,0,0,0
557,15,4,141.8,2015.05,102,25,1
560,105,1,14.5,2015.05,0,0,0
563,12,2,79.9,2015.05,26,13,1
565,127,1,82.25,2015.05,0,0,0
566,18,5,275.9,2015.05,107,21,1
567,7,14,447.63,2015.05,139,9,1
569,19,4,135.9,2015.05,90,22,1
573,7,12,230.0,2015.05,101,8,1
574,111,1,88.75,2015.05,0,0,0
577,7,8,306.65000000000003,2015.05,115,14,1
592,19,3,10.3,2015.05,54,18,1
594,15,8,228.3,2015.05,128,16,1
598,3,35,855.32,2015.05,140,4,1
615,8,1,12.9,2015.05,0,0,0
619,12,14,156.9,2015.05,124,8,1
622,116,1,31.0,2015.05,0,0,0
633,6,10,138.42000000000002,2015.05,141,14,1
648,37,2,35.400000000000006,2015.05,34,17,1
649,59,2,32.0,2015.05,39,19,1
653,13,5,146.3,2015.05,63,12,1
656,13,5,95.4,2015.05,123,24,1
660,49,2,32.0,2015.05,66,33,0
662,11,8,155.15,2015.05,101,12,1
665,11,9,221.6,2015.05,122,13,1
666,13,1,14.0,2015.05,0,0,0
684,95,1,19.0,2015.05,0,0,0
691,9,3,40.2,2015.05,42,14,1
708,4,27,835.21,2015.05,141,5,1
710,76,1,12.9,2015.05,0,0,0
713,12,7,238.1,2015.05,100,14,1
718,7,8,277.65,2015.05,128,16,1
734,76,4,64.0,2015.05,54,13,1
736,60,1,13.0,2015.05,0,0,0
744,52,3,81.25,2015.05,92,30,0
746,3,2,45.199999999999996,2015.05,17,8,1
754,6,18,457.55,2015.05,140,7,1
768,29,2,144.8,2015.05,110,55,0
770,23,8,183.45,2015.05,93,11,1
771,56,2,204.0,2015.05,89,44,0
772,135,1,16.0,2015.05,0,0,0
777,21,6,95.0,2015.05,96,16,1
784,20,4,136.1,2015.05,101,25,1
785,47,2,34.0,2015.05,38,19,1
786,7,4,99.28,2015.05,133,33,0
790,48,1,40.7,2015.05,0,0,0
792,6,17,226.25,2015.05,131,7,1
800,35,4,120.75,2015.05,98,24,1
806,40,5,195.15,2015.05,98,19,1
807,1,14,256.5,2015.05,146,10,1
808,28,5,171.1,2015.05,113,22,1
812,18,2,51.6,2015.05,42,21,1
816,114,1,15.0,2015.05,0,0,0
826,3,9,204.75,2015.05,133,14,1
828,45,2,69.9,2015.05,42,21,1
830,11,3,47.699999999999996,2015.05,38,12,1
831,21,1,84.1,2015.05,0,0,0
841,20,2,26.0,2015.05,15,7,1
844,52,2,46.35,2015.05,25,12,1
849,116,5,104.25,2015.05,31,6,1
856,73,5,198.8,2015.05,57,11,1
858,118,1,19.25,2015.05,0,0,0
866,88,1,14.5,2015.05,0,0,0
868,20,2,49.4,2015.05,99,49,0
871,6,1,16.0,2015.05,0,0,0
875,2,3,79.75,2015.05,144,48,0
876,9,2,39.5,2015.05,84,42,0
886,41,2,28.8,2015.05,75,37,0
913,63,1,18.4,2015.05,0,0,0
919,68,1,12.9,2015.05,0,0,0
926,10,15,626.5,2015.05,135,9,1
928,7,13,479.45,2015.05,143,11,1
940,9,5,114.35,2015.05,76,15,1
944,13,3,0.8,2015.05,133,44,0
945,34,3,51.4,2015.05,87,29,1
948,115,1,14.4,2015.05,0,0,0
950,112,1,27.0,2015.05,0,0,0
953,124,1,29.0,2015.05,0,0,0
963,5,2,97.35,2015.05,36,18,1
969,37,1,164.5,2015.05,0,0,0
971,25,5,446.6,2015.05,110,22,1
973,5,3,38.0,2015.05,124,41,0
977,116,1,116.1,2015.05,0,0,0
978,142,1,56.0,2015.05,0,0,0
981,124,1,40.0,2015.05,0,0,0
983,8,20,341.05,2015.05,133,6,1
996,127,1,48.5,2015.05,0,0,0
998,105,3,45.0,2015.05,39,13,1
1000,17,5,60.0,2015.05,112,22,1
1002,49,2,64.0,2015.05,23,11,1
1007,17,4,83.25,2015.05,119,29,1
1009,140,1,20.0,2015.05,0,0,0
1014,12,2,73.6,2015.05,93,46,0
1026,54,2,32.0,2015.05,76,38,0
1028,24,1,25.8,2015.05,0,0,0
1032,13,12,160.81,2015.05,119,9,1
1039,28,3,71.9,2015.05,89,29,1
1040,64,1,40.6,2015.05,0,0,0
1041,105,1,13.05,2015.05,0,0,0
