user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,160,3,90.0,2015.06,10,3,1
24,15,5,90.94999999999999,2015.06,158,31,0
30,49,4,84.75,2015.06,87,21,1
34,38,4,351.5,2015.06,91,22,1
38,175,1,38.5,2015.06,0,0,0
45,93,4,72.0,2015.06,69,17,1
46,43,2,73.8,2015.06,113,56,0
48,52,2,103.2,2015.06,119,59,0
52,17,18,613.55,2015.06,151,8,1
57,17,3,220.9,2015.06,159,53,0
58,1,3,90.55,2015.06,67,22,1
61,12,9,283.05,2015.06,149,16,1
63,19,4,178.8,2015.06,133,33,0
72,1,6,0.0,2015.06,98,16,1
75,49,1,48.4,2015.06,0,0,0
76,52,5,249.5,2015.06,122,24,1
79,41,3,54.55,2015.06,34,11,1
87,112,2,92.5,2015.06,41,20,1
88,120,1,111.0,2015.06,0,0,0
91,29,4,140.9,2015.06,146,36,0
100,8,1,24.0,2015.06,0,0,0
101,6,1,8.58,2015.06,0,0,0
104,3,14,874.55,2015.06,175,12,1
106,2,19,719.82,2015.06,165,8,1
129,3,5,102.6,2015.06,125,25,1
141,89,2,30.5,2015.06,39,19,1
143,2,30,384.65,2015.06,176,5,1
164,64,2,64.0,2015.06,80,40,0
166,41,1,18.0,2015.06,0,0,0
170,2,16,1261.0,2015.06,173,10,1
177,1,12,293.63,2015.06,149,12,1
178,1,21,96.0,2015.06,161,7,1
179,170,1,72.2,2015.06,0,0,0
180,1,5,93.78999999999999,2015.06,154,30,0
181,25,2,63.2,2015.06,133,66,0
182,2,7,201.5,2015.06,175,25,1
183,8,15,296.46,2015.06,160,10,1
193,64,1,18.9,2015.06,0,0,0
197,121,2,16.5,2015.06,8,4,1
210,27,5,449.1,2015.06,141,28,1
219,16,3,58.25,2015.06,66,22,1
222,88,1,27.0,2015.06,0,0,0
223,14,10,170.0,2015.06,151,15,1
225,29,2,50.0,2015.06,92,46,0
227,79,1,15.0,2015.06,0,0,0
240,15,6,178.25,2015.06,152,25,1
247,169,1,22.0,2015.06,0,0,0
257,20,1,61.0,2015.06,0,0,0
264,147,2,40.5,2015.06,1,0,0
282,22,7,376.4,2015.06,154,22,1
300,8,2,25.8,2015.06,26,13,1
302,23,4,209.2,2015.06,152,38,0
310,164,1,11.5,2015.06,0,0,0
316,52,6,156.65,2015.06,105,17,1
321,8,19,362.0,2015.06,162,8,1
327,15,1,16.0,2015.06,0,0,0
329,5,25,411.75,2015.06,159,6,1
330,13,5,102.96000000000001,2015.06,101,20,1
342,12,5,95.3,2015.06,144,28,1
343,35,1,25.8,2015.06,0,0,0
346,17,3,34.83,2015.06,48,16,1
347,87,2,124.2,2015.06,83,41,0
349,25,2,32.5,2015.06,73,36,0
352,42,2,112.8,2015.06,73,36,0
367,13,6,248.7,2015.06,102,17,1
368,9,7,128.0,2015.06,126,18,1
377,72,1,63.53,2015.06,0,0,0
380,27,8,453.35,2015.06,147,18,1
398,97,8,181.79,2015.06,76,9,1
403,5,4,57.6,2015.06,168,42,0
404,77,1,25.8,2015.06,0,0,0
415,79,3,164.4,2015.06,77,25,1
426,28,10,214.5,2015.06,122,12,1
427,1,4,46.99,2015.06,165,41,0
439,3,5,82.12,2015.06,129,25,1
441,65,1,104.9,2015.06,0,0,0
451,3,5,190.7,2015.06,176,35,0
458,94,3,98.75,2015.06,74,24,1
468,2,15,398.75,2015.06,162,10,1
472,6,5,160.0,2015.06,120,24,1
475,3,6,247.45,2015.06,160,26,1
481,25,3,91.4,2015.06,56,18,1
489,44,3,85.8,2015.06,81,27,1
492,2,5,261.99,2015.06,166,33,0
495,67,2,107.3,2015.06,111,55,0
501,52,3,221.4,2015.06,97,32,0
512,142,1,25.5,2015.06,0,0,0
521,104,1,28.9,2015.06,0,0,0
527,149,1,18.0,2015.06,0,0,0
530,104,1,18.0,2015.06,0,0,0
532,16,9,550.8,2015.06,150,16,1
541,6,7,108.85,2015.06,171,24,1
542,2,26,416.07,2015.06,173,6,1
543,167,1,48.0,2015.06,0,0,0
549,52,2,48.0,2015.06,22,11,1
555,95,1,19.5,2015.06,0,0,0
557,8,6,222.45,2015.06,139,23,1
560,135,1,14.5,2015.06,0,0,0
563,42,2,79.9,2015.06,26,13,1
565,5,5,260.55,2015.06,152,30,0
566,8,9,740.63,2015.06,147,16,1
567,5,17,525.33,2015.06,171,10,1
569,12,5,167.7,2015.06,127,25,1
573,2,15,285.5,2015.06,136,9,1
574,29,2,114.55,2015.06,112,56,0
577,37,8,306.65000000000003,2015.06,115,14,1
592,8,4,16.200000000000003,2015.06,95,23,1
594,4,10,325.6,2015.06,169,16,1
598,6,42,1043.5,2015.06,167,3,1
615,1,2,25.8,2015.06,37,18,1
619,42,14,156.9,2015.06,124,8,1
622,146,1,31.0,2015.06,0,0,0
633,2,14,193.23,2015.06,175,12,1
636,7,1,25.8,2015.06,0,0,0
648,67,2,35.400000000000006,2015.06,34,17,1
649,89,2,32.0,2015.06,39,19,1
653,17,7,183.8,2015.06,89,12,1
656,10,9,172.9,2015.06,156,17,1
660,13,3,48.0,2015.06,132,44,0
662,22,9,193.65,2015.06,120,13,1
665,6,10,277.94,2015.06,157,15,1
666,43,1,14.0,2015.06,0,0,0
668,1,1,11.25,2015.06,0,0,0
684,125,1,19.0,2015.06,0,0,0
691,25,4,53.1,2015.06,56,14,1
708,14,32,994.23,2015.06,161,5,1
710,106,1,12.9,2015.06,0,0,0
713,42,7,238.1,2015.06,100,14,1
718,4,9,342.3,2015.06,161,17,1
734,106,4,64.0,2015.06,54,13,1
736,90,1,13.0,2015.06,0,0,0
744,82,3,81.25,2015.06,92,30,0
746,33,2,45.199999999999996,2015.06,17,8,1
754,11,20,564.3,2015.06,165,8,1
768,59,2,144.8,2015.06,110,55,0
770,53,8,183.45,2015.06,93,11,1
771,20,3,223.4,2015.06,155,51,0
772,165,1,16.0,2015.06,0,0,0
777,19,8,127.0,2015.06,128,16,1
784,2,5,161.9,2015.06,149,29,1
785,77,2,34.0,2015.06,38,19,1
786,37,4,99.28,2015.06,133,33,0
790,78,1,40.7,2015.06,0,0,0
792,1,23,241.25,2015.06,166,7,1
800,30,5,149.65,2015.06,133,26,1
806,70,5,195.15,2015.06,98,19,1
807,4,16,309.9,2015.06,173,10,1
808,23,6,190.1,2015.06,148,24,1
812,48,2,51.6,2015.06,42,21,1
816,144,1,15.0,2015.06,0,0,0
826,13,11,237.39999999999998,2015.06,153,13,1
828,75,2,69.9,2015.06,42,21,1
830,7,4,65.1,2015.06,72,18,1
831,51,1,84.1,2015.06,0,0,0
841,27,3,38.4,2015.06,38,12,1
844,82,2,46.35,2015.06,25,12,1
849,146,5,104.25,2015.06,31,6,1
856,103,5,198.8,2015.06,57,11,1
858,2,2,44.15,2015.06,146,73,0
866,118,1,14.5,2015.06,0,0,0
868,50,2,49.4,2015.06,99,49,0
871,27,2,32.0,2015.06,9,4,1
875,32,3,79.75,2015.06,144,48,0
876,39,2,39.5,2015.06,84,42,0
882,4,1,29.5,2015.06,0,0,0
886,71,2,28.8,2015.06,75,37,0
913,93,1,18.4,2015.06,0,0,0
919,30,2,74.10000000000001,2015.06,68,34,0
921,14,1,25.8,2015.06,0,0,0
926,2,19,793.3,2015.06,173,9,1
928,2,15,567.55,2015.06,178,11,1
940,6,10,224.65,2015.06,109,10,1
944,26,4,0.8,2015.06,150,37,0
945,3,5,87.44999999999999,2015.06,148,29,1
948,145,1,14.4,2015.06,0,0,0
950,142,1,27.0,2015.06,0,0,0
953,154,1,29.0,2015.06,0,0,0
957,11,1,12.4,2015.06,0,0,0
963,35,2,97.35,2015.06,36,18,1
969,67,1,164.5,2015.06,0,0,0
971,1,7,560.4,2015.06,164,23,1
973,35,3,38.0,2015.06,124,41,0
977,146,1,116.1,2015.06,0,0,0
978,1,3,264.8,2015.06,171,57,0
981,154,1,40.0,2015.06,0,0,0
983,4,25,416.3,2015.06,167,6,1
994,15,1,40.0,2015.06,0,0,0
996,157,1,48.5,2015.06,0,0,0
998,135,3,45.0,2015.06,39,13,1
1000,13,6,71.25,2015.06,146,24,1
1002,79,2,64.0,2015.06,23,11,1
1007,47,4,83.25,2015.06,119,29,1
1009,170,1,20.0,2015.06,0,0,0
1012,27,1,11.5,2015.06,0,0,0
1014,16,3,102.15,2015.06,119,39,0
1026,84,2,32.0,2015.06,76,38,0
1028,54,1,25.8,2015.06,0,0,0
1032,1,16,217.51,2015.06,161,10,1
1039,5,5,97.7,2015.06,142,28,1
1040,17,2,66.5,2015.06,77,38,0
1041,135,1,13.05,2015.06,0,0,0
1048,13,1,38.0,2015.06,0,0,0
1050,36,2,22.5,2015.06,69,34,0
1061,16,4,70.5,2015.06,51,12,1
1064,35,1,14.0,2015.06,0,0,0
1066,16,8,239.14999999999998,2015.06,127,15,1
1071,2,21,380.0,2015.06,175,8,1
1078,47,3,55.5,2015.06,21,7,1
1083,4,1,33.4,2015.06,0,0,0
1085,27,4,262.3,2015.06,150,37,0
1086,28,9,272.0,2015.06,138,15,1
1088,8,2,64.5,2015.06,83,41,0
1096,48,1,40.25,2015.06,0,0,0
1100,54,2,94.0,2015.06,121,60,0
1103,139,1,29.0,2015.06,0,0,0
1109,9,9,359.2,2015.06,125,13,1
1110,124,2,31.0,2015.06,30,15,1
1116,57,1,58.1,2015.06,0,0,0
1118,13,19,510.5,2015.06,155,8,1
1119,43,2,81.5,2015.06,92,46,0
1126,97,3,67.9,2015.06,49,16,1
1127,18,3,40.3,2015.06,126,42,0
1128,95,1,77.4,2015.06,0,0,0
1132,17,9,362.25,2015.06,139,15,1
1134,28,6,182.5,2015.06,143,23,1
1135,8,10,202.4,2015.06,172,17,1
1137,2,5,285.0,2015.06,91,18,1
1139,45,7,278.0,2015.06,126,18,1
1140,13,2,57.6,2015.06,43,21,1
1142,19,10,194.39999999999998,2015.06,115,11,1
1145,175,1,79.0,2015.06,0,0,0
1146,23,10,472.05,2015.06,154,15,1
1148,44,1,13.0,2015.06,0,0,0
1153,50,5,423.55,2015.06,88,17,1
1155,8,7,133.8,2015.06,134,19,1
1158,13,25,468.0,2015.06,156,6,1
1159,50,3,50.9,2015.06,79,26,1
1162,134,1,14.5,2015.06,0,0,0
1163,6,5,131.65,2015.06,78,15,1
1164,34,12,238.29999999999998,2015.06,135,11,1
1165,85,2,83.1,2015.06,5,2,1
1168,12,19,394.2,2015.06,153,8,1
1171,114,1,38.5,2015.06,0,0,0
1173,37,1,11.25,2015.06,0,0,0
1174,139,1,15.8,2015.06,0,0,0
1176,4,16,295.8,2015.06,159,9,1
1184,15,12,363.6,2015.06,157,13,1
1189,119,7,210.7,2015.06,49,7,1
1193,23,2,35.75,2015.06,150,75,0
1197,19,7,275.65,2015.06,154,22,1
1201,81,1,52.5,2015.06,0,0,0
1202,83,3,365.2,2015.06,81,27,1
1205,119,1,47.75,2015.06,0,0,0
1208,94,1,48.3,2015.06,0,0,0
1209,7,23,174.5,2015.06,169,7,1
1210,11,16,303.65,2015.06,158,9,1
1212,6,13,594.7,2015.06,168,12,1
1213,34,1,19.35,2015.06,0,0,0
1221,17,6,361.8,2015.06,125,20,1
1224,26,1,49.9,2015.06,0,0,0
1227,134,4,123.5,2015.06,36,9,1
1229,142,1,80.0,2015.06,0,0,0
1232,1,9,189.15,2015.06,126,14,1
1237,6,4,83.86,2015.06,166,41,0
1242,43,1,12.4,2015.06,0,0,0
1248,13,4,75.4,2015.06,131,32,0
1251,107,11,196.5,2015.06,68,6,1
1254,92,2,39.4,2015.06,27,13,1
1255,37,1,39.3,2015.06,0,0,0
1258,9,16,389.25,2015.06,159,9,1
1259,22,1,37.0,2015.06,0,0,0
1263,97,2,25.8,2015.06,3,1,1
1265,23,2,199.9,2015.06,4,2,1
1267,97,1,13.5,2015.06,0,0,0
1270,27,7,124.2,2015.06,108,15,1
1283,1,4,50.4,2015.06,109,27,1
1284,63,5,516.05,2015.06,78,15,1
1287,81,2,40.65,2015.06,17,8,1
1288,68,2,105.7,2015.06,93,46,0
1290,50,4,159.1,2015.06,124,31,0
1292,37,7,187.7,2015.06,62,8,1
1294,91,8,142.65,2015.06,65,8,1
1295,10,11,478.95,2015.06,170,15,1
1302,94,1,16.0,2015.06,0,0,0
1307,55,3,69.8,2015.06,81,27,1
1314,16,5,81.5,2015.06,126,25,1
1315,16,4,219.3,2015.06,153,38,0
1316,50,1,44.3,2015.06,0,0,0
1317,44,5,251.0,2015.06,123,24,1
1320,51,8,235.4,2015.06,111,13,1
1328,169,1,12.0,2015.06,0,0,0
1344,35,2,119.3,2015.06,83,41,0
1347,140,1,28.0,2015.06,0,0,0
