user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,649,3,90.0,2016.10,10,3,0
15,172,3,66.2,2016.10,175,58,0
17,426,2,172.75,2016.10,27,13,0
20,49,2,40.54,2016.10,195,97,0
24,138,15,338.86,2016.10,524,34,0
30,538,4,84.75,2016.10,87,21,0
34,15,21,1072.03,2016.10,603,28,1
37,416,1,19.5,2016.10,0,0,0
38,664,1,38.5,2016.10,0,0,0
43,378,1,69.0,2016.10,0,0,0
45,582,4,72.0,2016.10,69,17,0
46,349,6,188.6,2016.10,296,49,0
48,541,2,103.2,2016.10,119,59,0
52,9,58,2580.07,2016.10,648,11,1
57,9,20,704.38,2016.10,656,32,0
58,365,13,424.75,2016.10,192,14,1
61,1,46,1290.59,2016.10,649,14,1
63,33,15,703.2,2016.10,608,40,0
65,251,1,32.43,2016.10,0,0,0
72,104,12,331.07000000000005,2016.10,484,40,0
73,108,1,57.6,2016.10,0,0,0
75,43,30,1380.59,2016.10,495,16,1
76,458,6,280.8,2016.10,205,34,0
79,530,3,54.55,2016.10,34,11,0
87,601,2,92.5,2016.10,41,20,0
88,609,1,111.0,2016.10,0,0,0
91,55,15,411.21999999999997,2016.10,609,40,0
100,33,13,400.82,2016.10,464,35,0
101,495,1,8.58,2016.10,0,0,0
102,71,1,17.5,2016.10,0,0,0
104,16,48,3242.9,2016.10,651,13,1
105,386,1,64.6,2016.10,0,0,0
106,6,61,2152.03,2016.10,650,10,1
117,439,1,109.88,2016.10,0,0,0
129,119,20,580.29,2016.10,498,24,1
139,44,2,53.6,2016.10,212,106,0
141,10,13,334.94,2016.10,607,46,0
142,160,2,56.0,2016.10,219,109,0
143,6,88,1740.18,2016.10,661,7,1
146,485,1,59.9,2016.10,0,0,0
155,280,2,26.65,2016.10,12,6,1
164,150,8,256.0,2016.10,483,60,0
165,356,1,40.0,2016.10,0,0,0
166,530,1,18.0,2016.10,0,0,0
170,26,115,3242.9,2016.10,638,5,1
177,38,35,1215.16,2016.10,601,17,1
178,10,54,718.8299999999999,2016.10,641,11,1
179,175,6,469.25,2016.10,484,80,0
180,14,18,537.93,2016.10,630,35,0
181,514,2,63.2,2016.10,133,66,0
182,19,16,443.42,2016.10,647,40,0
183,8,40,975.28,2016.10,649,16,1
186,380,4,119.55,2016.10,25,6,0
193,553,1,18.9,2016.10,0,0,0
197,610,2,16.5,2016.10,8,4,0
205,260,1,22.0,2016.10,0,0,0
210,14,17,1492.42,2016.10,643,37,0
216,283,1,22.0,2016.10,0,0,0
219,407,4,96.95,2016.10,164,41,0
222,577,1,27.0,2016.10,0,0,0
223,222,17,357.62,2016.10,432,25,1
225,518,2,50.0,2016.10,92,46,0
227,107,3,68.25,2016.10,461,153,0
228,8,1,20.8,2016.10,0,0,0
231,400,6,290.4,2016.10,43,7,0
235,323,1,36.0,2016.10,0,0,0
240,36,17,493.13,2016.10,620,36,0
247,658,1,22.0,2016.10,0,0,0
257,509,1,61.0,2016.10,0,0,0
264,636,2,40.5,2016.10,1,0,0
268,252,1,26.8,2016.10,0,0,0
276,120,3,101.76,2016.10,360,120,0
278,31,1,34.0,2016.10,0,0,0
279,14,1,26.1,2016.10,0,0,0
282,22,20,841.52,2016.10,643,32,0
294,118,8,289.98,2016.10,351,43,0
300,4,13,404.23,2016.10,519,39,0
302,132,10,449.59000000000003,2016.10,532,53,0
303,26,9,47.84,2016.10,387,43,0
310,653,1,11.5,2016.10,0,0,0
316,23,17,600.6700000000001,2016.10,623,36,0
321,19,35,706.37,2016.10,640,18,1
327,504,1,16.0,2016.10,0,0,0
329,247,53,862.25,2016.10,406,7,1
330,8,29,689.25,2016.10,595,20,1
332,161,1,34.79,2016.10,0,0,0
337,168,1,16.5,2016.10,0,0,0
342,410,8,146.05,2016.10,235,29,0
343,524,1,25.8,2016.10,0,0,0
346,106,8,135.3,2016.10,448,56,0
347,315,3,149.6,2016.10,344,114,0
349,117,8,138.72,2016.10,470,58,0
352,389,6,288.4,2016.10,215,35,0
354,15,2,0.0,2016.10,25,12,1
367,7,26,941.53,2016.10,597,22,1
368,28,28,701.0,2016.10,596,21,1
377,561,1,63.53,2016.10,0,0,0
380,57,15,898.14,2016.10,606,40,0
387,11,4,279.49,2016.10,115,28,1
398,586,8,181.79,2016.10,76,9,0
403,478,5,72.0,2016.10,184,36,0
404,566,1,25.8,2016.10,0,0,0
415,466,4,177.4,2016.10,179,44,0
426,15,40,1705.46,2016.10,624,15,1
427,425,8,100.62,2016.10,230,28,0
437,124,1,26.98,2016.10,0,0,0
439,321,7,110.92,2016.10,300,42,0
440,396,2,51.6,2016.10,55,27,0
441,331,2,131.75,2016.10,223,111,0
451,44,17,506.52,2016.10,624,36,0
458,583,3,98.75,2016.10,74,24,0
