user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,496,3,90.0,2016.05,10,3,0
15,19,3,66.2,2016.05,175,58,0
17,273,2,172.75,2016.05,27,13,1
20,91,1,15.9,2016.05,0,0,0
24,10,14,323.38,2016.05,499,35,0
30,385,4,84.75,2016.05,87,21,0
34,86,14,786.45,2016.05,379,27,1
37,263,1,19.5,2016.05,0,0,0
38,511,1,38.5,2016.05,0,0,0
43,225,1,69.0,2016.05,0,0,0
45,429,4,72.0,2016.05,69,17,0
46,196,6,188.6,2016.05,296,49,0
48,388,2,103.2,2016.05,119,59,0
52,5,46,2023.18,2016.05,499,10,1
57,23,14,557.16,2016.05,489,34,0
58,212,13,424.75,2016.05,192,14,1
61,9,32,900.4300000000001,2016.05,488,15,1
63,44,12,515.64,2016.05,444,37,0
65,98,1,32.43,2016.05,0,0,0
72,62,11,276.78000000000003,2016.05,373,33,0
75,31,26,1190.45,2016.05,354,13,1
76,305,6,280.8,2016.05,205,34,0
79,377,3,54.55,2016.05,34,11,0
87,448,2,92.5,2016.05,41,20,0
88,456,1,111.0,2016.05,0,0,0
91,47,12,340.83,2016.05,464,38,0
100,49,7,258.38,2016.05,295,42,0
101,342,1,8.58,2016.05,0,0,0
104,4,40,3172.31,2016.05,510,12,1
105,233,1,64.6,2016.05,0,0,0
106,7,48,1685.47,2016.05,496,10,1
117,286,1,109.88,2016.05,0,0,0
129,19,17,474.4,2016.05,445,26,1
139,103,1,26.8,2016.05,0,0,0
141,3,10,224.85000000000002,2016.05,461,46,0
142,7,2,56.0,2016.05,219,109,0
143,5,73,1163.24,2016.05,509,6,1
146,332,1,59.9,2016.05,0,0,0
155,127,2,26.65,2016.05,12,6,1
164,29,7,224.0,2016.05,451,64,0
165,203,1,40.0,2016.05,0,0,0
166,377,1,18.0,2016.05,0,0,0
170,23,94,3399.94,2016.05,488,5,1
177,3,27,907.24,2016.05,483,17,1
178,17,46,429.35,2016.05,481,10,1
179,22,6,469.25,2016.05,484,80,0
180,76,13,327.97,2016.05,415,31,0
181,361,2,63.2,2016.05,133,66,0
182,15,12,326.54,2016.05,498,41,0
183,16,33,733.49,2016.05,488,14,1
186,227,4,119.55,2016.05,25,6,1
193,400,1,18.9,2016.05,0,0,0
197,457,2,16.5,2016.05,8,4,0
205,107,1,22.0,2016.05,0,0,0
210,30,13,1190.23,2016.05,474,36,0
216,130,1,22.0,2016.05,0,0,0
219,254,4,96.95,2016.05,164,41,0
222,424,1,27.0,2016.05,0,0,0
223,69,17,357.62,2016.05,432,25,1
225,365,2,50.0,2016.05,92,46,0
227,65,2,36.0,2016.05,350,175,0
231,247,6,290.4,2016.05,43,7,1
235,170,1,36.0,2016.05,0,0,0
240,2,14,426.99,2016.05,501,35,0
247,505,1,22.0,2016.05,0,0,0
257,356,1,61.0,2016.05,0,0,0
264,483,2,40.5,2016.05,1,0,0
268,99,1,26.8,2016.05,0,0,0
276,5,2,64.8,2016.05,322,161,0
282,8,17,696.47,2016.05,504,29,1
294,21,7,236.79,2016.05,295,42,0
300,94,7,169.17000000000002,2016.05,276,39,0
302,3,9,359.93,2016.05,508,56,0
303,215,8,10.56,2016.05,45,5,1
310,500,1,11.5,2016.05,0,0,0
316,101,14,502.7,2016.05,392,28,1
321,23,33,658.48,2016.05,483,14,1
327,351,1,16.0,2016.05,0,0,0
329,94,53,862.25,2016.05,406,7,1
330,6,20,466.14,2016.05,444,22,1
332,8,1,34.79,2016.05,0,0,0
337,15,1,16.5,2016.05,0,0,0
342,257,8,146.05,2016.05,235,29,1
343,371,1,25.8,2016.05,0,0,0
346,74,7,104.91,2016.05,327,46,0
347,162,3,149.6,2016.05,344,114,0
349,51,7,116.47,2016.05,383,54,0
352,236,6,288.4,2016.05,215,35,0
367,13,20,686.68,2016.05,438,21,1
368,2,21,465.0,2016.05,469,22,1
377,408,1,63.53,2016.05,0,0,0
380,180,13,843.2,2016.05,330,25,1
398,433,8,181.79,2016.05,76,9,0
403,325,5,72.0,2016.05,184,36,0
404,413,1,25.8,2016.05,0,0,0
415,313,4,177.4,2016.05,179,44,0
426,10,35,1403.1399999999999,2016.05,476,13,1
427,272,8,100.62,2016.05,230,28,1
439,168,7,110.92,2016.05,300,42,0
440,243,2,51.6,2016.05,55,27,1
441,178,2,131.75,2016.05,223,111,0
451,9,14,442.27,2016.05,506,36,0
458,430,3,98.75,2016.05,74,24,0
468,314,18,485.25,2016.05,186,10,1
472,20,15,485.5,2016.05,442,29,1
475,100,17,690.04,2016.05,399,23,1
479,129,1,17.0,2016.05,0,0,0
481,184,5,150.65,2016.05,233,46,0
489,380,3,85.8,2016.05,81,27,0
492,17,14,716.21,2016.05,487,34,0
495,403,2,107.3,2016.05,111,55,0
501,91,6,394.9,2016.05,394,65,0
512,478,1,25.5,2016.05,0,0,0
516,91,3,105.87,2016.05,190,63,0
517,252,1,37.4,2016.05,0,0,0
521,440,1,28.9,2016.05,0,0,0
522,23,1,44.27,2016.05,0,0,0
527,485,1,18.0,2016.05,0,0,0
530,233,2,56.85,2016.05,207,103,0
532,5,28,1524.43,2016.05,497,17,1
541,6,21,404.3,2016.05,507,24,1
542,310,29,461.74,2016.05,201,6,1
543,321,2,65.4,2016.05,182,91,0
549,174,8,169.8,2016.05,236,29,1
555,431,1,19.5,2016.05,0,0,0
557,1,22,875.63,2016.05,482,21,1
558,161,4,86.3,2016.05,79,19,1
560,471,1,14.5,2016.05,0,0,0
563,266,5,160.6,2016.05,138,27,1
565,5,52,2658.6,2016.05,488,9,1
566,78,12,833.51,2016.05,413,34,0
567,7,34,1003.67,2016.05,505,14,1
568,191,1,12.9,2016.05,0,0,0
569,43,14,501.53999999999996,2016.05,432,30,0
573,304,18,337.25,2016.05,170,9,1
574,240,6,470.85,2016.05,237,39,0
577,96,17,788.64,2016.05,392,23,1
579,333,1,19.4,2016.05,0,0,0
592,63,9,79.6,2016.05,376,41,0
594,194,16,497.2,2016.05,315,19,1
598,1,120,2679.79,2016.05,508,4,1
600,4,1,78.95,2016.05,0,0,0
615,337,2,25.8,2016.05,37,18,1
619,35,15,202.65,2016.05,467,31,0
622,482,1,31.0,2016.05,0,0,0
633,229,20,273.06,2016.05,284,14,1
636,343,1,25.8,2016.05,0,0,0
640,153,1,22.0,2016.05,0,0,0
648,226,3,53.1,2016.05,211,70,0
649,74,6,116.5,2016.05,390,65,0
653,14,23,554.98,2016.05,428,18,1
656,235,18,289.55,2016.05,267,14,1
657,4,2,32.61,2016.05,261,130,0
660,8,6,116.0,2016.05,473,78,0
662,4,21,531.65,2016.05,474,22,1
665,14,23,616.63,2016.05,485,21,1
666,379,1,14.0,2016.05,0,0,0
668,21,4,105.75,2016.05,316,79,0
674,130,1,16.0,2016.05,0,0,0
684,461,1,19.0,2016.05,0,0,0
691,327,5,66.0,2016.05,90,18,1
694,303,1,32.0,2016.05,0,0,0
708,1,97,3303.88,2016.05,510,5,1
710,121,2,42.9,2016.05,321,160,0
713,3,12,513.66,2016.05,475,39,0
718,1,24,739.76,2016.05,500,20,1
728,10,7,243.68,2016.05,96,13,1
734,127,9,141.4,2016.05,369,41,0
736,426,1,13.0,2016.05,0,0,0
741,114,1,0.0,2016.05,0,0,0
744,418,3,81.25,2016.05,92,30,0
746,314,3,90.4,2016.05,72,24,1
754,8,51,1508.75,2016.05,504,9,1
768,164,4,210.8,2016.05,341,85,0
770,389,8,183.45,2016.05,93,11,0
771,87,6,295.78999999999996,2016.05,424,70,0
772,148,9,242.4,2016.05,353,39,0
774,6,7,171.88,2016.05,200,28,1
775,264,1,24.9,2016.05,0,0,0
777,238,13,242.4,2016.05,245,18,1
784,91,11,332.65,2016.05,396,36,0
785,196,3,53.4,2016.05,255,85,0
786,35,12,355.35,2016.05,471,39,0
789,274,1,37.62,2016.05,0,0,0
790,149,2,97.4,2016.05,265,132,0
792,191,36,286.25,2016.05,312,8,1
798,33,8,231.78,2016.05,158,19,1
800,4,12,446.09000000000003,2016.05,495,41,0
803,258,1,18.9,2016.05,0,0,0
806,254,6,217.65,2016.05,250,41,0
807,14,40,888.35,2016.05,499,12,1
808,121,12,343.33,2016.05,386,32,0
811,220,3,66.85,2016.05,44,14,1
812,87,4,91.3,2016.05,339,84,0
816,480,1,15.0,2016.05,0,0,0
820,6,2,98.07,2016.05,253,126,0
822,268,1,64.1,2016.05,0,0,0
826,5,28,689.4399999999999,2016.05,497,17,1
828,111,6,173.1,2016.05,342,57,0
830,10,14,301.31,2016.05,405,28,1
831,28,4,212.64,2016.05,359,89,0
