user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,588,3,90.0,2016.08,10,3,0
15,111,3,66.2,2016.08,175,58,0
17,365,2,172.75,2016.08,27,13,1
20,183,1,15.9,2016.08,0,0,0
24,77,15,338.86,2016.08,524,34,0
30,477,4,84.75,2016.08,87,21,0
34,10,20,1039.78,2016.08,547,27,1
37,355,1,19.5,2016.08,0,0,0
38,603,1,38.5,2016.08,0,0,0
43,317,1,69.0,2016.08,0,0,0
45,521,4,72.0,2016.08,69,17,0
46,288,6,188.6,2016.08,296,49,0
48,480,2,103.2,2016.08,119,59,0
52,2,52,2322.45,2016.08,594,11,1
57,7,19,688.88,2016.08,597,31,0
58,304,13,424.75,2016.08,192,14,1
61,11,39,1095.88,2016.08,578,14,1
63,64,14,660.52,2016.08,516,36,0
65,190,1,32.43,2016.08,0,0,0
72,43,12,331.07000000000005,2016.08,484,40,0
73,47,1,57.6,2016.08,0,0,0
75,17,27,1273.85,2016.08,460,17,1
76,397,6,280.8,2016.08,205,34,0
79,469,3,54.55,2016.08,34,11,0
87,540,2,92.5,2016.08,41,20,0
88,548,1,111.0,2016.08,0,0,0
91,33,14,395.24,2016.08,570,40,0
100,10,9,312.85,2016.08,426,47,0
101,434,1,8.58,2016.08,0,0,0
102,10,1,17.5,2016.08,0,0,0
104,3,45,3335.48,2016.08,603,13,1
105,325,1,64.6,2016.08,0,0,0
106,3,55,1933.23,2016.08,592,10,1
117,378,1,109.88,2016.08,0,0,0
129,58,20,580.29,2016.08,498,24,1
139,195,1,26.8,2016.08,0,0,0
141,51,12,299.65,2016.08,505,42,0
142,99,2,56.0,2016.08,219,109,0
143,10,82,1528.53,2016.08,596,7,1
146,424,1,59.9,2016.08,0,0,0
155,219,2,26.65,2016.08,12,6,1
164,89,8,256.0,2016.08,483,60,0
165,295,1,40.0,2016.08,0,0,0
166,469,1,18.0,2016.08,0,0,0
170,3,110,3335.48,2016.08,600,5,1
177,10,33,1143.84,2016.08,568,17,1
178,38,50,567.84,2016.08,552,11,1
179,114,6,469.25,2016.08,484,80,0
180,36,16,425.28,2016.08,547,34,0
181,453,2,63.2,2016.08,133,66,0
182,36,15,417.77,2016.08,569,37,0
183,31,36,859.73,2016.08,565,15,1
186,319,4,119.55,2016.08,25,6,1
193,492,1,18.9,2016.08,0,0,0
197,549,2,16.5,2016.08,8,4,0
205,199,1,22.0,2016.08,0,0,0
210,43,15,1349.06,2016.08,553,36,0
216,222,1,22.0,2016.08,0,0,0
219,346,4,96.95,2016.08,164,41,0
222,516,1,27.0,2016.08,0,0,0
223,161,17,357.62,2016.08,432,25,1
225,457,2,50.0,2016.08,92,46,0
227,46,3,68.25,2016.08,461,153,0
231,339,6,290.4,2016.08,43,7,1
235,262,1,36.0,2016.08,0,0,0
240,42,15,443.24,2016.08,553,36,0
247,597,1,22.0,2016.08,0,0,0
257,448,1,61.0,2016.08,0,0,0
264,575,2,40.5,2016.08,1,0,0
268,191,1,26.8,2016.08,0,0,0
276,59,3,101.76,2016.08,360,120,0
282,70,18,769.66,2016.08,534,29,1
294,57,8,289.98,2016.08,351,43,0
300,2,12,372.93,2016.08,460,38,0
302,71,10,449.59000000000003,2016.08,532,53,0
303,307,8,10.56,2016.08,45,5,1
310,592,1,11.5,2016.08,0,0,0
316,58,16,568.8,2016.08,527,32,0
321,58,34,686.37,2016.08,540,15,1
327,443,1,16.0,2016.08,0,0,0
329,186,53,862.25,2016.08,406,7,1
330,6,25,583.65,2016.08,536,21,1
332,100,1,34.79,2016.08,0,0,0
337,107,1,16.5,2016.08,0,0,0
342,349,8,146.05,2016.08,235,29,1
343,463,1,25.8,2016.08,0,0,0
346,45,8,135.3,2016.08,448,56,0
347,254,3,149.6,2016.08,344,114,0
349,56,8,138.72,2016.08,470,58,0
352,328,6,288.4,2016.08,215,35,0
367,46,23,812.84,2016.08,497,21,1
368,29,26,651.0,2016.08,534,20,1
377,500,1,63.53,2016.08,0,0,0
380,30,14,878.14,2016.08,572,40,0
387,3,3,206.89999999999998,2016.08,62,20,1
398,525,8,181.79,2016.08,76,9,0
403,417,5,72.0,2016.08,184,36,0
404,505,1,25.8,2016.08,0,0,0
415,405,4,177.4,2016.08,179,44,0
426,2,38,1590.31,2016.08,576,15,1
427,364,8,100.62,2016.08,230,28,1
437,63,1,26.98,2016.08,0,0,0
439,260,7,110.92,2016.08,300,42,0
440,335,2,51.6,2016.08,55,27,1
441,270,2,131.75,2016.08,223,111,0
451,39,16,485.13,2016.08,568,35,0
458,522,3,98.75,2016.08,74,24,0
468,406,18,485.25,2016.08,186,10,0
472,13,18,589.5,2016.08,541,30,0
475,192,17,690.04,2016.08,399,23,1
479,221,1,17.0,2016.08,0,0,0
481,276,5,150.65,2016.08,233,46,0
489,472,3,85.8,2016.08,81,27,0
492,7,17,888.3,2016.08,589,34,0
495,495,2,107.3,2016.08,111,55,0
501,183,6,394.9,2016.08,394,65,0
512,570,1,25.5,2016.08,0,0,0
516,86,4,134.67000000000002,2016.08,287,71,0
517,344,1,37.4,2016.08,0,0,0
521,532,1,28.9,2016.08,0,0,0
522,58,3,113.30000000000001,2016.08,57,19,1
527,577,1,18.0,2016.08,0,0,0
530,325,2,56.85,2016.08,207,103,0
532,7,32,1766.09,2016.08,587,18,1
541,30,23,479.65,2016.08,575,25,1
542,402,29,461.74,2016.08,201,6,0
543,413,2,65.4,2016.08,182,91,0
549,266,8,169.8,2016.08,236,29,1
555,523,1,19.5,2016.08,0,0,0
557,63,24,996.65,2016.08,512,21,1
558,78,5,112.19,2016.08,254,50,0
560,563,1,14.5,2016.08,0,0,0
563,43,7,271.75,2016.08,453,64,0
565,51,56,2783.46,2016.08,534,9,1
566,170,12,833.51,2016.08,413,34,0
567,7,40,1190.71,2016.08,597,14,1
568,283,1,12.9,2016.08,0,0,0
569,135,14,501.53999999999996,2016.08,432,30,0
573,396,18,337.25,2016.08,170,9,0
574,332,6,470.85,2016.08,237,39,0
577,188,17,788.64,2016.08,392,23,1
579,425,1,19.4,2016.08,0,0,0
592,80,10,114.89,2016.08,451,45,0
594,6,18,616.03,2016.08,595,33,0
598,28,126,2754.28,2016.08,573,4,1
600,50,2,192.35000000000002,2016.08,46,23,1
615,429,2,25.8,2016.08,37,18,0
619,127,15,202.65,2016.08,467,31,0
622,574,1,31.0,2016.08,0,0,0
633,23,21,305.76,2016.08,582,27,1
636,435,1,25.8,2016.08,0,0,0
640,245,1,22.0,2016.08,0,0,0
648,318,3,53.1,2016.08,211,70,0
649,72,7,156.25,2016.08,484,69,0
653,33,26,644.98,2016.08,501,19,1
656,327,18,289.55,2016.08,267,14,1
657,96,2,32.61,2016.08,261,130,0
660,100,6,116.0,2016.08,473,78,0
662,96,21,531.65,2016.08,474,22,1
665,38,28,792.63,2016.08,553,19,1
666,471,1,14.0,2016.08,0,0,0
668,73,5,123.49,2016.08,356,71,0
674,222,1,16.0,2016.08,0,0,0
684,553,1,19.0,2016.08,0,0,0
691,419,5,66.0,2016.08,90,18,0
694,395,1,32.0,2016.08,0,0,0
708,27,110,3335.48,2016.08,576,5,1
710,213,2,42.9,2016.08,321,160,0
713,10,13,550.52,2016.08,560,43,0
716,5,1,40.0,2016.08,0,0,0
718,93,24,739.76,2016.08,500,20,1
728,87,8,284.65999999999997,2016.08,111,13,1
734,219,9,141.4,2016.08,369,41,0
736,518,1,13.0,2016.08,0,0,0
741,206,1,0.0,2016.08,0,0,0
744,510,3,81.25,2016.08,92,30,0
746,406,3,90.4,2016.08,72,24,0
754,9,58,1708.84,2016.08,595,10,1
768,256,4,210.8,2016.08,341,85,0
770,70,9,227.13,2016.08,504,56,0
771,4,8,418.8,2016.08,599,74,0
772,240,9,242.4,2016.08,353,39,0
774,98,7,171.88,2016.08,200,28,1
775,356,1,24.9,2016.08,0,0,0
777,330,13,242.4,2016.08,245,18,1
784,9,12,348.55,2016.08,570,47,0
785,73,4,92.4,2016.08,470,117,0
786,76,13,377.78,2016.08,522,40,0
789,366,1,37.62,2016.08,0,0,0
790,241,2,97.4,2016.08,265,132,0
792,283,36,286.25,2016.08,312,8,1
798,30,12,383.35,2016.08,253,21,1
800,67,13,480.48,2016.08,524,40,0
803,350,1,18.9,2016.08,0,0,0
806,346,6,217.65,2016.08,250,41,0
807,12,42,954.62,2016.08,593,14,1
808,11,14,453.23,2016.08,588,42,0
810,65,2,33.0,2016.08,8,4,1
811,312,3,66.85,2016.08,44,14,1
812,7,5,124.0,2016.08,511,102,0
816,572,1,15.0,2016.08,0,0,0
820,29,6,185.79,2016.08,322,53,0
822,360,1,64.1,2016.08,0,0,0
826,14,34,851.96,2016.08,580,17,1
828,203,6,173.1,2016.08,342,57,0
830,45,16,363.9,2016.08,462,28,1
831,120,4,212.64,2016.08,359,89,0
832,27,9,301.65,2016.08,73,8,1
834,137,2,242.25,2016.08,7,3,1
835,10,15,383.48,2016.08,411,27,1
841,44,10,236.02,2016.08,449,44,0
844,206,5,99.18,2016.08,329,65,0
849,574,5,104.25,2016.08,31,6,0
856,531,5,198.8,2016.08,57,11,0
857,120,3,101.99000000000001,2016.08,254,84,0
858,430,2,44.15,2016.08,146,73,0
866,212,2,47.14,2016.08,334,167,0
868,142,7,162.25,2016.08,435,62,0
871,393,3,80.0,2016.08,71,23,0
875,51,5,170.44,2016.08,553,110,0
876,136,4,91.5,2016.08,415,103,0
877,254,3,56.65,2016.08,169,56,0
882,161,2,80.07,2016.08,271,135,0
886,499,2,28.8,2016.08,75,37,0
905,159,1,21.29,2016.08,0,0,0
913,95,2,124.55000000000001,2016.08,426,213,0
918,65,4,123.74,2016.08,321,80,0
919,72,8,231.39000000000001,2016.08,454,56,0
921,442,1,25.8,2016.08,0,0,0
923,131,1,26.8,2016.08,0,0,0
926,6,41,1630.7,2016.08,597,14,1
928,128,28,970.7,2016.08,480,17,1
940,34,44,1382.5,2016.08,509,11,1
942,170,1,28.9,2016.08,0,0,0
