user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,465,3,90.0,2016.04,10,3,0
15,163,1,25.8,2016.04,0,0,0
17,242,2,172.75,2016.04,27,13,1
20,60,1,15.9,2016.04,0,0,0
24,15,13,291.01,2016.04,463,35,0
30,354,4,84.75,2016.04,87,21,1
34,55,14,786.45,2016.04,379,27,1
37,232,1,19.5,2016.04,0,0,0
38,480,1,38.5,2016.04,0,0,0
43,194,1,69.0,2016.04,0,0,0
45,398,4,72.0,2016.04,69,17,0
46,165,6,188.6,2016.04,296,49,0
48,357,2,103.2,2016.04,119,59,0
52,8,43,1842.84,2016.04,465,10,1
57,17,13,486.90999999999997,2016.04,464,35,0
58,181,13,424.75,2016.04,192,14,1
61,9,29,808.4300000000001,2016.04,457,15,1
63,13,12,515.64,2016.04,444,37,0
65,67,1,32.43,2016.04,0,0,0
72,31,11,276.78000000000003,2016.04,373,33,0
75,6,25,1152.65,2016.04,348,13,1
76,274,6,280.8,2016.04,205,34,0
79,346,3,54.55,2016.04,34,11,1
87,417,2,92.5,2016.04,41,20,0
88,425,1,111.0,2016.04,0,0,0
91,16,12,340.83,2016.04,464,38,0
100,18,7,258.38,2016.04,295,42,0
101,311,1,8.58,2016.04,0,0,0
104,7,38,2973.75,2016.04,476,12,1
105,202,1,64.6,2016.04,0,0,0
106,5,45,1563.18,2016.04,467,10,1
117,255,1,109.88,2016.04,0,0,0
129,29,16,443.6,2016.04,404,25,1
139,72,1,26.8,2016.04,0,0,0
141,4,8,169.25,2016.04,429,53,0
142,195,1,2.0,2016.04,0,0,0
143,3,70,1137.59,2016.04,480,6,1
146,301,1,59.9,2016.04,0,0,0
155,96,2,26.65,2016.04,12,6,1
164,21,6,192.0,2016.04,428,71,0
165,172,1,40.0,2016.04,0,0,0
166,346,1,18.0,2016.04,0,0,0
170,9,93,3052.6,2016.04,471,5,1
177,22,25,855.15,2016.04,433,17,1
178,17,44,372.55,2016.04,450,10,1
179,96,5,409.32,2016.04,379,75,0
180,45,13,327.97,2016.04,415,31,0
181,330,2,63.2,2016.04,133,66,0
182,136,11,292.55,2016.04,346,31,0
