user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
3,191,3,90.0,2015.07,10,3,1
24,46,5,90.94999999999999,2015.07,158,31,0
30,80,4,84.75,2015.07,87,21,1
34,5,7,487.85,2015.07,155,22,1
38,206,1,38.5,2015.07,0,0,0
45,124,4,72.0,2015.07,69,17,1
46,74,2,73.8,2015.07,113,56,0
48,83,2,103.2,2015.07,119,59,0
52,17,19,670.95,2015.07,182,9,1
57,8,5,260.8,2015.07,199,39,0
58,2,6,145.5,2015.07,97,16,1
61,11,12,338.55,2015.07,181,15,1
63,50,4,178.8,2015.07,133,33,0
72,18,8,0.0,2015.07,112,14,1
75,80,1,48.4,2015.07,0,0,0
76,83,5,249.5,2015.07,122,24,1
79,72,3,54.55,2015.07,34,11,1
87,143,2,92.5,2015.07,41,20,1
88,151,1,111.0,2015.07,0,0,0
91,60,4,140.9,2015.07,146,36,0
100,39,1,24.0,2015.07,0,0,0
101,37,1,8.58,2015.07,0,0,0
104,10,18,1065.4,2015.07,199,11,1
106,2,23,813.64,2015.07,196,8,1
129,6,8,157.9,2015.07,153,19,1
141,25,4,95.0,2015.07,134,33,0
143,5,35,403.3,2015.07,204,5,1
146,27,1,59.9,2015.07,0,0,0
164,95,2,64.0,2015.07,80,40,0
166,72,1,18.0,2015.07,0,0,0
170,9,21,1391.05,2015.07,197,9,1
177,15,13,341.74,2015.07,166,12,1
178,4,25,96.0,2015.07,189,7,1
179,22,2,192.68,2015.07,179,89,0
180,11,6,104.57999999999998,2015.07,175,29,1
181,56,2,63.2,2015.07,133,66,0
182,25,8,242.05,2015.07,183,22,1
183,8,17,350.21999999999997,2015.07,191,11,1
193,95,1,18.9,2015.07,0,0,0
197,152,2,16.5,2015.07,8,4,1
210,58,5,449.1,2015.07,141,28,1
219,47,3,58.25,2015.07,66,22,1
222,119,1,27.0,2015.07,0,0,0
223,30,11,186.0,2015.07,166,15,1
225,60,2,50.0,2015.07,92,46,0
227,110,1,15.0,2015.07,0,0,0
240,12,7,194.25,2015.07,186,26,1
247,200,1,22.0,2015.07,0,0,0
257,51,1,61.0,2015.07,0,0,0
264,178,2,40.5,2015.07,1,0,0
276,22,1,25.8,2015.07,0,0,0
282,12,10,456.4,2015.07,195,19,1
294,3,3,59.1,2015.07,8,2,1
300,39,2,25.8,2015.07,26,13,1
302,4,5,234.7,2015.07,202,40,0
310,195,1,11.5,2015.07,0,0,0
316,17,7,187.15,2015.07,171,24,1
321,39,19,362.0,2015.07,162,8,1
327,46,1,16.0,2015.07,0,0,0
329,8,29,471.0,2015.07,187,6,1
330,3,6,135.46,2015.07,142,23,1
342,1,7,126.3,2015.07,186,26,1
343,66,1,25.8,2015.07,0,0,0
346,48,3,34.83,2015.07,48,16,1
347,118,2,124.2,2015.07,83,41,0
349,56,2,32.5,2015.07,73,36,0
352,23,4,210.3,2015.07,123,30,0
367,10,8,287.4,2015.07,136,17,1
368,4,10,200.0,2015.07,162,16,1
377,103,1,63.53,2015.07,0,0,0
380,9,9,553.05,2015.07,196,21,1
398,128,8,181.79,2015.07,76,9,1
403,20,5,72.0,2015.07,184,36,0
404,108,1,25.8,2015.07,0,0,0
415,8,4,177.4,2015.07,179,44,0
426,3,13,407.9,2015.07,178,13,1
427,32,4,46.99,2015.07,165,41,0
439,30,6,96.52,2015.07,133,22,1
441,96,1,104.9,2015.07,0,0,0
451,34,5,190.7,2015.07,176,35,0
458,125,3,98.75,2015.07,74,24,1
468,9,18,485.25,2015.07,186,10,1
472,10,6,192.0,2015.07,147,24,1
475,15,7,268.1,2015.07,179,25,1
481,56,3,91.4,2015.07,56,18,1
489,75,3,85.8,2015.07,81,27,1
492,33,5,261.99,2015.07,166,33,0
495,98,2,107.3,2015.07,111,55,0
501,29,4,259.2,2015.07,151,37,0
512,173,1,25.5,2015.07,0,0,0
521,135,1,28.9,2015.07,0,0,0
527,180,1,18.0,2015.07,0,0,0
530,135,1,18.0,2015.07,0,0,0
532,15,11,621.3,2015.07,182,16,1
541,1,9,153.65,2015.07,207,23,1
542,5,29,461.74,2015.07,201,6,1
543,16,2,65.4,2015.07,182,91,0
549,28,3,64.0,2015.07,77,25,1
555,126,1,19.5,2015.07,0,0,0
557,6,9,317.2,2015.07,172,19,1
560,166,1,14.5,2015.07,0,0,0
563,10,4,128.8,2015.07,89,22,1
565,2,10,479.04999999999995,2015.07,186,18,1
566,22,10,773.9300000000001,2015.07,164,16,1
567,3,18,571.98,2015.07,204,11,1
569,4,7,214.9,2015.07,166,23,1
573,12,17,321.25,2015.07,157,9,1
574,4,4,234.0,2015.07,168,42,0
577,19,10,394.3,2015.07,164,16,1
579,28,1,19.4,2015.07,0,0,0
592,5,5,19.200000000000003,2015.07,129,25,1
594,22,11,358.1,2015.07,182,16,1
598,1,52,1307.64,2015.07,203,3,1
615,32,2,25.8,2015.07,37,18,1
619,73,14,156.9,2015.07,124,8,1
622,177,1,31.0,2015.07,0,0,0
633,18,16,222.03,2015.07,190,11,1
636,38,1,25.8,2015.07,0,0,0
648,98,2,35.400000000000006,2015.07,34,17,1
649,120,2,32.0,2015.07,39,19,1
653,11,9,215.8,2015.07,126,14,1
656,9,12,210.4,2015.07,188,15,1
660,44,3,48.0,2015.07,132,44,0
662,8,11,229.15,2015.07,165,15,1
665,9,12,306.74,2015.07,185,15,1
666,74,1,14.0,2015.07,0,0,0
668,11,2,42.75,2015.07,21,10,1
684,156,1,19.0,2015.07,0,0,0
691,22,5,66.0,2015.07,90,18,1
708,3,39,1187.54,2015.07,203,5,1
710,137,1,12.9,2015.07,0,0,0
713,16,8,308.3,2015.07,157,19,1
718,12,10,374.3,2015.07,184,18,1
734,5,5,76.9,2015.07,186,37,0
736,121,1,13.0,2015.07,0,0,0
744,113,3,81.25,2015.07,92,30,0
746,9,3,90.4,2015.07,72,24,1
754,10,23,663.35,2015.07,197,8,1
768,90,2,144.8,2015.07,110,55,0
770,84,8,183.45,2015.07,93,11,1
771,51,3,223.4,2015.07,155,51,0
772,16,2,61.2,2015.07,180,90,0
777,10,11,191.0,2015.07,168,15,1
784,33,5,161.9,2015.07,149,29,1
785,108,2,34.0,2015.07,38,19,1
786,20,5,157.62,2015.07,181,36,0
790,109,1,40.7,2015.07,0,0,0
792,11,26,241.25,2015.07,187,7,1
800,61,5,149.65,2015.07,133,26,1
806,101,5,195.15,2015.07,98,19,1
807,2,18,351.3,2015.07,206,11,1
808,54,6,190.1,2015.07,148,24,1
812,79,2,51.6,2015.07,42,21,1
