user_id,recency,frequency,monetary,year_month,active_period,avg_period,response
744,174,3,81.25,2015.09,92,30,0
746,70,3,90.4,2015.09,72,24,1
754,1,28,808.1,2015.09,267,9,1
768,151,2,144.8,2015.09,110,55,0
770,145,8,183.45,2015.09,93,11,1
771,22,5,265.4,2015.09,245,49,0
772,23,4,116.7,2015.09,234,58,0
775,20,1,24.9,2015.09,0,0,0
777,13,12,226.4,2015.09,226,18,1
784,94,5,161.9,2015.09,149,29,1
785,169,2,34.0,2015.09,38,19,1
786,52,6,199.4,2015.09,210,35,0
789,30,1,37.62,2015.09,0,0,0
790,170,1,40.7,2015.09,0,0,0
792,2,30,241.25,2015.09,257,8,1
800,19,6,180.65,2015.09,236,39,0
803,14,1,18.9,2015.09,0,0,0
806,10,6,217.65,2015.09,250,41,0
807,5,22,431.3,2015.09,264,12,1
808,13,10,283.55,2015.09,250,25,1
811,13,2,50.85,2015.09,7,3,1
812,13,3,64.5,2015.09,169,56,0
816,236,1,15.0,2015.09,0,0,0
820,15,1,43.8,2015.09,0,0,0
822,24,1,64.1,2015.09,0,0,0
826,10,16,408.3,2015.09,248,15,1
828,10,3,82.8,2015.09,199,66,0
830,10,7,108.3,2015.09,161,23,1
831,87,2,103.5,2015.09,56,28,1
835,15,4,86.85,2015.09,70,17,1
841,78,5,64.4,2015.09,79,15,1
844,8,4,69.57,2015.09,191,47,0
849,238,5,104.25,2015.09,31,6,1
856,195,5,198.8,2015.09,57,11,1
857,38,1,32.0,2015.09,0,0,0
858,94,2,44.15,2015.09,146,73,0
866,210,1,14.5,2015.09,0,0,0
868,142,2,49.4,2015.09,99,49,0
871,57,3,80.0,2015.09,71,23,1
875,10,4,126.25,2015.09,258,64,0
876,62,3,70.5,2015.09,153,51,0
877,87,1,16.0,2015.09,0,0,0
882,96,1,29.5,2015.09,0,0,0
886,163,2,28.8,2015.09,75,37,0
913,185,1,18.4,2015.09,0,0,0
918,50,1,25.8,2015.09,0,0,0
919,122,2,74.10000000000001,2015.09,68,34,0
921,106,1,25.8,2015.09,0,0,0
926,42,24,954.8,2015.09,225,9,1
928,10,20,727.15,2015.09,262,13,1
940,19,18,496.79999999999995,2015.09,188,10,1
944,92,5,1.3,2015.09,176,35,0
945,95,5,87.44999999999999,2015.09,148,29,1
948,35,2,28.8,2015.09,202,101,0
950,234,1,27.0,2015.09,0,0,0
953,1,2,42.0,2015.09,245,122,0
957,103,1,12.4,2015.09,0,0,0
963,127,2,97.35,2015.09,36,18,1
969,52,2,218.5,2015.09,107,53,0
971,29,8,649.2,2015.09,228,28,1
973,17,6,103.3,2015.09,234,39,0
977,73,3,139.32,2015.09,165,55,0
978,15,8,500.4,2015.09,249,31,0
981,246,1,40.0,2015.09,0,0,0
983,4,35,596.7,2015.09,259,7,1
991,73,1,13.9,2015.09,0,0,0
994,107,1,40.0,2015.09,0,0,0
996,10,3,291.29999999999995,2015.09,239,79,0
998,227,3,45.0,2015.09,39,13,1
1000,5,13,220.38,2015.09,246,18,1
1002,5,5,200.8,2015.09,189,37,0
1003,63,1,84.5,2015.09,0,0,0
1007,139,4,83.25,2015.09,119,29,1
1009,262,1,20.0,2015.09,0,0,0
1012,119,1,11.5,2015.09,0,0,0
1014,4,5,153.75,2015.09,223,44,0
1026,7,3,57.8,2015.09,245,81,0
1028,146,1,25.8,2015.09,0,0,0
1032,16,23,335.77,2015.09,238,10,1
1038,10,3,48.0,2015.09,56,18,1
1039,56,8,138.0,2015.09,183,22,1
1040,14,4,172.6,2015.09,172,43,0
1041,227,1,13.05,2015.09,0,0,0
1048,105,1,38.0,2015.09,0,0,0
1050,128,2,22.5,2015.09,69,34,0
1056,38,1,45.0,2015.09,0,0,0
1057,15,1,19.4,2015.09,0,0,0
1061,108,4,70.5,2015.09,51,12,1
1064,127,1,14.0,2015.09,0,0,0
1066,85,9,277.05,2015.09,150,16,1
1068,57,1,27.8,2015.09,0,0,0
1069,23,4,63.0,2015.09,69,17,1
1071,4,29,561.0,2015.09,265,9,1
1074,43,3,33.75,2015.09,14,4,1
1078,13,4,79.5,2015.09,147,36,0
1083,14,2,65.4,2015.09,82,41,0
1085,29,6,391.7,2015.09,240,40,0
1086,120,9,272.0,2015.09,138,15,1
1088,100,2,64.5,2015.09,83,41,0
1096,66,2,129.05,2015.09,74,37,0
1100,146,2,94.0,2015.09,121,60,0
1101,16,1,13.0,2015.09,0,0,0
1103,32,2,69.7,2015.09,199,99,0
1109,70,11,462.0,2015.09,156,14,1
1110,30,4,74.2,2015.09,216,54,0
1116,16,2,77.6,2015.09,133,66,0
1118,3,35,897.35,2015.09,257,7,1
1119,87,3,159.3,2015.09,140,46,0
1125,8,5,80.0,2015.09,43,8,1
1126,92,4,87.3,2015.09,146,36,0
1127,110,3,40.3,2015.09,126,42,0
1128,26,2,204.0,2015.09,161,80,0
1132,4,15,685.5,2015.09,244,16,1
1134,19,8,234.0,2015.09,244,30,0
1135,92,11,218.4,2015.09,180,16,1
1137,16,7,361.9,2015.09,169,24,1
1139,65,8,315.2,2015.09,198,24,1
1140,3,3,70.5,2015.09,145,48,0
1142,31,12,245.54999999999998,2015.09,195,16,1
1145,45,2,117.7,2015.09,222,111,0
1146,21,13,582.15,2015.09,248,19,1
1148,136,1,13.0,2015.09,0,0,0
1153,142,5,423.55,2015.09,88,17,1
1155,2,10,185.4,2015.09,232,23,1
1158,31,30,564.0,2015.09,230,7,1
1159,74,5,232.70000000000002,2015.09,147,29,1
1160,36,2,54.18,2015.09,28,14,1
1162,86,2,27.4,2015.09,140,70,0
1163,98,5,131.65,2015.09,78,15,1
1164,14,17,343.17,2015.09,247,14,1
1165,3,5,209.0,2015.09,179,35,0
1168,6,25,548.65,2015.09,251,10,1
1171,4,3,104.5,2015.09,202,67,0
1173,129,1,11.25,2015.09,0,0,0
1174,231,1,15.8,2015.09,0,0,0
1176,3,27,471.8,2015.09,252,9,1
1181,2,3,12.9,2015.09,86,28,1
1184,17,18,638.1,2015.09,247,13,1
1189,211,7,210.7,2015.09,49,7,1
1193,37,4,74.65,2015.09,228,57,0
1197,72,9,326.84999999999997,2015.09,193,21,1
1201,19,3,130.8,2015.09,154,51,0
1202,79,4,423.29999999999995,2015.09,177,44,0
1204,31,1,32.0,2015.09,0,0,0
1205,211,1,47.75,2015.09,0,0,0
1208,68,2,188.0,2015.09,118,59,0
1209,1,34,174.5,2015.09,267,7,1
1210,1,19,349.65,2015.09,260,13,1
1211,13,2,153.6,2015.09,51,25,1
1212,1,18,962.9,2015.09,265,14,1
1213,92,2,29.35,2015.09,34,17,1
1221,84,7,454.38,2015.09,150,21,1
1224,118,1,49.9,2015.09,0,0,0
1227,226,4,123.5,2015.09,36,9,1
1229,234,1,80.0,2015.09,0,0,0
1232,93,9,189.15,2015.09,126,14,1
1237,83,5,98.25999999999999,2015.09,181,36,0
1238,4,6,142.25,2015.09,79,13,1
1242,7,3,54.4,2015.09,128,42,0
1248,1,13,152.17000000000002,2015.09,235,18,1
1251,199,11,196.5,2015.09,68,6,1
1254,92,3,105.4,2015.09,119,39,0
1255,24,2,77.3,2015.09,105,52,0
1258,6,22,641.25,2015.09,254,11,1
1259,114,1,37.0,2015.09,0,0,0
1263,189,2,25.8,2015.09,3,1,1
1265,81,3,278.3,2015.09,38,12,1
1267,189,1,13.5,2015.09,0,0,0
1270,16,11,200.5,2015.09,211,19,1
1279,58,1,12.9,2015.09,0,0,0
1283,6,10,129.3,2015.09,196,19,1
1284,4,7,640.45,2015.09,229,32,0
1287,21,3,80.15,2015.09,169,56,0
1288,160,2,105.7,2015.09,93,46,0
1290,84,5,175.0,2015.09,182,36,0
1292,129,7,187.7,2015.09,62,8,1
1294,58,10,180.45,2015.09,190,19,1
1295,19,16,723.1,2015.09,253,15,1
1302,186,1,16.0,2015.09,0,0,0
1307,147,3,69.8,2015.09,81,27,1
1314,69,6,104.0,2015.09,165,27,1
1315,73,5,267.3,2015.09,188,37,0
1316,44,2,100.9,2015.09,98,49,0
1317,76,7,351.5,2015.09,183,26,1
1320,63,9,257.1,2015.09,191,21,1
1328,261,1,12.0,2015.09,0,0,0
1344,10,5,300.15,2015.09,200,40,0
1347,232,1,28.0,2015.09,0,0,0
1351,256,1,63.0,2015.09,0,0,0
1355,31,2,51.6,2015.09,66,33,0
1356,150,1,4.75,2015.09,0,0,0
1361,60,18,390.53,2015.09,179,9,1
1367,152,1,15.5,2015.09,0,0,0
1372,163,1,57.6,2015.09,0,0,0
1375,2,18,386.0,2015.09,251,13,1
1380,100,1,29.55,2015.09,0,0,0
1381,36,7,175.24,2015.09,213,30,0
1386,8,12,231.4,2015.09,225,18,1
1389,8,7,307.39,2015.09,255,36,0
1399,111,4,87.35,2015.09,78,19,1
1405,205,2,29.0,2015.09,43,21,1
1413,106,6,199.25,2015.09,155,25,1
1415,2,4,67.3,2015.09,197,49,0
1416,181,2,45.0,2015.09,33,16,1
1420,171,1,60.2,2015.09,0,0,0
1424,101,2,27.4,2015.09,144,72,0
1439,203,1,15.5,2015.09,0,0,0
1442,15,1,16.0,2015.09,0,0,0
1445,245,1,26.5,2015.09,0,0,0
1460,1,25,771.6,2015.09,266,10,1
1474,244,1,23.5,2015.09,0,0,0
1484,192,4,146.29,2015.09,54,13,1
1486,87,17,614.74,2015.09,117,6,1
1505,93,4,104.60000000000001,2015.09,49,12,1
1513,2,49,1789.5,2015.09,266,5,1
1517,1,38,987.25,2015.09,268,7,1
1520,97,1,105.9,2015.09,0,0,0
1521,7,4,133.5,2015.09,255,63,0
1524,115,2,90.3,2015.09,119,59,0
1527,3,31,1091.1,2015.09,263,8,1
1534,207,1,70.4,2015.09,0,0,0
1537,27,1,144.0,2015.09,0,0,0
1538,169,3,161.8,2015.09,41,13,1
1540,3,4,163.0,2015.09,267,66,0
1551,41,6,415.20000000000005,2015.09,20,3,1
1564,121,1,250.0,2015.09,0,0,0
1567,266,1,16.0,2015.09,0,0,0
1568,15,9,299.0,2015.09,170,18,1
1569,182,5,131.4,2015.09,50,10,1
1583,2,1,25.25,2015.09,0,0,0
1585,158,1,27.45,2015.09,0,0,0
1586,11,22,1204.93,2015.09,255,11,1
1588,104,1,6.0,2015.09,0,0,0
1593,83,4,99.2,2015.09,53,13,1
1595,163,2,158.5,2015.09,92,46,0
1596,20,4,165.8,2015.09,200,50,0
1598,108,2,74.55,2015.09,84,42,0
1599,3,18,273.0,2015.09,264,14,1
1603,3,34,612.25,2015.09,266,7,1
1607,8,10,568.1899999999999,2015.09,143,14,1
1608,132,1,15.8,2015.09,0,0,0
1609,191,3,74.0,2015.09,34,11,1
1610,21,22,499.7,2015.09,235,10,1
1612,6,9,184.5,2015.09,237,26,1
1613,158,1,34.0,2015.09,0,0,0
1616,17,8,138.7,2015.09,241,30,0
1621,3,12,372.25,2015.09,269,22,1
1622,196,2,73.4,2015.09,62,31,0
1627,41,7,184.29999999999998,2015.09,227,32,0
1629,1,34,304.85,2015.09,260,7,1
1633,9,19,596.95,2015.09,257,13,1
1637,165,1,80.7,2015.09,0,0,0
1641,1,11,243.5,2015.09,242,22,1
1644,13,10,246.5,2015.09,203,20,1
1645,62,5,117.9,2015.09,167,33,0
1647,97,12,299.65,2015.09,83,6,1
1649,141,2,40.65,2015.09,22,11,1
1650,18,7,394.5,2015.09,249,35,0
1658,35,2,216.45,2015.09,160,80,0
1659,113,4,314.7,2015.09,144,36,0
1662,28,1,38.7,2015.09,0,0,0
1664,17,16,883.4,2015.09,228,14,1
1670,61,1,12.9,2015.09,0,0,0
1672,248,2,54.0,2015.09,18,9,1
1675,16,9,237.2,2015.09,197,21,1
1678,152,3,20.3,2015.09,51,17,1
1682,6,20,1142.75,2015.09,259,12,1
1684,55,3,47.8,2015.09,217,72,0
1687,164,2,130.9,2015.09,108,54,0
1690,36,9,615.05,2015.09,230,25,1
1691,166,2,60.9,2015.09,105,52,0
1694,269,1,28.0,2015.09,0,0,0
1697,270,1,7.0,2015.09,0,0,0
1698,267,2,45.75,2015.09,3,1,1
1699,149,3,110.9,2015.09,121,40,0
1702,10,14,644.3,2015.09,258,18,1
1704,3,3,225.2,2015.09,265,88,0
1706,14,10,248.55,2015.09,254,25,1
1707,34,8,369.31,2015.09,233,29,1
1708,267,1,16.25,2015.09,0,0,0
1709,13,8,149.45,2015.09,240,30,1
1710,266,1,14.0,2015.09,0,0,0
1711,28,4,72.9,2015.09,238,59,0
1712,13,5,136.7,2015.09,253,50,0
1713,120,2,24.9,2015.09,146,73,0
1714,221,4,155.0,2015.09,45,11,1
1717,199,3,208.25,2015.09,66,22,1
1720,230,2,32.0,2015.09,35,17,1
1722,6,30,467.5,2015.09,258,8,1
1723,212,3,59.0,2015.09,12,4,1
1724,104,6,88.65,2015.09,158,26,1
1726,160,9,261.75,2015.09,103,11,1
1727,263,1,13.0,2015.09,0,0,0
1728,71,15,221.8,2015.09,191,12,1
1729,86,5,251.35000000000002,2015.09,162,32,0
1731,262,1,19.5,2015.09,0,0,0
1732,262,1,20.0,2015.09,0,0,0
1735,10,20,236.3,2015.09,251,12,1
1736,262,1,13.5,2015.09,0,0,0
1740,93,2,44.8,2015.09,160,80,0
1743,13,19,338.7,2015.09,248,13,1
1744,260,1,21.0,2015.09,0,0,0
1745,3,13,204.5,2015.09,245,18,1
1746,14,3,82.8,2015.09,246,82,0
1747,259,1,12.5,2015.09,0,0,0
1748,1,15,2.7,2015.09,125,8,1
1750,259,1,22.5,2015.09,0,0,0
1751,259,1,52.0,2015.09,0,0,0
1753,258,1,17.25,2015.09,0,0,0
1754,127,3,182.25,2015.09,131,43,0
1755,34,5,69.3,2015.09,224,44,0
1758,257,1,6.0,2015.09,0,0,0
1760,257,1,35.0,2015.09,0,0,0
1761,11,9,168.5,2015.09,246,27,1
1762,78,4,147.49,2015.09,178,44,0
1765,255,1,11.25,2015.09,0,0,0
1766,56,2,32.3,2015.09,199,99,0
1768,29,12,229.05,2015.09,144,12,1
1769,254,1,18.5,2015.09,0,0,0
1770,244,1,1.25,2015.09,0,0,0
1771,253,1,20.0,2015.09,0,0,0
1772,253,1,22.0,2015.09,0,0,0
1776,15,2,25.950000000000003,2015.09,237,118,0
1777,10,20,413.23,2015.09,242,12,1
1778,14,22,425.25,2015.09,238,10,1
1779,2,3,165.75,2015.09,249,83,0
1781,251,1,12.0,2015.09,0,0,0
1783,110,21,205.3,2015.09,140,6,1
1786,238,2,50.25,2015.09,11,5,1
1789,245,2,185.55,2015.09,4,2,1
1794,107,7,160.8,2015.09,140,20,1
1796,81,3,69.6,2015.09,166,55,0
1797,124,1,91.8,2015.09,0,0,0
1798,71,23,1300.65,2015.09,175,7,1
1799,107,4,262.0,2015.09,140,35,0
1802,13,11,924.77,2015.09,209,19,1
1803,246,1,32.25,2015.09,0,0,0
1804,192,1,36.3,2015.09,0,0,0
1806,87,4,116.69999999999999,2015.09,158,39,0
1808,90,3,72.3,2015.09,155,51,0
1809,212,2,42.25,2015.09,30,15,1
1810,15,15,495.55,2015.09,217,14,1
1811,3,15,239.0,2015.09,241,16,1
1812,69,14,222.0,2015.09,175,12,1
1814,33,4,439.15,2015.09,210,52,0
1815,3,28,441.59999999999997,2015.09,240,8,1
1816,243,1,13.0,2015.09,0,0,0
1818,19,14,820.6,2015.09,252,18,1
1819,1,13,719.95,2015.09,216,16,1
1821,88,7,138.9,2015.09,154,22,1
1822,134,2,93.6,2015.09,102,51,0
1825,241,1,24.0,2015.09,0,0,0
1827,87,2,32.4,2015.09,153,76,0
1828,4,10,158.55,2015.09,235,23,1
1829,157,3,187.5,2015.09,83,27,1
1830,240,1,24.3,2015.09,0,0,0
1831,34,11,456.15,2015.09,203,18,1
1832,240,1,14.5,2015.09,0,0,0
1833,27,3,1120.5,2015.09,213,71,0
1840,64,3,100.25999999999999,2015.09,174,58,0
1844,238,1,114.5,2015.09,0,0,0
1846,215,2,88.5,2015.09,23,11,1
1849,1,11,418.8,2015.09,236,21,1
1850,125,5,84.3,2015.09,112,22,1
1851,237,1,16.0,2015.09,0,0,0
1853,70,4,64.0,2015.09,166,41,0
1855,236,1,41.5,2015.09,0,0,0
1857,165,2,41.4,2015.09,35,17,1
1858,236,1,30.5,2015.09,0,0,0
1863,27,8,167.47,2015.09,208,26,1
1865,2,14,465.45,2015.09,233,16,1
1866,86,3,59.25,2015.09,144,48,0
1868,14,2,42.8,2015.09,220,110,0
1870,234,1,18.5,2015.09,0,0,0
1871,234,1,50.0,2015.09,0,0,0
1872,106,2,61.3,2015.09,128,64,0
1873,234,1,27.0,2015.09,0,0,0
1874,135,3,101.5,2015.09,98,32,0
1875,233,1,48.0,2015.09,0,0,0
1877,147,5,81.25,2015.09,86,17,1
1878,128,3,72.3,2015.09,105,35,0
1879,90,6,227.0,2015.09,143,23,1
1881,212,2,24.0,2015.09,20,10,1
1882,2,9,331.98,2015.09,229,25,1
1883,2,17,667.47,2015.09,228,13,1
1884,230,1,17.0,2015.09,0,0,0
1886,230,1,111.5,2015.09,0,0,0
1888,230,1,29.0,2015.09,0,0,0
1889,13,10,195.6,2015.09,196,19,1
1890,29,3,53.25,2015.09,193,64,0
1892,172,3,127.5,2015.09,57,19,1
1893,4,25,506.2,2015.09,225,9,1
1894,17,6,107.25,2015.09,212,35,0
1895,229,1,28.0,2015.09,0,0,0
1897,229,1,4.5,2015.09,0,0,0
1898,144,2,33.0,2015.09,85,42,0
1904,32,3,65.4,2015.09,196,65,0
1906,207,3,49.4,2015.09,21,7,1
1907,213,2,103.5,2015.09,14,7,1
1908,38,2,72.5,2015.09,189,94,0
1910,34,1,15.4,2015.09,0,0,0
1911,30,4,138.9,2015.09,197,49,0
1912,1,3,68.8,2015.09,226,75,0
1913,227,1,19.0,2015.09,0,0,0
1914,4,4,164.89999999999998,2015.09,123,30,0
1915,226,1,39.0,2015.09,0,0,0
1919,18,4,125.0,2015.09,241,60,0
1920,226,1,66.5,2015.09,0,0,0
1921,2,14,668.85,2015.09,224,16,1
1923,205,1,12.5,2015.09,0,0,0
1925,13,3,45.5,2015.09,211,70,0
1928,8,20,374.55,2015.09,216,10,1
1929,206,2,25.0,2015.09,18,9,1
1932,3,24,186.7,2015.09,221,9,1
1933,4,26,645.49,2015.09,219,8,1
1935,5,16,338.25,2015.09,218,13,1
1936,106,2,49.4,2015.09,117,58,0
1937,223,1,27.0,2015.09,0,0,0
1938,221,1,34.0,2015.09,0,0,0
1939,221,1,15.0,2015.09,0,0,0
1940,92,11,219.4,2015.09,129,11,1
1941,67,1,15.8,2015.09,0,0,0
1942,221,1,20.5,2015.09,0,0,0
1944,12,6,260.1,2015.09,172,28,1
1945,8,9,548.0,2015.09,212,23,1
1947,219,1,32.0,2015.09,0,0,0
1949,3,11,313.75,2015.09,216,19,1
1952,108,6,223.0,2015.09,109,18,1
1953,218,1,13.05,2015.09,0,0,0
1954,218,1,36.5,2015.09,0,0,0
1958,16,2,17.5,2015.09,196,98,0
1959,217,1,7.0,2015.09,0,0,0
1962,194,4,251.25,2015.09,22,5,1
1969,4,7,159.5,2015.09,211,30,0
1970,78,10,158.5,2015.09,137,13,1
1971,207,1,15.0,2015.09,0,0,0
1972,109,2,68.0,2015.09,105,52,0
1973,172,1,26.5,2015.09,0,0,0
1975,213,1,14.0,2015.09,0,0,0
1976,213,1,49.5,2015.09,0,0,0
1977,171,2,33.4,2015.09,42,21,1
1978,132,6,143.0,2015.09,81,13,1
1979,86,7,136.75,2015.09,127,18,1
1980,212,1,10.5,2015.09,0,0,0
1982,121,4,82.5,2015.09,92,23,1
1985,118,4,310.2,2015.09,81,20,1
1988,16,8,171.7,2015.09,196,24,1
1989,211,1,24.0,2015.09,0,0,0
1990,211,1,0.25,2015.09,0,0,0
1993,7,31,255.3,2015.09,201,6,1
1995,63,19,364.23,2015.09,148,7,1
1996,171,5,92.55,2015.09,39,7,1
1997,141,1,16.0,2015.09,0,0,0
1999,210,1,27.25,2015.09,0,0,0
2001,210,1,19.0,2015.09,0,0,0
2003,68,3,70.3,2015.09,46,15,1
2004,13,4,64.25,2015.09,197,49,0
2005,209,1,0.25,2015.09,0,0,0
2007,209,1,7.0,2015.09,0,0,0
2008,209,1,12.0,2015.09,0,0,0
2011,206,1,24.5,2015.09,0,0,0
2012,11,5,81.4,2015.09,192,38,0
2015,105,1,22.0,2015.09,0,0,0
2016,96,11,276.0,2015.09,113,10,1
2018,62,8,357.7,2015.09,146,18,1
2019,87,1,29.75,2015.09,0,0,0
2020,208,1,19.0,2015.09,0,0,0
2021,150,4,134.0,2015.09,58,14,1
2023,24,5,125.51,2015.09,184,36,0
2024,69,3,55.0,2015.09,139,46,0
2026,4,12,390.0,2015.09,204,17,1
2027,3,8,107.0,2015.09,205,25,1
2028,208,2,135.0,2015.09,0,0,0
2029,2,24,214.52,2015.09,205,8,1
2032,5,1,60.7,2015.09,0,0,0
2033,206,1,7.0,2015.09,0,0,0
2034,203,1,7.0,2015.09,0,0,0
2037,22,5,170.0,2015.09,184,36,0
2038,206,1,18.0,2015.09,0,0,0
2039,192,2,41.5,2015.09,14,7,1
2040,206,1,10.0,2015.09,0,0,0
2043,205,1,18.0,2015.09,0,0,0
2045,56,3,104.4,2015.09,149,49,0
2047,136,2,32.0,2015.09,69,34,0
2048,90,2,44.7,2015.09,102,51,0
2049,196,2,42.25,2015.09,8,4,1
2050,204,1,22.0,2015.09,0,0,0
2054,60,3,183.2,2015.09,144,48,0
2055,5,6,352.1,2015.09,198,33,0
2057,196,1,15.8,2015.09,0,0,0
2058,203,1,6.25,2015.09,0,0,0
2061,29,7,115.15,2015.09,173,24,1
